Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
33,,1027.3196,0,321,success,3,98,268
3,1551264,1009.594208,0,313,success,3,99,268
24,,6195.357254,0,0,fail,4,1,269
6,,2951.899865,0,0,earlyFail,6,2,269
35,,1152.594645,0,0,fail,5,3,269
4,,5880.781831,0,0,fail,4,4,269
2,,6246.681237,0,0,fail,2,5,269
24,,6072.952497,0,0,fail,4,6,269
31,,6302.937527,0,0,fail,1,7,269
32,,4869.731377,0,0,fail,2,8,269
35,,6270.493525,0,0,fail,5,9,269
25,,4986.268585,0,0,fail,5,10,269
4,,5861.448185,0,0,earlyFail,4,11,269
75,,2024.216392,0,0,fail,5,12,269
21,,1081.712493,0,0,fail,1,13,269
23,,5995.289644,0,0,fail,3,14,269
24,,5778.929406,0,0,fail,4,15,269
5,,6049.007314,0,0,fail,5,16,269
34,,5670.519479,0,0,fail,4,17,269
5,,5718.16836,0,0,fail,5,18,269
25,,6295.076109,0,0,fail,5,19,269
3,,6191.501971,0,0,earlyFail,3,20,269
23,,999.1162134,0,0,fail,3,21,269
6,,6288.622761,0,0,fail,6,22,269
24,,3008.86665,0,0,fail,4,23,269
35,,3035.657375,0,0,fail,5,24,269
36,,5741.713268,0,0,fail,6,25,269
23,,6175.593033,0,0,fail,3,26,269
32,,1116.256639,0,0,fail,2,27,269
1,,0,0,0,fail,1,28,269
4,,1055.230209,0,0,fail,4,29,269
1,,1025.31818,0,0,fail,1,30,269
26,,3040.466667,0,0,fail,6,31,269
4,,6211.699652,0,0,fail,4,32,269
21,,5768.175121,0,0,fail,1,33,269
4,,2892.405364,0,0,fail,4,34,269
1,,5851.785679,0,0,fail,1,35,269
35,,6237.210977,0,0,fail,5,36,269
1,,2913.4155,0,0,fail,1,37,269
22,,6334.563245,0,0,fail,2,38,269
36,,6087.290029,0,0,fail,6,39,269
3,,841.5924888,0,0,fail,3,40,269
34,,1046.295671,0,0,fail,4,41,269
3,,2876.822822,0,0,fail,3,42,269
22,,5892.219308,0,0,fail,2,43,269
5,,0,0,0,fail,5,44,269
5,,1085.277384,0,0,fail,5,45,269
31,,2973.692838,0,0,fail,1,46,269
34,,6220.10412,0,0,fail,4,47,269
2,,6024.689507,0,0,fail,2,48,269
33,,4974.042092,0,0,fail,3,49,269
25,,949.5126718,0,0,fail,5,50,269
34,,5995.717048,0,0,fail,4,51,269
5,,6255.226822,0,0,fail,5,52,269
34,,2908.731109,0,0,fail,4,53,269
32,,3024.330099,0,0,fail,2,54,269
3,,5810.104937,0,0,fail,3,55,269
23,,5680.408043,0,0,fail,3,56,269
5,,3138.551082,0,0,fail,5,57,269
86,,1889.819724,0,0,fail,6,58,269
3,,0,0,0,fail,3,59,269
6,,0,0,0,fail,6,60,269
25,,4691.790488,0,0,fail,5,61,269
31,,4754.218483,0,0,fail,1,62,269
1,,5990.902926,0,0,fail,1,63,269
21,,3164.59989,0,0,fail,1,64,269
33,,975.8829732,0,0,fail,3,65,269
26,,4983.682166,0,0,fail,6,66,269
22,,5731.98791,0,0,fail,2,67,269
2,,2824.899296,0,0,fail,2,68,269
21,,6036.12196,0,0,fail,1,69,269
36,,6231.792983,0,0,fail,6,70,269
26,,6347.483913,0,0,fail,6,71,269
22,,3036.856911,0,0,fail,2,72,269
1,,6150.106585,0,0,fail,1,73,269
23,,2966.740363,0,0,fail,3,74,269
31,,861.4893079,0,0,fail,1,75,269
2,,5813.533172,0,0,fail,2,76,269
6,,5836.326671,0,0,fail,6,77,269
25,,2911.244475,0,0,fail,5,78,269
2,,931.2852608,0,0,fail,2,79,269
35,,5765.739395,0,0,fail,5,80,269
36,,2888.642951,0,0,fail,6,81,269
4,,0,0,0,fail,4,82,269
6,,1110.738214,0,0,fail,6,83,269
32,,4971.131871,0,0,fail,2,84,269
2,,4108.078563,0,0,fail,2,85,269
3,,5902.827083,0,0,fail,3,86,269
22,,958.8568928,0,0,fail,2,87,269
24,,959.4276369,0,0,fail,4,88,269
33,,2903.445907,0,0,fail,3,89,269
33,,5183.547895,0,0,fail,3,90,269
36,,943.5495744,0,0,fail,6,91,269
33,,4779.7796,0,0,fail,3,92,269
6,,5932.334524,0,0,fail,6,93,269
31,,5022.967847,0,0,fail,1,94,269
21,,6286.363136,0,0,fail,1,95,269
2,,0,0,0,fail,2,96,269
26,,1054.62775,0,0,fail,6,97,269
32,,5276.428284,0,0,fail,2,98,269
26,2852967,4764.329706,0,0,fail,6,99,269
3,,5732.536674,0,0,fail,3,1,270
36,,1000.898435,0,0,fail,6,2,270
36,,3040.941054,0,0,fail,6,3,270
33,,5061.820226,0,0,fail,3,4,270
26,,4933.928922,0,0,fail,6,5,270
33,,943.5775613,0,0,fail,3,6,270
2,,2874.240219,0,0,fail,2,7,270
1,,6079.576046,0,0,fail,1,8,270
1,,2979.531038,0,0,fail,1,9,270
2,,5762.751587,0,0,fail,2,10,270
23,,5981.76465,0,0,fail,3,11,270
5,,1107.426809,0,0,fail,5,12,270
32,,4850.378337,0,0,fail,2,13,270
31,,1180.711464,0,0,fail,1,14,270
35,,1038.838415,0,0,fail,5,15,270
3,,0,0,0,fail,3,16,270
32,,2799.479423,0,0,fail,2,17,270
23,,6343.973008,0,0,fail,3,18,270
6,,0,0,0,fail,6,19,270
32,,4909.423799,0,0,fail,2,20,270
6,,1113.900934,0,0,fail,6,21,270
26,,977.2548809,0,0,fail,6,22,270
5,,6088.459161,0,0,fail,5,23,270
4,,0,0,0,fail,4,24,270
4,,3045.038272,0,0,fail,4,25,270
31,,4884.471364,0,0,fail,1,26,270
34,,1150.700663,0,0,fail,4,27,270
24,,6327.872666,0,0,fail,4,28,270
3,,6165.328681,0,0,fail,3,29,270
4,,5924.37406,0,0,fail,4,30,270
26,,6243.88616,0,0,fail,6,31,270
2,,6329.479298,0,0,fail,2,32,270
22,,901.9024107,0,0,fail,2,33,270
5,,5785.412597,0,0,fail,5,34,270
24,,5992.830577,0,0,fail,4,35,270
23,,5825.945686,0,0,fail,3,36,270
36,,5711.286118,0,0,fail,6,37,270
21,,5881.209112,0,0,fail,1,38,270
25,,3094.298381,0,0,fail,5,39,270
23,,1033.983088,0,0,fail,3,40,270
6,,2927.538272,0,0,fail,6,41,270
23,,2969.961661,0,0,fail,3,42,270
4,,6340.751187,0,0,fail,4,43,270
1,,5804.324484,0,0,fail,1,44,270
2,,0,0,0,fail,2,45,270
4,,999.6882718,0,0,fail,4,46,270
1,,6373.459525,0,0,fail,1,47,270
21,,5867.158866,0,0,fail,1,48,270
6,,5898.961551,0,0,fail,6,49,270
25,,4874.574292,0,0,fail,5,50,270
31,,4735.88114,0,0,fail,1,51,270
26,,4824.601433,0,0,fail,6,52,270
32,,5155.743537,0,0,fail,2,53,270
2,,4008.074017,0,0,fail,2,54,270
34,,3162.187407,0,0,fail,4,55,270
36,,5980.618864,0,0,fail,6,56,270
22,,3223.907804,0,0,fail,2,57,270
33,,2869.053676,0,0,fail,3,58,270
35,,6047.007253,0,0,fail,5,59,270
22,,5697.83452,0,0,fail,2,60,270
3,,918.8426573,0,0,fail,3,61,270
1,,1099.534586,0,0,fail,1,62,270
32,,1035.916698,0,0,fail,2,63,270
21,,978.597074,0,0,fail,1,64,270
24,,5686.031525,0,0,fail,4,65,270
5,,0,0,0,fail,5,66,270
24,,1040.424476,0,0,fail,4,67,270
35,,3117.975587,0,0,fail,5,68,270
33,,5178.921427,0,0,fail,3,69,270
6,,6154.593418,0,0,fail,6,70,270
34,,5978.709484,0,0,fail,4,71,270
34,,6210.962095,0,0,fail,4,72,270
5,,6220.331678,0,0,fail,5,73,270
21,,6211.424659,0,0,fail,1,74,270
6,,5688.876864,0,0,fail,6,75,270
86,,2106.220037,0,0,fail,6,76,270
75,,2009.64625,0,0,fail,5,77,270
26,,3044.709416,0,0,fail,6,78,270
4,,6013.670512,0,0,fail,4,79,270
22,,5907.628012,0,0,fail,2,80,270
25,,6121.663421,0,0,fail,5,81,270
3,,6047.13728,0,0,fail,3,82,270
31,,6263.437837,0,0,fail,1,83,270
33,,4765.035353,0,0,fail,3,84,270
2,,831.9624353,0,0,fail,2,85,270
34,,5730.011415,0,0,fail,4,86,270
35,,5698.012776,0,0,fail,5,87,270
25,,988.1088184,0,0,fail,5,88,270
5,,3006.844652,0,0,fail,5,89,270
35,,6332.515022,0,0,fail,5,90,270
24,,2913.769962,0,0,fail,4,91,270
36,,6133.883484,0,0,fail,6,92,270
3,,2910.633442,0,0,fail,3,93,270
25,,4975.374698,0,0,fail,5,94,270
21,,3082.145345,0,0,fail,1,95,270
2,,5971.09434,0,0,fail,2,96,270
1,,0,0,0,fail,1,97,270
22,,6231.342008,0,0,fail,2,98,270
31,2145221,2857.375145,0,0,fail,1,99,270
22,,2850.426562,0,368,success,2,1,271
3,,3147.489165,0,378,success,3,2,271
2,,3032.701502,0,373,success,2,3,271
34,,5674.943774,0,384,success,4,4,271
25,,2977.433199,0,385,success,5,5,271
2,,5810.783115,0,329,success,2,6,271
2,,6077.791718,0,408,success,2,7,271
24,,2999.062387,0,405,success,4,8,271
32,,4847.672651,0,367,success,2,9,271
21,,1055.921168,0,424,success,1,10,271
6,,3006.882754,0,435,success,6,11,271
4,,5971.17027,0,198,success,4,12,271
33,,4678.010664,0,330,success,3,13,271
23,,5731.669604,0,379,success,3,14,271
36,,6236.340482,0,303,success,6,15,271
23,,761.4182751,0,375,success,3,16,271
31,,2971.384668,0,381,success,1,17,271
35,,3023.988042,0,418,success,5,18,271
25,,4731.441589,0,394,success,5,19,271
34,,6165.146762,0,356,success,4,20,271
34,,901.9371255,0,388,success,4,21,271
36,,5737.755943,0,352,success,6,22,271
36,,3119.971431,0,410,success,6,23,271
25,,5061.168293,0,348,success,5,24,271
22,,6250.495868,0,243,success,2,25,271
33,,4949.878238,0,329,success,3,26,271
32,,1055.142741,0,400,success,2,27,271
6,,6259.552456,0,346,success,6,28,271
4,,1001.987123,0,442,success,4,29,271
22,,1038.7486,0,430,success,2,30,271
24,,6018.478077,0,329,success,4,31,271
5,,0,0,409,success,5,32,271
31,,4863.370577,507,0,gamble,1,33,271
3,,5719.096097,0,374,success,3,34,271
6,,952.3407365,0,331,success,6,35,271
22,,5932.170245,0,471,success,2,36,271
35,,6044.681667,0,365,success,5,37,271
36,,6023.603698,0,402,success,6,38,271
24,,839.5629015,0,346,success,4,39,271
26,,2953.031911,0,396,success,6,40,271
25,,1087.054603,0,416,success,5,41,271
5,,5877.544294,0,132,success,5,42,271
3,,0,0,398,success,3,43,271
5,,6286.76607,0,388,success,5,44,271
6,,0,0,390,success,6,45,271
33,,5330.105447,0,355,success,3,46,271
5,,6102.788784,0,384,success,5,47,271
21,,3014.935373,0,441,success,1,48,271
6,,5670.392203,0,399,success,6,49,271
2,,4031.78513,0,399,success,2,50,271
4,,0,0,411,success,4,51,271
2,,6141.97335,0,358,success,2,52,271
21,,6247.631734,0,403,success,1,53,271
32,,3042.147281,0,332,success,2,54,271
21,,6008.068527,0,421,success,1,55,271
24,,6123.49225,0,411,success,4,56,271
75,,1885.018749,0,420,success,5,57,271
25,,6199.140778,0,461,success,5,58,271
23,,6355.173023,0,389,success,3,59,271
31,,4917.360405,539,0,gamble,1,60,271
31,,1053.042216,0,0,earlyFail,1,61,271
5,,1010.908387,0,307,success,5,62,271
31,,6304.791193,446,0,gamble,1,63,271
26,,4870.433915,0,307,success,6,64,271
22,,5803.308511,0,392,success,2,65,271
1,,0,0,395,success,1,66,271
35,,1091.024071,0,335,success,5,67,271
26,,5018.011388,0,346,success,6,68,271
24,,5698.858223,0,336,success,4,69,271
6,,5910.395633,0,241,success,6,70,271
33,,3103.038866,0,278,success,3,71,271
36,,1056.361072,0,390,success,6,72,271
23,,2975.994732,0,339,success,3,73,271
26,,996.9748562,0,408,success,6,74,271
4,,5829.322744,0,289,success,4,75,271
3,,860.9190392,0,372,success,3,76,271
1,,1069.139617,0,167,success,1,77,271
26,,6300.935175,0,374,success,6,78,271
33,,1035.490403,0,392,success,3,79,271
5,,2973.973397,0,382,success,5,80,271
4,,6248.06408,0,406,success,4,81,271
1,,6335.523087,0,386,success,1,82,271
4,,3059.444648,0,413,success,4,83,271
35,,6344.278427,0,25,success,5,84,271
34,,6034.161992,0,391,success,4,85,271
32,,5221.906715,0,305,success,2,86,271
86,,2008.594446,0,355,success,6,87,271
2,,0,0,419,success,2,88,271
23,,6076.530632,0,369,success,3,89,271
3,,5853.884339,0,390,success,3,90,271
35,,5818.806431,0,419,success,5,91,271
21,,5756.651545,0,323,success,1,92,271
2,,922.4762877,0,376,success,2,93,271
3,,6184.660413,0,420,success,3,94,271
1,,5637.667372,0,326,success,1,95,271
34,,3011.528557,0,366,success,4,96,271
1,,6059.76574,0,315,success,1,97,271
1,,2934.421941,0,386,success,1,98,271
32,1601775,4861.787582,0,382,success,2,99,271
31,,6117.666888,0,61,success,1,1,272
23,,5844.884639,0,292,success,3,2,272
3,,1094.230614,0,199,success,3,3,272
23,,5728.049547,0,174,success,3,4,272
32,,4871.587511,0,197,success,2,5,272
1,,3048.806024,0,142,success,1,6,272
4,,5785.209973,0,0,earlyFail,4,7,272
33,,4934.420113,0,267,success,3,8,272
5,,6000.425045,0,241,success,5,9,272
35,,6372.135678,0,147,success,5,10,272
24,,6331.401375,0,127,success,4,11,272
31,,921.3337518,0,192,success,1,12,272
22,,5712.637394,0,279,success,2,13,272
31,,4723.619109,0,127,success,1,14,272
3,,6346.83886,0,232,success,3,15,272
24,,2950.892878,0,184,success,4,16,272
26,,4717.884258,0,93,success,6,17,272
5,,1034.766111,0,186,success,5,18,272
5,,0,0,188,success,5,19,272
1,,0,0,159,success,1,20,272
36,,6317.257992,0,197,success,6,21,272
4,,1016.948018,0,192,success,4,22,272
3,,0,0,133,success,3,23,272
33,,5250.553934,0,211,success,3,24,272
35,,5817.996958,0,231,success,5,25,272
6,,6135.696925,0,143,success,6,26,272
5,,5715.649727,0,212,success,5,27,272
36,,5657.34871,0,255,success,6,28,272
24,,5848.350898,0,199,success,4,29,272
31,,2975.11051,0,126,success,1,30,272
34,,2832.386682,0,203,success,4,31,272
21,,6223.211046,0,251,success,1,32,272
36,,3002.889681,0,269,success,6,33,272
26,,4955.618069,0,111,success,6,34,272
31,,4835.224391,0,186,success,1,35,272
6,,3129.043077,0,170,success,6,36,272
34,,980.0836376,0,235,success,4,37,272
35,,984.5482774,0,237,success,5,38,272
3,,5858.853589,0,132,success,3,39,272
5,,3020.988928,0,143,success,5,40,272
2,,6174.659021,0,141,success,2,41,272
2,,997.871967,0,150,success,2,42,272
4,,0,0,218,success,4,43,272
6,,5866.44974,0,88,success,6,44,272
32,,5159.39652,0,155,success,2,45,272
33,,2982.471986,0,185,success,3,46,272
25,,4681.097575,0,157,success,5,47,272
6,,0,0,170,success,6,48,272
32,,3054.797618,0,158,success,2,49,272
1,,986.4656702,0,95,success,1,50,272
34,,5655.6325,0,213,success,4,51,272
2,,3908.842989,0,266,success,2,52,272
6,,1001.946033,0,154,success,6,53,272
34,,5965.446915,0,159,success,4,54,272
22,,1065.004578,0,194,success,2,55,272
32,,998.0270171,0,218,success,2,56,272
25,,6312.153161,0,137,success,5,57,272
26,,3169.326307,0,175,success,6,58,272
1,,6296.542238,0,132,success,1,59,272
3,,5828.831047,0,171,success,3,60,272
33,,904.3570777,0,168,success,3,61,272
36,,1020.877156,0,126,success,6,62,272
21,,768.446548,0,148,success,1,63,272
2,,0,0,156,success,2,64,272
5,,6337.056226,0,118,success,5,65,272
24,,5936.155965,0,196,success,4,66,272
21,,6154.168501,0,162,success,1,67,272
26,,6348.63297,0,61,success,6,68,272
4,,6176.825921,0,123,success,4,69,272
4,,3137.362354,0,62,success,4,70,272
2,,5739.220309,0,158,success,2,71,272
25,,3052.028303,0,111,success,5,72,272
25,,876.4977535,0,122,success,5,73,272
35,,3004.472043,0,143,success,5,74,272
33,,4733.560689,0,150,success,3,75,272
2,,2867.196034,0,161,success,2,76,272
1,,5830.589133,0,196,success,1,77,272
86,,2012.195474,0,108,success,6,78,272
24,,1083.037657,0,144,success,4,79,272
26,,992.3328368,0,119,success,6,80,272
22,,5877.115793,0,229,success,2,81,272
21,,5735.900307,0,125,success,1,82,272
3,,3024.323822,0,127,success,3,83,272
23,,1078.485151,0,59,success,3,84,272
2,,5985.377059,0,106,success,2,85,272
6,,6015.503854,0,121,success,6,86,272
21,,2880.009452,0,0,earlyFail,1,87,272
32,,5186.424234,0,103,success,2,88,272
23,,6365.682809,0,83,success,3,89,272
36,,6167.122506,0,61,success,6,90,272
22,,6213.148047,0,88,success,2,91,272
75,,2045.977292,0,84,success,5,92,272
35,,5935.888184,0,77,success,5,93,272
4,,6053.005328,0,41,success,4,94,272
34,,6206.904768,0,0,earlyFail,4,95,272
1,,6138.128834,0,155,success,1,96,272
22,,2911.327982,0,174,success,2,97,272
25,,4987.68882,0,0,earlyFail,5,98,272
23,2638704,3051.560277,0,0,earlyFail,3,99,272
23,,6230.23022,0,623,success,3,1,273
86,,1895.653139,0,0,fail,6,2,273
32,,2991.695332,0,337,success,2,3,273
25,,1027.901469,0,329,success,5,4,273
3,,0,0,332,success,3,5,273
22,,6154.236868,0,108,success,2,6,273
22,,953.9917311,785,0,gamble,2,7,273
36,,5847.367135,0,0,earlyFail,6,8,273
21,,3042.89187,0,175,success,1,9,273
23,,2957.224429,0,343,success,3,10,273
24,,3058.338149,0,418,success,4,11,273
1,,2990.686578,0,391,success,1,12,273
25,,4760.385049,0,387,success,5,13,273
32,,1063.819071,780,0,gamble,2,14,273
5,,5798.764935,0,380,success,5,15,273
22,,5880.887853,0,738,success,2,16,273
25,,2940.03236,0,404,success,5,17,273
6,,2947.344063,0,372,success,6,18,273
2,,6282.277056,0,358,success,2,19,273
5,,2871.667174,0,443,success,5,20,273
24,,6372.645119,0,414,success,4,21,273
1,,0,0,457,success,1,22,273
35,,6003.283383,0,0,earlyFail,5,23,273
2,,4033.199001,0,0,earlyFail,2,24,273
24,,5804.122356,0,553,success,4,25,273
3,,5726.370634,0,472,success,3,26,273
3,,869.0815249,0,421,success,3,27,273
4,,5794.99942,0,506,success,4,28,273
4,,1118.218281,0,343,success,4,29,273
2,,6120.444549,0,514,success,2,30,273
4,,5952.059816,0,493,success,4,31,273
35,,6153.695208,0,521,success,5,32,273
1,,5838.144905,898,0,gamble,1,33,273
23,,746.1060597,0,506,success,3,34,273
26,,4787.289311,0,675,success,6,35,273
23,,6130.912883,0,381,success,3,36,273
34,,5800.033687,0,364,success,4,37,273
33,,2935.503637,0,501,success,3,38,273
6,,6012.005474,0,446,success,6,39,273
3,,6086.958482,0,364,success,3,40,273
5,,5880.559254,0,476,success,5,41,273
36,,6272.436528,819,0,gamble,6,42,273
1,,926.5131459,0,410,success,1,43,273
4,,6239.644509,0,482,success,4,44,273
31,,4722.468571,0,0,earlyFail,1,45,273
6,,0,0,386,success,6,46,273
5,,6435.506787,0,432,success,5,47,273
33,,5014.198188,589,0,gamble,3,48,273
31,,3016.683198,650,0,gamble,1,49,273
5,,1000.470721,0,0,fail,5,50,273
4,,0,0,385,success,4,51,273
34,,2879.971928,681,0,gamble,4,52,273
21,,998.3122633,0,509,success,1,53,273
24,,5833.16482,0,419,success,4,54,273
2,,5616.458581,0,489,success,2,55,273
26,,4946.753124,0,509,success,6,56,273
2,,0,0,510,success,2,57,273
33,,1033.813833,540,0,gamble,3,58,273
36,,1009.832657,980,0,gamble,6,59,273
6,,5684.195325,0,531,success,6,60,273
21,,5950.981433,0,0,earlyFail,1,61,273
22,,5824.70568,0,524,success,2,62,273
6,,1005.011451,0,443,success,6,63,273
32,,5013.103758,0,0,earlyFail,2,64,273
34,,922.3725829,736,0,gamble,4,65,273
36,,3099.718616,0,0,earlyFail,6,66,273
32,,4714.376609,601,0,gamble,2,67,273
35,,5765.550222,643,0,gamble,5,68,273
3,,6060.987939,0,487,success,3,69,273
25,,6144.228485,0,439,success,5,70,273
35,,889.9299471,631,0,gamble,5,71,273
24,,1035.212044,0,577,success,4,72,273
34,,6344.097898,0,419,success,4,73,273
26,,6258.599742,0,503,success,6,74,273
4,,2902.919242,0,475,success,4,75,273
34,,5795.102004,0,0,earlyFail,4,76,273
33,,5499.684749,0,0,earlyFail,3,77,273
31,,6231.799176,0,397,success,1,78,273
2,,2997.509036,0,559,success,2,79,273
5,,0,0,527,success,5,80,273
32,,5237.364485,0,442,success,2,81,273
26,,3003.999434,0,487,success,6,82,273
1,,6329.633922,0,425,success,1,83,273
75,,1823.001959,0,417,success,5,84,273
23,,5844.255322,0,370,success,3,85,273
36,,6059.137971,0,569,success,6,86,273
26,,952.4063259,0,513,success,6,87,273
25,,5001.526715,0,524,success,5,88,273
35,,3015.465915,0,0,earlyFail,5,89,273
3,,2985.037602,0,429,success,3,90,273
21,,6183.621796,0,430,success,1,91,273
6,,6296.750859,0,352,success,6,92,273
2,,1077.828133,0,431,success,2,93,273
1,,5615.359833,0,402,success,1,94,273
31,,1079.093383,537,0,gamble,1,95,273
33,,4683.492817,0,487,success,3,96,273
31,,4994.578516,534,0,gamble,1,97,273
21,,5723.690251,0,534,success,1,98,273
22,1730899,2916.459098,0,435,success,2,99,273
23,,892.7479126,548,0,gamble,3,1,274
33,,5300.760084,442,0,gamble,3,2,274
3,,5979.378219,781,0,gamble,3,3,274
26,,6216.166423,0,0,earlyFail,6,4,274
5,,2905.244948,0,290,success,5,5,274
75,,2001.91027,494,0,gamble,5,6,274
3,,6205.418371,0,274,success,3,7,274
34,,5919.098639,476,0,gamble,4,8,274
22,,6300.787936,0,265,success,2,9,274
33,,4866.999166,466,0,gamble,3,10,274
3,,5608.834685,421,0,gamble,3,11,274
35,,6028.655214,0,322,success,5,12,274
23,,6252.85504,0,329,success,3,13,274
1,,922.1743301,699,0,gamble,1,14,274
22,,6114.076882,0,237,success,2,15,274
1,,2974.655142,0,218,success,1,16,274
3,,0,0,229,success,3,17,274
2,,3962.990035,506,0,gamble,2,18,274
1,,6133.858541,0,269,success,1,19,274
26,,3095.280157,0,106,success,6,20,274
1,,6315.543763,0,206,success,1,21,274
33,,4639.244679,0,239,success,3,22,274
35,,6201.494701,564,0,gamble,5,23,274
25,,4922.70224,0,87,success,5,24,274
33,,2959.828856,481,0,gamble,3,25,274
2,,0,0,550,success,2,26,274
4,,0,0,326,success,4,27,274
21,,5800.527316,0,330,success,1,28,274
86,,2067.711487,0,334,success,6,29,274
36,,1022.887626,0,290,success,6,30,274
35,,5873.795293,473,0,gamble,5,31,274
22,,5744.58876,0,161,success,2,32,274
24,,2978.707467,0,313,success,4,33,274
31,,4850.226012,458,0,gamble,1,34,274
4,,6168.719175,0,318,success,4,35,274
3,,1079.578181,620,0,gamble,3,36,274
31,,2915.005743,490,0,gamble,1,37,274
25,,4972.525065,0,247,success,5,38,274
4,,5819.032759,500,0,gamble,4,39,274
6,,961.4387937,742,0,gamble,6,40,274
26,,1282.509913,0,308,success,6,41,274
23,,5898.634119,0,342,success,3,42,274
34,,5678.137065,791,0,gamble,4,43,274
2,,1063.493451,0,311,success,2,44,274
25,,3060.096225,0,221,success,5,45,274
5,,956.6092579,0,291,success,5,46,274
1,,5638.90131,0,332,success,1,47,274
5,,5747.276207,374,0,gamble,5,48,274
26,,4835.638187,0,225,success,6,49,274
22,,2916.695237,0,313,success,2,50,274
36,,5643.04771,497,0,gamble,6,51,274
32,,4849.524033,532,0,gamble,2,52,274
21,,6275.004688,0,393,success,1,53,274
36,,5933.877778,424,0,gamble,6,54,274
24,,6083.15141,0,330,success,4,55,274
23,,5801.31571,0,321,success,3,56,274
5,,6223.522351,454,0,gamble,5,57,274
24,,5825.522617,0,328,success,4,58,274
5,,0,0,286,success,5,59,274
21,,5933.776114,615,0,gamble,1,60,274
25,,6336.553073,0,333,success,5,61,274
26,,5021.448104,0,329,success,6,62,274
6,,5796.480757,0,294,success,6,63,274
31,,1201.732763,0,383,success,1,64,274
21,,967.4914724,0,221,success,1,65,274
35,,3049.961713,500,0,gamble,5,66,274
35,,1006.519133,657,0,gamble,5,67,274
6,,5970.909526,653,0,gamble,6,68,274
4,,5922.965542,444,0,gamble,4,69,274
23,,2967.312057,0,306,success,3,70,274
2,,2932.575238,0,72,success,2,71,274
34,,6104.177419,0,334,success,4,72,274
5,,6014.791767,526,0,gamble,5,73,274
4,,3004.372268,0,0,earlyFail,4,74,274
25,,874.3692069,0,189,success,5,75,274
22,,788.4327583,0,294,success,2,76,274
2,,6237.056514,0,0,earlyFail,2,77,274
32,,5254.929909,446,0,gamble,2,78,274
36,,6444.990966,474,0,gamble,6,79,274
4,,994.3519516,555,0,gamble,4,80,274
2,,5670.353377,432,0,gamble,2,81,274
33,,1059.063585,658,0,gamble,3,82,274
32,,4708.230212,615,0,gamble,2,83,274
32,,956.0990325,577,0,gamble,2,84,274
36,,3178.659548,515,0,gamble,6,85,274
32,,3014.96349,487,0,gamble,2,86,274
3,,3047.009814,0,0,earlyFail,3,87,274
6,,6203.771949,819,0,gamble,6,88,274
2,,6004.255244,519,0,gamble,2,89,274
34,,1036.029787,0,0,earlyFail,4,90,274
24,,6239.530974,0,333,success,4,91,274
1,,0,0,428,success,1,92,274
31,,6197.930531,527,0,gamble,1,93,274
6,,0,0,319,success,6,94,274
24,,1010.589654,0,329,success,4,95,274
21,,3061.061922,0,330,success,1,96,274
31,,4994.238462,436,0,gamble,1,97,274
34,,2956.755148,648,0,gamble,4,98,274
6,1609527,2969.160909,0,301,success,6,99,274
32,,3015.602449,878,0,gamble,2,1,275
5,,0,0,148,success,5,2,275
36,,5700.612774,0,143,success,6,3,275
4,,3104.886289,765,0,gamble,4,4,275
4,,0,0,166,success,4,5,275
21,,6134.43078,0,139,success,1,6,275
6,,1057.049916,0,0,earlyFail,6,7,275
1,,0,0,101,success,1,8,275
23,,6013.763396,0,159,success,3,9,275
24,,5762.905111,0,114,success,4,10,275
25,,5011.612167,0,124,success,5,11,275
23,,3097.114705,0,166,success,3,12,275
23,,5942.779658,0,0,earlyFail,3,13,275
6,,2911.455992,637,0,gamble,6,14,275
4,,1030.506155,871,0,gamble,4,15,275
24,,3056.782716,0,185,success,4,16,275
32,,5083.771194,0,85,success,2,17,275
2,,5964.913841,0,58,success,2,18,275
34,,6224.24239,970,0,gamble,4,19,275
35,,1096.480349,0,0,earlyFail,5,20,275
36,,950.8183185,754,0,gamble,6,21,275
86,,1999.613962,0,64,success,6,22,275
34,,6073.254462,0,56,success,4,23,275
32,,5029.547593,577,0,gamble,2,24,275
3,,6161.255874,0,98,success,3,25,275
26,,920.4670947,0,170,success,6,26,275
1,,5603.433986,0,154,success,1,27,275
31,,1046.744161,647,0,gamble,1,28,275
22,,6231.960821,0,108,success,2,29,275
26,,4926.366624,0,166,success,6,30,275
6,,5719.261423,0,78,success,6,31,275
2,,3197.319151,0,81,success,2,32,275
22,,2965.65193,0,79,success,2,33,275
26,,4932.297053,0,93,success,6,34,275
2,,6251.206018,0,146,success,2,35,275
26,,2819.016817,0,156,success,6,36,275
25,,2897.988718,0,4,success,5,37,275
1,,1029.252003,0,26,success,1,38,275
5,,920.4219309,0,54,success,5,39,275
31,,6208.623147,0,0,earlyFail,1,40,275
33,,5178.3552,0,178,success,3,41,275
4,,5908.167224,0,0,earlyFail,4,42,275
5,,6417.202512,699,0,gamble,5,43,275
31,,4984.445131,732,0,gamble,1,44,275
33,,5097.206583,718,0,gamble,3,45,275
35,,6011.643189,738,0,gamble,5,46,275
32,,984.2558591,0,24,success,2,47,275
32,,4703.050404,690,0,gamble,2,48,275
23,,6024.283361,0,144,success,3,49,275
3,,1174.580908,806,0,gamble,3,50,275
24,,1049.638631,0,0,earlyFail,4,51,275
2,,0,0,253,success,2,52,275
