,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
14544,,25.0,,,,,,4065.585770314877,711.0,,0.0,,,0.0,,0.0,,gamble,5,,,,66.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14545,,5.0,,,,,,4038.882949500281,1299.0,,0.0,,,0.0,,0.0,,gamble,5,,,,67.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14546,,4.0,,,,,,1979.449688510496,1326.0,,0.0,,,0.0,,0.0,,gamble,4,,,,68.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14547,,2.0,,,,,,1822.0538049407248,664.0,,0.0,,,0.0,,0.0,,gamble,2,,,,69.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14548,,33.0,,,,,,4003.276633112048,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,70.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14549,,36.0,,,,,,2012.5945314553837,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,71.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14550,,75.0,,,,,,6042.033037545891,550.0,,0.0,,,0.0,,0.0,,gamble,5,,,,72.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14551,,6.0,,,,,,4081.106668679035,903.0,,0.0,,,0.0,,0.0,,gamble,6,,,,73.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14552,,21.0,,,,,,6103.694814688885,1186.0,,0.0,,,0.0,,0.0,,gamble,1,,,,74.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14553,,2.0,,,,,,6087.125122413531,640.0,,0.0,,,0.0,,0.0,,gamble,2,,,,75.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14554,,32.0,,,,,,5957.490191324882,588.0,,0.0,,,0.0,,0.0,,gamble,2,,,,76.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14555,,35.0,,,,,,6038.844239333721,594.0,,0.0,,,0.0,,0.0,,gamble,5,,,,77.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14556,,23.0,,,,,,3960.237169804654,1314.0,,0.0,,,0.0,,0.0,,gamble,3,,,,78.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14557,,34.0,,,,,,1914.3949234405814,1262.0,,0.0,,,0.0,,0.0,,gamble,4,,,,79.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14558,,36.0,,,,,,6012.581228218657,577.0,,0.0,,,0.0,,0.0,,gamble,6,,,,80.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14559,,1.0,,,,,,3853.497978988446,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,81.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14560,,32.0,,,,,,6143.511836387433,0.0,,0.0,,,0.0,,0.0,,earlyFail,2,,,,82.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14561,,6.0,,,,,,3944.6636157125554,559.0,,0.0,,,0.0,,0.0,,gamble,6,,,,83.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14562,,24.0,,,,,,6046.231100738785,546.0,,0.0,,,0.0,,0.0,,gamble,4,,,,84.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14563,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,467.0,,success,6,,,,85.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14564,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,728.0,,success,3,,,,86.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14565,,21.0,,,,,,4007.5863831193105,1098.0,,0.0,,,0.0,,0.0,,gamble,1,,,,87.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14566,,1.0,,,,,,4102.483769022767,968.0,,0.0,,,0.0,,0.0,,gamble,1,,,,88.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14567,,25.0,,,,,,5975.867638090118,706.0,,0.0,,,0.0,,0.0,,gamble,5,,,,89.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14568,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,623.0,,success,5,,,,90.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14569,,35.0,,,,,,3921.6285674236096,747.0,,0.0,,,0.0,,0.0,,gamble,5,,,,91.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14570,,4.0,,,,,,4013.081939235689,1448.0,,0.0,,,0.0,,0.0,,gamble,4,,,,92.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14571,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,561.0,,success,2,,,,93.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14572,,23.0,,,,,,2088.8267659457274,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,94.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14573,,26.0,,,,,,2027.875315819394,876.0,,0.0,,,0.0,,0.0,,gamble,6,,,,95.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14574,,4.0,,,,,,2063.3875178125554,1136.0,,0.0,,,0.0,,0.0,,gamble,4,,,,96.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14575,,25.0,,,,,,1890.2715271197299,834.0,,0.0,,,0.0,,0.0,,gamble,5,,,,97.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14576,,24.0,,,,,,1952.563781416231,0.0,,0.0,,,0.0,,0.0,,fail,4,,,,98.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14577,,36.0,,,,,,4042.4384341893287,623.0,,0.0,,,0.0,,0.0,,gamble,6,,,,99.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14578,,23.0,,,,,,4012.240928983417,657.0,,0.0,,,0.0,,0.0,,gamble,3,,,,100.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14579,,6.0,,,,,,6010.452394559933,597.0,,0.0,,,0.0,,0.0,,gamble,6,,,,101.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14580,,22.0,,,,,,1963.0107529472516,1237.0,,0.0,,,0.0,,0.0,,gamble,2,,,,102.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14581,,3.0,,,,,,6066.006619810027,1094.0,,0.0,,,0.0,,0.0,,gamble,3,,,,103.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14582,,5.0,,,,,,3961.113772104323,1220.0,,0.0,,,0.0,,0.0,,gamble,5,,,,104.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14583,,75.0,,,,,,2007.2194754119957,1073.0,,0.0,,,0.0,,0.0,,gamble,5,,,,105.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14584,,35.0,,,,,,1947.4817567262387,1301.0,,0.0,,,0.0,,0.0,,gamble,5,,,,106.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14585,,25.0,,,,,,5888.219702814905,608.0,,0.0,,,0.0,,0.0,,gamble,5,,,,107.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14586,,34.0,,,,,,5871.207504228588,1035.0,,0.0,,,0.0,,0.0,,gamble,4,,,,108.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14587,,25.0,,,,,,3820.0749348493814,643.0,,0.0,,,0.0,,0.0,,gamble,5,,,,109.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14588,,2.0,,,,,,1785.7969312769353,504.0,,0.0,,,0.0,,0.0,,gamble,2,,,,110.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14589,,24.0,,,,,,3938.8178272714113,537.0,,0.0,,,0.0,,0.0,,gamble,4,,,,111.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14590,,33.0,,,,,,2062.2478897871024,691.0,,0.0,,,0.0,,0.0,,gamble,3,,,,112.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14591,,3.0,,,,,,1945.7990692480944,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,113.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14592,,26.0,,,,,,4030.9167398018058,627.0,,0.0,,,0.0,,0.0,,gamble,6,,,,114.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14593,,33.0,,,,,,6127.637133699645,521.0,,0.0,,,0.0,,0.0,,gamble,3,,,,115.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14594,,32.0,,,,,,1935.522712543547,537.0,,0.0,,,0.0,,0.0,,gamble,2,,,,116.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14595,,34.0,,,,,,3995.4220061316632,1110.0,,0.0,,,0.0,,0.0,,gamble,4,,,,117.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14596,,26.0,,,,,,3928.2977866921433,793.0,,0.0,,,0.0,,0.0,,gamble,6,,,,118.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14597,,5.0,,,,,,1982.4366713535485,1186.0,,0.0,,,0.0,,0.0,,gamble,5,,,,119.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14598,,1.0,,,,,,5924.236759738271,671.0,,0.0,,,0.0,,0.0,,gamble,1,,,,120.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14599,,86.0,,,,,,5894.756057130831,489.0,,0.0,,,0.0,,0.0,,gamble,6,,,,121.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14600,,22.0,,,,,,2057.9964355281695,1160.0,,0.0,,,0.0,,0.0,,gamble,2,,,,122.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14601,,4.0,,,,,,5999.639264855937,1065.0,,0.0,,,0.0,,0.0,,gamble,4,,,,123.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14602,,4.0,,,,,,6081.798805879618,567.0,,0.0,,,0.0,,0.0,,gamble,4,,,,124.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14603,,33.0,,,,,,1907.5806993645615,1222.0,,0.0,,,0.0,,0.0,,gamble,3,,,,125.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14604,,36.0,,,,,,1836.4851452613648,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,126.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14605,,33.0,,,,,,5845.4948132823365,501.0,,0.0,,,0.0,,0.0,,gamble,3,,,,127.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14606,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,271.0,,success,6,,,,128.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14607,,21.0,,,,,,1961.904743447325,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,129.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14608,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,760.0,,success,4,,,,130.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14609,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,256.0,,success,2,,,,131.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14610,,4.0,,,,,2239850.0,0.0,0.0,,0.0,,,0.0,,232.0,,success,4,,,,132.0,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14611,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14612,4.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14613,,,,,,9,,,,,,,,,,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14614,,,,,8,,,,,,,,,,,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14615,,,,,,,,,,,,,,,9,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14616,,,,4,,,,,,,,,,,,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14617,,,,,,,,,,1,,,,,,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14618,,,,,,,,,,,,,9,,,,,,,,,,,,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14619,,,,,,,,,,,,,,,,,,,,,,,,10,AZMUTFN2BAL29:3YOH7BII09799ZND4AJNYUY8U0VVK0,
14620,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14621,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,9519.0
14622,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,21911.0
14623,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,13318.0
14624,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,15231.0
14625,,35.0,,,,,,3943.571892186429,1471.0,,0.0,,,0.0,,0.0,,gamble,5,,,,1.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14626,,6.0,,,,,,1879.463346160559,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,2.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14627,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,failOutcome,6,,,,3.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14628,,26.0,,,,,,4078.211323645302,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,4.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14629,,32.0,,,,,,1970.4627037412422,1256.0,,0.0,,,0.0,,0.0,,gamble,2,,,,5.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14630,,4.0,,,,,,3913.7933784998277,972.0,,0.0,,,0.0,,0.0,,gamble,4,,,,6.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14631,,86.0,,,,,,2062.3741541803765,1329.0,,0.0,,,0.0,,0.0,,gamble,6,,,,7.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14632,,6.0,,,,,,6154.928217500422,1192.0,,0.0,,,0.0,,0.0,,gamble,6,,,,8.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14633,,36.0,,,,,,6039.168699118493,916.0,,0.0,,,0.0,,0.0,,gamble,6,,,,9.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14634,,3.0,,,,,,4110.062243165242,1426.0,,0.0,,,0.0,,0.0,,gamble,3,,,,10.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14635,,4.0,,,,,,5998.792590888572,1042.0,,0.0,,,0.0,,0.0,,gamble,4,,,,11.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14636,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,5,,,,12.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14637,,3.0,,,,,,2146.238648149201,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,13.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14638,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,14.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14639,,3.0,,,,,,4171.883044342213,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,15.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14640,,21.0,,,,,,5825.697773084777,1064.0,,0.0,,,0.0,,0.0,,gamble,1,,,,16.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14641,,21.0,,,,,,3917.4225767521093,701.0,,0.0,,,0.0,,0.0,,gamble,1,,,,17.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14642,,36.0,,,,,,1966.3178162128725,1216.0,,0.0,,,0.0,,0.0,,gamble,6,,,,18.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14643,,22.0,,,,,,1954.7452809322751,1078.0,,0.0,,,0.0,,0.0,,gamble,2,,,,19.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14644,,35.0,,,,,,1816.4228316495419,1119.0,,0.0,,,0.0,,0.0,,gamble,5,,,,20.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14645,,26.0,,,,,,3974.3509350624176,536.0,,0.0,,,0.0,,0.0,,gamble,6,,,,21.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14646,,86.0,,,,,,6106.710842917846,1246.0,,0.0,,,0.0,,0.0,,gamble,6,,,,22.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14647,,2.0,,,,,,2065.1155925813177,678.0,,0.0,,,0.0,,0.0,,gamble,2,,,,23.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14648,,36.0,,,,,,4009.071788722031,1029.0,,0.0,,,0.0,,0.0,,gamble,6,,,,24.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14649,,21.0,,,,,,5966.5264141839625,1009.0,,0.0,,,0.0,,0.0,,gamble,1,,,,25.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14650,,22.0,,,,,,4049.135388671284,1048.0,,0.0,,,0.0,,0.0,,gamble,2,,,,26.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14651,,33.0,,,,,,2182.7818664999722,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,27.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14652,,33.0,,,,,,2018.1127609411665,587.0,,0.0,,,0.0,,0.0,,gamble,3,,,,28.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14653,,25.0,,,,,,4189.403491121198,916.0,,0.0,,,0.0,,0.0,,gamble,5,,,,29.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14654,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,757.0,,success,3,,,,30.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14655,,34.0,,,,,,6075.020795258633,1076.0,,0.0,,,0.0,,0.0,,gamble,4,,,,31.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14656,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,147.0,,success,4,,,,32.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14657,,75.0,,,,,,5926.05522093694,1008.0,,0.0,,,0.0,,0.0,,gamble,5,,,,33.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14658,,22.0,,,,,,4005.2313277139165,1028.0,,0.0,,,0.0,,0.0,,gamble,2,,,,34.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14659,,35.0,,,,,,3974.2758037343356,1105.0,,0.0,,,0.0,,0.0,,gamble,5,,,,35.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14660,,33.0,,,,,,3830.1939607537197,705.0,,0.0,,,0.0,,0.0,,gamble,3,,,,36.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14661,,35.0,,,,,,5925.343173689167,1163.0,,0.0,,,0.0,,0.0,,gamble,5,,,,37.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14662,,26.0,,,,,,1932.1339733639293,684.0,,0.0,,,0.0,,0.0,,gamble,6,,,,38.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14663,,4.0,,,,,,3892.7493005574142,1164.0,,0.0,,,0.0,,0.0,,gamble,4,,,,39.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14664,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,3,,,,40.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14665,,32.0,,,,,,1992.826387458354,1055.0,,0.0,,,0.0,,0.0,,gamble,2,,,,41.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14666,,21.0,,,,,,1926.887390611216,1387.0,,0.0,,,0.0,,0.0,,gamble,1,,,,42.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14667,,6.0,,,,,,6066.103246322526,1366.0,,0.0,,,0.0,,0.0,,gamble,6,,,,43.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14668,,6.0,,,,,,3928.5415638407653,548.0,,0.0,,,0.0,,0.0,,gamble,6,,,,44.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14669,,5.0,,,,,,3925.874568577143,1308.0,,0.0,,,0.0,,0.0,,gamble,5,,,,45.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14670,,23.0,,,,,,5963.882187052508,1364.0,,0.0,,,0.0,,0.0,,gamble,3,,,,46.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14671,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,1,,,,47.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14672,,1.0,,,,,,1937.4978532383225,1232.0,,0.0,,,0.0,,0.0,,gamble,1,,,,48.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14673,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,failOutcome,3,,,,49.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14674,,36.0,,,,,,1982.0413779572611,1057.0,,0.0,,,0.0,,0.0,,gamble,6,,,,50.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14675,,34.0,,,,,,3981.584702569554,1073.0,,0.0,,,0.0,,0.0,,gamble,4,,,,51.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14676,,34.0,,,,,,3858.9502224588714,558.0,,0.0,,,0.0,,0.0,,gamble,4,,,,52.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14677,,22.0,,,,,,6133.508751738207,0.0,,0.0,,,0.0,,0.0,,earlyFail,2,,,,53.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14678,,25.0,,,,,,3973.5115777023616,1099.0,,0.0,,,0.0,,0.0,,gamble,5,,,,54.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14679,,1.0,,,,,,6096.367520400259,671.0,,0.0,,,0.0,,0.0,,gamble,1,,,,55.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14680,,33.0,,,,,,6070.769648139702,721.0,,0.0,,,0.0,,0.0,,gamble,3,,,,56.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14681,,6.0,,,,,,2144.3845560500754,1239.0,,0.0,,,0.0,,0.0,,gamble,6,,,,57.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14682,,23.0,,,,,,3949.473952828176,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,58.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14683,,1.0,,,,,,1979.1850773654744,1083.0,,0.0,,,0.0,,0.0,,gamble,1,,,,59.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
14684,,25.0,,,,,,6072.633305522336,1055.0,,0.0,,,0.0,,0.0,,gamble,5,,,,60.0,,A1ZW1XG414XPNK:3VP0C6EFSGWJKX8FOEOV1FAD2C1M67,
