Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
4,,4906.4859774096,0,373,success,4,9,50
32,,3015.1300004594,995,0,gamble,2,10,50
32,,4687.5218840851,1779,0,gamble,2,11,50
22,,5075.0834019699,0,387,success,2,12,50
3,,0,0,409,success,3,13,50
33,,5179.99422896,1159,0,gamble,3,14,50
23,,1024.0744641392,0,300,success,3,15,50
1,,0,0,370,success,1,16,50
4,,2936.0086627129,0,367,success,4,17,50
21,,4829.8709521829,710,0,gamble,1,18,50
33,,2994.7925929784,1184,0,gamble,3,19,50
22,,4824.9754600824,0,388,success,2,20,50
35,,2944.7369241619,1337,0,gamble,5,21,50
21,,5100.3737580328,0,368,success,1,22,50
5,,5371.6731570337,0,347,success,5,23,50
3,,3052.2567392428,0,365,success,3,24,50
2,,3042.7914026888,0,365,success,2,25,50
3,,2970.6775410535,1097,0,gamble,3,26,50
75,,2181.8776786315,1870,0,gamble,5,27,50
32,,5294.4775501869,1636,0,gamble,2,28,50
6,,1083.8180790338,0,378,success,6,29,50
24,,4771.3197737579,0,371,success,4,30,50
3,,1170.0330670332,0,352,success,3,31,50
33,,1100.2895871726,1229,0,gamble,3,32,50
2,,0,0,347,success,2,33,50
2,,4989.9830188142,0,362,success,2,34,50
33,,4660.1610175131,1431,0,gamble,3,35,50
35,,4785.7748364964,0,350,success,5,36,50
24,,5077.3767169776,0,355,success,4,37,50
24,,3040.1578476441,0,349,success,4,38,50
25,,5254.1278588195,0,357,success,5,39,50
1,,1124.9542933649,1005,0,gamble,1,40,50
6,,5363.323681851,0,358,success,6,41,50
1,,5215.5631120457,0,368,success,1,42,50
23,,4887.0963650163,0,352,success,3,43,50
31,,1026.8777930962,1087,0,gamble,1,44,50
21,,1116.5017637249,0,329,success,1,45,50
26,,967.0250991324,0,350,success,6,46,50
25,,4734.1102455936,0,391,success,5,47,50
3,,0,0,363,success,3,48,50
5,,4833.563186459,0,378,success,5,49,50
22,,5314.0063121187,0,376,success,2,50,50
3,,4850.3823201848,0,347,success,3,51,50
5,,0,0,371,success,5,52,50
4,,0,0,402,success,4,53,50
2,,0,0,357,success,2,54,50
24,,5217.2897199923,0,321,success,4,55,50
34,,1099.8310498588,1273,0,gamble,4,56,50
36,,4759.458957371,1234,0,gamble,6,57,50
31,,5217.331286471,1097,0,gamble,1,58,50
35,,1013.9850675072,1396,0,gamble,5,59,50
25,,2917.0296018792,0,334,success,5,60,50
22,,2950.2248273134,0,330,success,2,61,50
4,,5193.0529844985,0,351,success,4,62,50
6,,0,0,371,success,6,63,50
1,,3128.0760313034,0,352,success,1,64,50
34,,5173.8018542224,1604,0,gamble,4,65,50
6,,3037.1362875987,0,325,success,6,66,50
21,,5098.9348174699,0,331,success,1,67,50
4,,4977.4647221013,0,331,success,4,68,50
34,,3188.4027416804,1358,0,gamble,4,69,50
6,,2986.0309960333,0,334,success,6,70,50
1,,4936.303631731,0,333,success,1,71,50
5,,4988.650095644,0,333,success,5,72,50
35,,5378.3044627442,1032,0,gamble,5,73,50
26,,4715.8827417344,0,338,success,6,74,50
5,,5081.9079394709,0,331,success,5,75,50
1,,4778.4519488437,1000,0,gamble,1,76,50
1,,0,0,379,success,1,77,50
6,,900.1452173581,0,319,success,6,78,50
34,,4824.5511614109,0,381,success,4,79,50
23,,4738.1789981817,0,396,success,3,80,50
36,,4947.7390925381,1133,0,gamble,6,81,50
3,,4955.4861326337,0,371,success,3,82,50
4,,930.1688743587,0,407,success,4,83,50
31,,3118.1152146174,1317,0,gamble,1,84,50
26,,2907.6204684812,0,369,success,6,85,50
36,,937.9522490415,1146,0,gamble,6,86,50
23,,2933.7643096264,0,381,success,3,87,50
2,,2920.9078843569,0,307,success,2,88,50
32,,5017.2283734496,1000,0,gamble,2,89,50
4,,0,0,436,success,4,90,50
1,,3010.7837191966,0,129,success,1,91,50
31,,4856.9355492629,1199,0,gamble,1,92,50
36,,5267.6635775435,1070,0,gamble,6,93,50
6,,4745.2601490841,0,290,success,6,94,50
2,,845.5085944368,0,0,earlyFail,2,95,50
34,,5090.7823644021,1208,0,gamble,4,96,50
33,,4937.8455584697,1075,0,gamble,3,97,50
6,,4976.6104082812,0,379,success,6,98,50
31,,4821.5126140304,1366,0,gamble,1,99,50
26,,5152.9509963614,0,344,success,6,100,50
22,,845.2091602149,0,0,earlyFail,2,101,50
3,,4904.4756772269,1050,0,gamble,3,102,50
2,,3875.5414182788,0,255,success,2,103,50
1,,5101.197546843,917,0,gamble,1,104,50
6,,0,0,411,success,6,105,50
26,,4872.0325073041,0,309,success,6,106,50
35,,5083.6165031119,1064,0,gamble,5,107,50
5,,0,0,322,success,5,108,50
25,,5084.2924848373,0,345,success,5,109,50
5,,3054.8523373785,0,396,success,5,110,50
5,,998.3294380589,0,336,success,5,111,50
4,,2829.3232109832,0,292,success,4,112,50
6,,4999.6715640649,0,400,success,6,113,50
2,,5233.2316798023,0,193,success,2,114,50
36,,2955.624039219,1241,0,gamble,6,115,50
25,,1049.3852207907,0,285,success,5,116,50
5,,3038.2468609575,0,363,success,5,117,50
2,,5046.5034514862,1036,0,gamble,2,118,50
1,,998.3407320471,1052,0,gamble,1,119,50
4,,4847.1154757496,0,428,success,4,120,50
24,,1012.7368161624,0,381,success,4,121,50
5,,1091.1881053747,0,376,success,5,122,50
32,1600870,1053.7989000287,1037,0,gamble,2,123,50
32,,990.8471068469,1627,0,gamble,2,1,51
1,,5322.6358649788,0,366,success,1,2,51
21,,3102.2268874986,0,362,success,1,3,51
1,,2801.9271684884,1508,0,gamble,1,4,51
24,,5259.9510651032,0,385,success,4,5,51
4,,1087.6367081053,1235,0,gamble,4,6,51
26,,1047.3039708008,0,332,success,6,7,51
32,,5235.8718775472,1174,0,gamble,2,8,51
2,,0,0,397,success,2,9,51
2,,5246.3997401994,1288,0,gamble,2,10,51
26,,2969.9576492872,835,0,gamble,6,11,51
5,,5099.1670084524,1248,0,gamble,5,12,51
24,,4799.5999468095,0,360,success,4,13,51
33,,4758.0916604561,1040,0,gamble,3,14,51
35,,952.5120098328,1222,0,gamble,5,15,51
2,,4948.9372464593,0,384,success,2,16,51
5,,4879.3473907391,1121,0,gamble,5,17,51
1,,5045.5401974621,0,377,success,1,18,51
32,,2965.8012193534,1209,0,gamble,2,19,51
1,,862.3086773045,0,464,success,1,20,51
2,,3987.244316872,1025,0,gamble,2,21,51
4,,4998.2247998537,1024,0,gamble,4,22,51
25,,2967.8086707886,0,417,success,5,23,51
3,,949.4004722018,1347,0,gamble,3,24,51
31,,2981.2313762843,1289,0,gamble,1,25,51
32,,4967.5079586974,874,0,gamble,2,26,51
5,,2905.0120608564,1357,0,gamble,5,27,51
6,,3019.3715272806,0,359,success,6,28,51
31,,4762.9600911652,1147,0,gamble,1,29,51
33,,5080.6206953365,1028,0,gamble,3,30,51
6,,2959.6670087418,763,0,gamble,6,31,51
36,,4806.4157905806,1054,0,gamble,6,32,51
26,,5001.5398638302,866,0,gamble,6,33,51
1,,0,0,482,success,1,34,51
31,,877.5142589776,0,368,success,1,35,51
6,,4712.9767700947,0,412,success,6,36,51
6,,935.4911457973,1604,0,gamble,6,37,51
25,,4777.4706469393,0,465,success,5,38,51
35,,2968.5778893323,1154,0,gamble,5,39,51
34,,4806.5916685794,962,0,gamble,4,40,51
5,,4901.3124324225,801,0,gamble,5,41,51
33,,3108.3865820005,1310,0,gamble,3,42,51
31,,5039.9044815167,0,372,success,1,43,51
6,,5237.6553200569,818,0,gamble,6,44,51
1,,0,0,461,success,1,45,51
36,,3032.7066536349,804,0,gamble,6,46,51
2,,1038.9951572194,0,361,success,2,47,51
22,,3160.9251718276,0,334,success,2,48,51
23,,892.3490003917,1032,0,gamble,3,49,51
6,,0,0,429,success,6,50,51
4,,4644.7959946835,1030,0,gamble,4,51,51
21,,5048.112764187,0,387,success,1,52,51
2,,2947.2016901021,0,400,success,2,53,51
3,,4970.8949528805,0,491,success,3,54,51
24,,3083.273044124,1295,0,gamble,4,55,51
5,,4567.8604455979,1363,0,gamble,5,56,51
34,,3046.6893548881,1181,0,gamble,4,57,51
23,,5244.7991625005,0,457,success,3,58,51
31,,5304.4032214488,0,495,success,1,59,51
1,,4645.7774304243,0,393,success,1,60,51
3,,4895.8316197743,0,515,success,3,61,51
25,,4960.2585867398,0,388,success,5,62,51
1,,956.6911481392,0,345,success,1,63,51
36,,5143.4494587654,940,0,gamble,6,64,51
5,,1123.08256391,1491,0,gamble,5,65,51
23,,2955.7182661478,0,381,success,3,66,51
6,,0,0,618,success,6,67,51
23,,4743.2703532514,0,368,success,3,68,51
26,,5259.8902992887,0,376,success,6,69,51
36,,5077.4471886684,830,0,gamble,6,70,51
3,,4790.4524772532,0,426,success,3,71,51
24,,4928.8213620063,0,450,success,4,72,51
21,,1054.9547502295,0,349,success,1,73,51
34,,827.1372921557,1702,0,gamble,4,74,51
3,,3078.4893856291,1097,0,gamble,3,75,51
22,,993.0651402119,0,485,success,2,76,51
4,,1064.369353594,0,379,success,4,77,51
23,,5012.8502221081,0,378,success,3,78,51
6,,4886.5088104088,1306,0,gamble,6,79,51
2,,0,0,349,success,2,80,51
5,,3031.8773768365,1254,0,gamble,5,81,51
36,,870.1604242267,960,0,gamble,6,82,51
1,,2970.7870888906,0,368,success,1,83,51
6,,4953.6091770983,1365,0,gamble,6,84,51
2,,4650.9184958424,0,278,success,2,85,51
1,,5008.6306996216,0,311,success,1,86,51
4,,0,0,355,success,4,87,51
21,,5167.2575808242,941,0,gamble,1,88,51
4,,3172.9179491339,1029,0,gamble,4,89,51
33,,1149.7307054055,1184,0,gamble,3,90,51
6,,990.1625788862,1085,0,gamble,6,91,51
22,,5138.3601628968,0,407,success,2,92,51
3,,870.3499189783,0,316,success,3,93,51
5,,0,0,357,success,5,94,51
24,,1040.2787159748,0,330,success,4,95,51
3,,2968.5434768952,0,356,success,3,96,51
25,,5351.2543165205,0,406,success,5,97,51
32,,4838.0143110257,1104,0,gamble,2,98,51
4,,5279.2846489387,838,0,gamble,4,99,51
5,,0,0,437,success,5,100,51
3,,5330.692308574,920,0,gamble,3,101,51
26,,4724.845062408,0,400,success,6,102,51
3,,0,0,374,success,3,103,51
35,,5204.5326711439,1010,0,gamble,5,104,51
35,,5137.7000348824,820,0,gamble,5,105,51
5,,959.9064680474,0,413,success,5,106,51
34,,5057.0277324265,1008,0,gamble,4,107,51
21,,4636.0548995373,0,396,success,1,108,51
3,,0,0,396,success,3,109,51
4,,3029.0724548362,1198,0,gamble,4,110,51
22,,4963.5059953049,0,399,success,2,111,51
25,,1043.070271062,0,383,success,5,112,51
75,,1973.4959411825,1050,0,gamble,5,113,51
4,,0,0,339,success,4,114,51
86,,2007.6227051808,0,329,success,6,115,51
2,,5045.4405708806,0,383,success,2,116,51
2,,3049.8601948298,0,330,success,2,117,51
34,,5187.3761277768,1133,0,gamble,4,118,51
2,,1172.0821995058,0,354,success,2,119,51
22,,4789.3464699184,0,356,success,2,120,51
33,,5118.4718136833,1098,0,gamble,3,121,51
35,,4818.7298786379,867,0,gamble,5,122,51
4,1486053,4959.2601964998,1268,0,gamble,4,123,51
4,,0,0,552,success,4,1,52
25,,5073.0163750998,0,431,success,5,2,52
4,,4731.036256262,0,616,success,4,3,52
3,,978.4537283511,0,645,success,3,4,52
31,,949.1016791441,0,0,earlyFail,1,5,52
4,,0,0,635,success,4,6,52
1,,0,0,677,success,1,7,52
23,,1173.8465972282,0,657,success,3,8,52
25,,3018.8448919823,0,576,success,5,9,52
5,,970.4139790419,2084,0,gamble,5,10,52
1,,2915.6446693182,0,444,success,1,11,52
36,,3104.7743934359,2170,0,gamble,6,12,52
36,,5256.4230671182,0,693,success,6,13,52
4,,3037.8383298011,0,729,success,4,14,52
3,,5212.5732639937,0,746,success,3,15,52
22,,1004.080841347,1563,0,gamble,2,16,52
6,,4779.0968041811,0,732,success,6,17,52
24,,5052.2062229969,0,791,success,4,18,52
33,,2918.1889995557,0,659,success,3,19,52
31,,2938.2345911392,860,0,gamble,1,20,52
24,,3012.5486770491,0,755,success,4,21,52
3,,3077.1995761451,0,792,success,3,22,52
5,,2950.3464529561,0,733,success,5,23,52
5,,4931.6444866199,0,900,success,5,24,52
26,,949.1516682294,0,0,fail,6,25,52
21,,2967.8925300493,1546,0,gamble,1,26,52
21,,1068.1195476735,1384,0,gamble,1,27,52
22,,4949.4254831128,1153,0,gamble,2,28,52
26,,4703.1548598013,0,617,success,6,29,52
2,,4849.7408021716,1292,0,gamble,2,30,52
36,,926.6441011856,0,585,success,6,31,52
2,,3047.7780263137,803,0,gamble,2,32,52
35,,5082.7968056949,0,678,success,5,33,52
36,,5102.5821113335,0,681,success,6,34,52
3,,0,0,638,success,3,35,52
3,,4872.3119312762,0,603,success,3,36,52
4,,947.7342267584,0,636,success,4,37,52
24,,4686.031935862,0,688,success,4,38,52
5,,4751.8069109674,0,673,success,5,39,52
1,,3027.048813613,902,0,gamble,1,40,52
32,,2996.6793441046,922,0,gamble,2,41,52
32,,5378.8739645388,746,0,gamble,2,42,52
1,,4953.0973830989,880,0,gamble,1,43,52
23,,4768.5179569082,0,718,success,3,44,52
3,,4866.7209806072,0,611,success,3,45,52
31,,5214.3852729621,836,0,gamble,1,46,52
3,,5063.6797015741,0,541,success,3,47,52
31,,4606.5479231674,697,0,gamble,1,48,52
2,,4921.0134664295,718,0,gamble,2,49,52
25,,4712.5034809974,0,523,success,5,50,52
33,,4947.4869943378,0,491,success,3,51,52
5,,4879.7575322178,0,691,success,5,52,52
23,,4967.7878766768,0,615,success,3,53,52
32,,1051.6448896677,967,0,gamble,2,54,52
1,,5065.7972360968,840,0,gamble,1,55,52
2,,5149.159858428,710,0,gamble,2,56,52
5,,2855.8980018011,0,511,success,5,57,52
26,,2995.1041860064,0,347,success,6,58,52
6,,2919.1799310654,0,237,success,6,59,52
1,,5143.5008198902,797,0,gamble,1,60,52
5,,863.8284400199,0,614,success,5,61,52
5,,0,0,618,success,5,62,52
26,,4954.2207864803,0,276,success,6,63,52
1,,1010.6598432247,1026,0,gamble,1,64,52
33,,959.4298325219,0,631,success,3,65,52
25,,5356.1056696004,0,590,success,5,66,52
32,,4950.8689208503,861,0,gamble,2,67,52
6,,1018.9005432682,0,665,success,6,68,52
4,,4982.6496555373,0,517,success,4,69,52
3,,0,0,523,success,3,70,52
24,,5281.2691498287,0,722,success,4,71,52
34,,5228.6554658589,0,652,success,4,72,52
21,,4627.6893483574,889,0,gamble,1,73,52
34,,4896.5413731975,0,266,success,4,74,52
34,,3004.5482716309,910,0,gamble,4,75,52
4,,5235.387101694,1059,0,gamble,4,76,52
35,,3137.1041195151,1230,0,gamble,5,77,52
36,,4743.0300412764,868,0,gamble,6,78,52
31,,5014.9465379167,806,0,gamble,1,79,52
34,,4743.2902589416,707,0,gamble,4,80,52
2,,4660.0458896547,794,0,gamble,2,81,52
4,,5060.5917418434,885,0,gamble,4,82,52
22,,4658.155388872,1096,0,gamble,2,83,52
5,,0,0,293,success,5,84,52
6,,4952.5960095446,878,0,gamble,6,85,52
5,,5279.9811010453,814,0,gamble,5,86,52
1,,4918.9478831566,1183,0,gamble,1,87,52
2,,1059.9313284402,1338,0,gamble,2,88,52
35,,4729.7506092481,921,0,gamble,5,89,52
21,,4994.6439069598,1029,0,gamble,1,90,52
24,,993.7082413802,929,0,gamble,4,91,52
6,,0,0,604,success,6,92,52
3,,3002.5775733216,1094,0,gamble,3,93,52
2,,0,0,602,success,2,94,52
6,,3097.967687836,1180,0,gamble,6,95,52
32,,4608.3025003608,1520,0,gamble,2,96,52
35,,971.1762646654,1035,0,gamble,5,97,52
33,,4733.6137889527,999,0,gamble,3,98,52
23,,3037.129857445,1098,0,gamble,3,99,52
6,,0,0,726,success,6,100,52
6,,1005.8669227184,1294,0,gamble,6,101,52
34,,1031.5527294473,1422,0,gamble,4,102,52
2,,985.6135072226,888,0,gamble,2,103,52
22,,2994.3534924212,1153,0,gamble,2,104,52
26,,5354.3980864511,829,0,gamble,6,105,52
22,,5340.0117232215,995,0,gamble,2,106,52
35,,4982.6122829756,1133,0,gamble,5,107,52
1,,1095.042384087,1250,0,gamble,1,108,52
3,,908.4298942411,1332,0,gamble,3,109,52
4,,984.1694970466,1284,0,gamble,4,110,52
23,,5223.9562038699,1500,0,gamble,3,111,52
21,,5383.3515291301,928,0,gamble,1,112,52
2,,2978.3488175156,973,0,gamble,2,113,52
6,,5078.5018941693,2091,0,gamble,6,114,52
25,,932.6422864762,0,0,earlyFail,5,115,52
2,,0,0,648,success,2,116,52
86,,2095.5325041582,1225,0,gamble,6,117,52
4,,3073.892310962,1263,0,gamble,4,118,52
6,,5287.9331830395,1016,0,gamble,6,119,52
2,,3978.1336295764,0,527,success,2,120,52
75,,2042.3407930776,974,0,gamble,5,121,52
1,,0,0,597,success,1,122,52
33,1429042,5347.9817268202,929,0,gamble,3,123,52
6,,4899.2817460175,0,284,success,6,1,53
33,,4998.7653453534,1028,0,gamble,3,2,53
23,,5076.0827259818,0,382,success,3,3,53
6,,4940.1402608787,1054,0,gamble,6,4,53
24,,4969.3850830776,0,482,success,4,5,53
34,,957.3208975152,1236,0,gamble,4,6,53
36,,4921.7438832694,1070,0,gamble,6,7,53
4,,4617.1110847295,0,402,success,4,8,53
35,,5357.2525824335,829,0,gamble,5,9,53
26,,5359.5156821823,0,421,success,6,10,53
5,,1101.8463207335,1221,0,gamble,5,11,53
34,,4774.4486738139,1092,0,gamble,4,12,53
35,,4793.9003634457,955,0,gamble,5,13,53
24,,4842.413368565,665,0,gamble,4,14,53
5,,3072.6223138568,1002,0,gamble,5,15,53
21,,4723.3533036727,0,485,success,1,16,53
21,,4862.4481642972,0,348,success,1,17,53
25,,1139.1952389674,0,454,success,5,18,53
2,,0,0,433,success,2,19,53
6,,972.3481983892,1269,0,gamble,6,20,53
33,,4682.9335166481,926,0,gamble,3,21,53
3,,1035.6031246416,1199,0,gamble,3,22,53
23,,2940.7517616553,0,464,success,3,23,53
26,,4908.3535446393,645,0,gamble,6,24,53
5,,5268.0936852447,1172,0,gamble,5,25,53
23,,5233.8670011481,0,461,success,3,26,53
36,,2980.4259475941,998,0,gamble,6,27,53
2,,5219.2304900476,0,474,success,2,28,53
5,,4841.826132103,0,302,success,5,29,53
36,,4671.5365190746,946,0,gamble,6,30,53
3,,3093.6180136428,0,311,success,3,31,53
6,,5196.6791556395,927,0,gamble,6,32,53
1,,0,0,423,success,1,33,53
2,,5080.1175607788,0,401,success,2,34,53
22,,4832.4246516146,0,453,success,2,35,53
3,,0,0,443,success,3,36,53
4,,5313.5699986922,0,328,success,4,37,53
4,,4967.0784841119,0,423,success,4,38,53
1,,5040.3186931511,0,458,success,1,39,53
1,,4932.2239008038,574,0,gamble,1,40,53
5,,5137.1263352392,0,424,success,5,41,53
5,,1046.3836795621,0,470,success,5,42,53
1,,989.4617354235,0,490,success,1,43,53
32,,5274.5530754171,0,510,success,2,44,53
86,,1866.1620986158,0,470,success,6,45,53
31,,4547.9849471047,0,493,success,1,46,53
33,,944.9245230019,0,323,success,3,47,53
4,,1002.2163969453,0,395,success,4,48,53
26,,2968.0186949197,0,255,success,6,49,53
35,,957.7102254841,0,436,success,5,50,53
6,,2930.9945368513,855,0,gamble,6,51,53
21,,3014.5993121279,0,336,success,1,52,53
35,,3101.4150729086,699,0,gamble,5,53,53
24,,3115.2104705499,0,329,success,4,54,53
1,,4849.2533777901,0,445,success,1,55,53
3,,5035.408330216,0,428,success,3,56,53
3,,4767.9003223587,0,363,success,3,57,53
3,,4948.1849553597,0,261,success,3,58,53
75,,2037.043272149,0,136,success,5,59,53
36,,5349.1797602936,1267,0,gamble,6,60,53
22,,5043.3787758297,0,303,success,2,61,53
22,,5212.1420488765,1397,0,gamble,2,62,53
2,,4933.1459306224,0,252,success,2,63,53
25,,4748.6207610878,854,0,gamble,5,64,53
6,,1140.8817661143,1086,0,gamble,6,65,53
6,,5121.7714548955,832,0,gamble,6,66,53
2,,956.2079669266,0,441,success,2,67,53
33,,5135.2340400287,0,256,success,3,68,53
4,,0,0,426,success,4,69,53
2,,2914.6094876693,0,377,success,2,70,53
3,,964.8543354147,0,447,success,3,71,53
32,,2890.7305150396,0,327,success,2,72,53
5,,5038.8155848608,0,118,success,5,73,53
2,,4006.2746859572,0,397,success,2,74,53
4,,2988.903797046,0,421,success,4,75,53
31,,5124.7094690866,0,497,success,1,76,53
32,,4621.5045901821,0,386,success,2,77,53
1,,5238.1099885525,0,455,success,1,78,53
3,,3036.742533113,0,384,success,3,79,53
25,,5003.3161293999,0,382,success,5,80,53
4,,4953.0323807448,1194,0,gamble,4,81,53
24,,1038.7837499928,0,422,success,4,82,53
23,,4771.1035920049,760,0,gamble,3,83,53
2,,1056.629226502,0,464,success,2,84,53
5,,2945.6559858477,0,391,success,5,85,53
36,,887.7267389055,1242,0,gamble,6,86,53
33,,3072.6851844114,1059,0,gamble,3,87,53
6,,0,0,475,success,6,88,53
31,,3092.3821810724,974,0,gamble,1,89,53
2,,3103.7733726433,996,0,gamble,2,90,53
34,,4996.0801965663,966,0,gamble,4,91,53
31,,5187.2229689939,903,0,gamble,1,92,53
22,,3010.4798208902,1520,0,gamble,2,93,53
31,,839.0054885641,1307,0,gamble,1,94,53
34,,2903.4933797633,963,0,gamble,4,95,53
23,,1015.5932584676,0,533,success,3,96,53
21,,1029.4885128056,0,148,success,1,97,53
26,,1062.3957190184,1821,0,gamble,6,98,53
1,,0,0,425,success,1,99,53
6,,3094.8891179414,876,0,gamble,6,100,53
5,,0,0,310,success,5,101,53
25,,5289.6545767221,0,427,success,5,102,53
35,,4992.7135427039,844,0,gamble,5,103,53
3,,0,0,362,success,3,104,53
32,,1100.671143998,1702,0,gamble,2,105,53
32,,4968.3359555542,1178,0,gamble,2,106,53
1,,969.1247011346,1259,0,gamble,1,107,53
1,,2955.3677777197,880,0,gamble,1,108,53
4,,0,0,410,success,4,109,53
4,,2926.3910400164,981,0,gamble,4,110,53
2,,0,0,450,success,2,111,53
3,,5267.396867773,0,338,success,3,112,53
26,,4906.037448699,0,440,success,6,113,53
2,,4755.0422186016,1321,0,gamble,2,114,53
25,,3012.6761089554,0,349,success,5,115,53
21,,5235.7163427797,1567,0,gamble,1,116,53
24,,5257.464539744,915,0,gamble,4,117,53
5,,0,0,0,fail,5,118,53
34,,5328.3879688929,1307,0,gamble,4,119,53
22,,900.7126726126,2207,0,gamble,2,120,53
4,,961.6034190623,0,465,success,4,121,53
1,,3073.73060732,889,0,gamble,1,122,53
6,1558045,0,0,530,success,6,123,53
86,,1946.0300929128,0,0,earlyFail,6,1,54
34,,1039.7234704186,0,0,earlyFail,4,2,54
6,,4778.978209365,1690,0,gamble,6,3,54
3,,2983.1121372505,0,181,success,3,4,54
2,,4981.5867265267,0,123,success,2,5,54
3,,1052.9438467997,0,182,success,3,6,54
33,,4750.2876949722,2038,0,gamble,3,7,54
5,,4768.6628629131,0,269,success,5,8,54
3,,4988.7516471482,855,0,gamble,3,9,54
4,,4989.3050549156,0,121,success,4,10,54
1,,0,0,222,success,1,11,54
33,,1161.4752121642,1418,0,gamble,3,12,54
5,,5316.763429801,0,129,success,5,13,54
26,,4814.1327942207,0,158,success,6,14,54
4,,5145.8263852969,0,106,success,4,15,54
4,,5173.6013091153,0,36,success,4,16,54
22,,5206.4103461028,749,0,gamble,2,17,54
31,,5021.5690511396,1046,0,gamble,1,18,54
4,,0,0,136,success,4,19,54
1,,0,0,181,success,1,20,54
34,,4884.5762114691,1160,0,gamble,4,21,54
34,,4987.3007039105,1013,0,gamble,4,22,54
32,,885.7752174831,2210,0,gamble,2,23,54
1,,5002.5887618779,1085,0,gamble,1,24,54
2,,0,0,49,success,2,25,54
24,,4962.4910971397,0,176,success,4,26,54
3,,3029.3739592833,0,174,success,3,27,54
23,,4706.9079275545,0,166,success,3,28,54
26,,3053.9281763702,0,148,success,6,29,54
1,,3011.6972947927,1751,0,gamble,1,30,54
31,,4765.1277063609,719,0,gamble,1,31,54
5,,0,0,294,success,5,32,54
25,,1042.3836833967,0,0,earlyFail,5,33,54
25,,3055.886853322,0,155,success,5,34,54
3,,4771.0465486165,0,183,success,3,35,54
35,,2933.2852781858,1603,0,gamble,5,36,54
26,,5347.4949426926,0,83,success,6,37,54
32,,4675.7496891582,1148,0,gamble,2,38,54
5,,5004.9085026519,0,168,success,5,39,54
31,,1009.3790399943,1819,0,gamble,1,40,54
2,,4975.0545913536,0,119,success,2,41,54
2,,934.8612750171,1219,0,gamble,2,42,54
3,,4970.2708428465,0,82,success,3,43,54
33,,4947.96372848,1302,0,gamble,3,44,54
25,,4723.0890491637,0,237,success,5,45,54
4,,4675.8129294442,0,138,success,4,46,54
21,,982.7067873412,0,100,success,1,47,54
2,,0,0,70,success,2,48,54
35,,4826.9269361905,1108,0,gamble,5,49,54
6,,5022.2470466975,0,78,success,6,50,54
6,,0,0,47,success,6,51,54
32,,2993.0153151987,1364,0,gamble,2,52,54
23,,5024.8721616393,0,43,success,3,53,54
22,,4761.1202487396,0,96,success,2,54,54
3,,5282.8734979214,0,104,success,3,55,54
1,,944.0880125316,1884,0,gamble,1,56,54
22,,5081.0947129886,0,124,success,2,57,54
1,,4985.5119861014,948,0,gamble,1,58,54
3,,0,0,183,success,3,59,54
36,,4846.9800950463,1425,0,gamble,6,60,54
5,,2997.0084082869,0,141,success,5,61,54
2,,986.0661924564,829,0,gamble,2,62,54
1,,3052.0874857647,1219,0,gamble,1,63,54
23,,1157.9409165115,0,231,success,3,64,54
6,,1039.1165260015,0,490,success,6,65,54
22,,3145.6035191154,0,52,success,2,66,54
23,,3078.7648273446,0,0,earlyFail,3,67,54
32,,5137.8670097856,1315,0,gamble,2,68,54
2,,3142.4289247617,1374,0,gamble,2,69,54
2,,5166.4491780621,0,212,success,2,70,54
1,,968.4688899053,1631,0,gamble,1,71,54
4,,0,0,63,success,4,72,54
25,,5117.8335839,0,126,success,5,73,54
6,,3085.4098424006,1678,0,gamble,6,74,54
34,,2713.9503218192,1374,0,gamble,4,75,54
36,,5361.2284642788,1065,0,gamble,6,76,54
4,,2976.4346721879,2122,0,gamble,4,77,54
31,,3014.6209318488,1905,0,gamble,1,78,54
21,,5108.1063768452,0,117,success,1,79,54
6,,0,0,183,success,6,80,54
35,,4900.1748572128,1280,0,gamble,5,81,54
33,,5231.1932040632,1176,0,gamble,3,82,54
21,,2953.1149758488,0,80,success,1,83,54
24,,4745.1900426195,0,0,earlyFail,4,84,54
6,,5289.9990996215,0,74,success,6,85,54
34,,5357.1509966246,1097,0,gamble,4,86,54
24,,5229.6865514063,0,165,success,4,87,54
5,,2966.4019289374,0,122,success,5,88,54
24,,3134.2773120054,0,128,success,4,89,54
2,,4136.0237728775,1729,0,gamble,2,90,54
26,,979.557979969,0,258,success,6,91,54
36,,5140.021677576,1163,0,gamble,6,92,54
1,,5255.3697527443,0,48,success,1,93,54
31,,5254.0171235011,1127,0,gamble,1,94,54
2,,4842.8031359768,1493,0,gamble,2,95,54
4,,961.5876273667,0,191,success,4,96,54
5,,0,0,27,success,5,97,54
25,,5004.0384725132,0,97,success,5,98,54
6,,2982.198001265,0,192,success,6,99,54
6,,4954.5438826508,0,29,success,6,100,54
3,,0,0,162,success,3,101,54
35,,994.5417128207,1430,0,gamble,5,102,54
23,,5177.3622088384,0,108,success,3,103,54
2,,2933.4267834855,1355,0,gamble,2,104,54
22,,1047.3813639029,0,187,success,2,105,54
36,,2956.2217800775,1401,0,gamble,6,106,54
33,,3007.5270942148,1036,0,gamble,3,107,54
1,,4748.7400890399,1161,0,gamble,1,108,54
35,,5267.0578544022,1092,0,gamble,5,109,54
4,,1192.958223593,0,0,earlyFail,4,110,54
