,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
2917,,,,,,5,,,,,,,,,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2918,,,,,5,,,,,,,,,,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2919,,,,,,,,,,,,,,5,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2920,,,,4,,,,,,,,,,,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2921,,,,,,,,,,4,,,,,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2922,,,,,,,,,,,,,5,,,,,,,,,,AQASMOUOHNHB5:3DQQ64TANGLNZFKY7CTRGD3LP63WPG,
2923,,,Begin,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2924,,,NextPage,,,,,,,,,0,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,412201
2925,,,NextPage,,,,,,,,,1,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,50330
2926,,,NextPage,,,,,,,,,2,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,74420
2927,,,FinishInstructions,,,,,,,,,3,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,60028
2928,,31,,,,,,6.314004376,0,,2645,,,,112,,success,1,,,,1,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2929,,6,,,,,,0,0,,2645,,,,59,,success,6,,,,2,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2930,,31,,,,,,1.992760779,0,,1956,,,,267,,success,1,,,,3,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2931,,35,,,,,,1.957074102,5698,,0,,,,0,,gamble,5,,,,4,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2932,,5,,,,,,1.964043918,3105,,0,,,,0,,gamble,5,,,,5,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2933,,35,,,,,,6.340168309,0,,2680,,,,225,,success,5,,,,6,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2934,,5,,,,,,6.189640786,0,,2043,,,,208,,success,5,,,,7,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2935,,6,,,,,,4.045827557,0,,3119,,,,258,,success,6,,,,8,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2936,,6,,,,,,3.8235431,0,,1981,,,,117,,success,6,,,,9,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2937,,5,,,,,,2.047601582,0,,2604,,,,209,,success,5,,,,10,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2938,,32,,,,,,3.978486612,2644,,0,,,,0,,gamble,2,,,,11,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2939,,22,,,,,,3.92917417,0,,2369,,,,16,,success,2,,,,12,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2940,,32,,,,,,1.778426902,0,,1958,,,,216,,success,2,,,,13,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2941,,86,,,,,,2.003972739,0,,2206,,,,293,,success,6,,,,14,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2942,,3,,,,,,0,0,,2206,,,,185,,success,3,,,,15,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2943,,4,,,,,,0,0,,2206,,,,211,,success,4,,,,16,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2944,,23,,,,,,1.954063117,0,,2139,,,,213,,success,3,,,,17,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2945,,75,,,,,,4.013459017,4808,,0,,,,0,,gamble,5,,,,18,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2946,,21,,,,,,1.978899612,0,,2680,,,,130,,success,1,,,,19,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2947,,22,,,,,,7.180821085,0,,1943,,,,199,,success,2,,,,20,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2948,,2,,,,,,3.967662549,0,,1760,,,,516,,success,2,,,,21,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2949,,35,,,,,,2.08211159,0,,2825,,,,245,,success,5,,,,22,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2950,,1,,,,,,6.26316422,0,,3294,,,,50,,success,1,,,,23,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2951,,26,,,,,,7.096479005,0,,2027,,,,200,,success,6,,,,24,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2952,,36,,,,,,7.289166566,2597,,0,,,,0,,gamble,6,,,,25,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2953,,25,,,,,,2.017667805,0,,2179,,,,320,,success,5,,,,26,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2954,,5,,,,,,4.212421156,0,,2107,,,,157,,success,5,,,,27,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2955,,2,,,,,,0,0,,2107,,,,308,,success,2,,,,28,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2956,,21,,,,,,3.924490373,0,,1674,,,,267,,success,1,,,,29,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2957,,86,,,,,,4.114835968,0,,1805,,,,228,,success,6,,,,30,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2958,,23,,,,,,7.408686716,0,,1416,,,,169,,success,3,,,,31,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2959,,33,,,,,,6.289700841,3396,,0,,,,0,,gamble,3,,,,32,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2960,,1,,,,,,3.89120474,0,,1556,,,,213,,success,1,,,,33,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2961,,26,,,,,,6.203667229,0,,1584,,,,189,,success,6,,,,34,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2962,,24,,,,,,3.890861051,0,,2068,,,,222,,success,4,,,,35,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2963,,4,,,,,,0,0,,2068,,,,248,,success,4,,,,36,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2964,,1,,,,,,1.968772059,0,,1708,,,,320,,success,1,,,,37,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2965,,5,,,,,,0,0,,1708,,,,583,,success,5,,,,38,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2966,,33,,,,,,7.349146477,2106,,0,,,,0,,gamble,3,,,,39,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2967,,31,,,,,,7.346605457,0,,1754,,,,205,,success,1,,,,40,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2968,,36,,,,,,2.010507247,1662,,0,,,,0,,gamble,6,,,,41,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2969,,4,,,,,,4.093286873,0,,2899,,,,532,,success,4,,,,42,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2970,,3,,,,,,6.377235771,0,,1905,,,,181,,success,3,,,,43,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2971,,33,,,,,,4.155590391,2623,,0,,,,0,,gamble,3,,,,44,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2972,,35,,,,,,3.809842636,1621,,0,,,,0,,gamble,5,,,,45,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2973,,75,,,,,,5.990861003,2556,,0,,,,0,,gamble,5,,,,46,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2974,,2,,,,,,6.133383525,0,,2110,,,,240,,success,2,,,,47,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2975,,23,,,,,,2.043068606,0,,1589,,,,457,,success,3,,,,48,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2976,,1,,,,,,0,0,,1589,,,,307,,success,1,,,,49,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2977,,21,,,,,,2.010529084,0,,2418,,,,282,,success,1,,,,50,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2978,,25,,,,,,6.194741603,0,,2066,,,,211,,success,5,,,,51,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2979,,26,,,,,,1.983107416,0,,4347,,,,359,,success,6,,,,52,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2980,,3,,,,,,0,0,,4347,,,,427,,success,3,,,,53,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2981,,24,,,,,,7.239557104,0,,1892,,,,277,,success,4,,,,54,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2982,,35,,,,,,6.274273095,1598,,0,,,,0,,gamble,5,,,,55,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2983,,24,,,,,,2.005698479,0,,5871,,,,271,,success,4,,,,56,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2984,,5,,,,,,7.305005294,1710,,0,,,,0,,gamble,5,,,,57,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2985,,32,,,,,,4.101372248,0,,2000,,,,179,,success,2,,,,58,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2986,,34,,,,,,3.996881019,1779,,0,,,,0,,gamble,4,,,,59,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2987,,33,,,,,,3.89427734,2177,,0,,,,0,,gamble,3,,,,60,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2988,,31,,,,,,2.164734173,0,,1931,,,,457,,success,1,,,,61,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2989,,21,,,,,,6.304377656,0,,1606,,,,362,,success,1,,,,62,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2990,,24,,,,,,3.826817823,0,,2231,,,,455,,success,4,,,,63,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2991,,26,,,,,,4.000413873,2069,,0,,,,0,,gamble,6,,,,64,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2992,,24,,,,,,2.001268292,0,,3629,,,,180,,success,4,,,,65,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2993,,21,,,,,,6.19182311,0,,1560,,,,411,,success,1,,,,66,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2994,,6,,,,,,6.204388025,1513,,0,,,,0,,gamble,6,,,,67,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2995,,2,,,,,,0,0,,0,,,,265,,success,2,,,,68,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2996,,35,,,,,,3.851863004,1558,,0,,,,0,,gamble,5,,,,69,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2997,,3,,,,,,3.986269329,0,,1965,,,,219,,success,3,,,,70,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2998,,22,,,,,,6.2472632,0,,1636,,,,195,,success,2,,,,71,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
2999,,4,,,,,,6.279217404,0,,1694,,,,222,,success,4,,,,72,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3000,,2,,,,,,4.141062145,0,,1561,,,,210,,success,2,,,,73,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3001,,4,,,,,,3.938080909,0,,1493,,,,259,,success,4,,,,74,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3002,,2,,,,,,3.968256354,0,,1423,,,,444,,success,2,,,,75,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3003,,32,,,,,,7.317318863,0,,1837,,,,288,,success,2,,,,76,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3004,,1,,,,,,2.005148235,0,,1472,,,,357,,success,1,,,,77,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3005,,34,,,,,,6.243425429,1836,,0,,,,0,,gamble,4,,,,78,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3006,,25,,,,,,2.033139229,0,,2277,,,,455,,success,5,,,,79,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3007,,86,,,,,,7.360916483,0,,1589,,,,362,,success,6,,,,80,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3008,,25,,,,,,4.09629132,0,,1423,,,,354,,success,5,,,,81,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3009,,86,,,,,,5.915727155,0,,1394,,,,423,,success,6,,,,82,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3010,,21,,,,,,3.995428613,0,,1518,,,,494,,success,1,,,,83,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3011,,1,,,,,,0,0,,1518,,,,740,,success,1,,,,84,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3012,,3,,,,,,1.978548066,0,,2084,,,,67,,success,3,,,,85,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3013,,23,,,,,,3.934436877,0,,1687,,,,40,,success,3,,,,86,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3014,,34,,,,,,7.359346052,1663,,0,,,,0,,gamble,4,,,,87,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3015,,26,,,,,,2.036898376,2028,,0,,,,0,,gamble,6,,,,88,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3016,,75,,,,,,7.170103824,2583,,0,,,,0,,gamble,5,,,,89,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3017,,21,,,,,,7.219197051,0,,1435,,,,377,,success,1,,,,90,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3018,,32,,,,,,6.257194972,0,,1885,,,,295,,success,2,,,,91,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3019,,36,,,,,,6.271647211,1562,,0,,,,0,,gamble,6,,,,92,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3020,,32,,,,,,1.968974402,0,,1417,,,,239,,success,2,,,,93,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3021,,35,,,,,,7.283849612,1403,,0,,,,0,,gamble,5,,,,94,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3022,,33,,,,,,1.945945321,3449,,0,,,,0,,gamble,3,,,,95,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3023,,6,,,,,,0,0,,0,,,,322,,success,6,,,,96,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3024,,24,,,,,,6.291814718,0,,1684,,,,140,,success,4,,,,97,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3025,,1,,,,,,0,0,,1684,,,,54,,success,1,,,,98,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3026,,4,,,,,,1.922050561,2237,,0,,,,0,,gamble,4,,,,99,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3027,,5,,,,,,6.274728013,1378,,0,,,,0,,gamble,5,,,,100,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3028,,6,,,,,,7.192832214,1526,,0,,,,0,,gamble,6,,,,101,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3029,,5,,,,,,3.982689584,0,,1643,,,,287,,success,5,,,,102,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3030,,5,,,,,,0,0,,1643,,,,285,,success,5,,,,103,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3031,,3,,,,,,0,0,,1643,,,,284,,success,3,,,,104,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3032,,23,,,,,,6.288049018,0,,3309,,,,47,,success,3,,,,105,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3033,,32,,,,,,6.284424251,0,,1703,,,,354,,success,2,,,,106,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3034,,22,,,,,,1.934961274,0,,1603,,,,158,,success,2,,,,107,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3035,,5,,,,,,0,0,,1603,,,,311,,success,5,,,,108,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3036,,4,,,,,,7.282582367,0,,1529,,,,302,,success,4,,,,109,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3037,,26,,,,,,6.263177504,0,,1584,,,,271,,success,6,,,,110,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3038,,22,,,,,,6.090406753,0,,1625,,,,202,,success,2,,,,111,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3039,,36,,,,,,1.977839039,2264,,0,,,,0,,gamble,6,,,,112,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3040,,34,,,,,,1.985345103,2010,,0,,,,0,,gamble,4,,,,113,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3041,,75,,,,,,1.934899724,1951,,0,,,,0,,gamble,5,,,,114,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3042,,23,,,,,,6.365831499,0,,1487,,,,208,,success,3,,,,115,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3043,,36,,,,,,4.11762344,1714,,0,,,,0,,gamble,6,,,,116,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3044,,1,,,,,,3.936782815,0,,2370,,,,181,,success,1,,,,117,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3045,,6,,,,,,0,0,,2370,,,,206,,success,6,,,,118,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3046,,4,,,,,,2.097135439,0,,2201,,,,223,,success,4,,,,119,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3047,,6,,,,,,2.047053952,2311,,0,,,,0,,gamble,6,,,,120,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3048,,3,,,,,,2.177511146,0,,1983,,,,333,,success,3,,,,121,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3049,,31,,,,,,3.987320526,0,,1860,,,,372,,success,1,,,,122,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3050,,22,,,,,,1.900412402,0,,1788,,,,397,,success,2,,,,123,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3051,,34,,,,,,1.984874417,2505,,0,,,,0,,gamble,4,,,,124,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3052,,22,,,,,,3.963877583,0,,1622,,,,364,,success,2,,,,125,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3053,,23,,,,,,4.00034575,0,,1631,,,,229,,success,3,,,,126,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3054,,36,,,,,,4.030481711,1780,,0,,,,0,,gamble,6,,,,127,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3055,,6,,,,,,2.061445713,2109,,0,,,,0,,gamble,6,,,,128,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3056,,24,,,,,,6.18137583,0,,1915,,,,268,,success,4,,,,129,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3057,,33,,,,,,1.907990304,3061,,0,,,,0,,gamble,3,,,,130,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3058,,1,,,,,,6.377538344,0,,1480,,,,391,,success,1,,,,131,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3059,,34,,,,,,4.104538736,1663,,0,,,,0,,gamble,4,,,,132,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3060,,3,,,,,,7.229527354,0,,1529,,,,217,,success,3,,,,133,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3061,,2,,,,,,2.027586197,0,,1527,,,,269,,success,2,,,,134,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3062,,3,,,,,,6.345720334,0,,1557,,,,198,,success,3,,,,135,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3063,,2,,,,,,7.268521062,0,,1533,,,,262,,success,2,,,,136,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3064,,31,,,,,,3.960121908,0,,1398,,,,292,,success,1,,,,137,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3065,,34,,,,,,6.20128923,1546,,0,,,,0,,gamble,4,,,,138,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3066,,25,,,,,,6.376585769,0,,1458,,,,338,,success,5,,,,139,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3067,,2,,,,,,0,0,,1458,,,,271,,success,2,,,,140,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3068,,4,,,,,,0,0,,1458,,,,303,,success,4,,,,141,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3069,,25,,,,,,3.921031935,0,,1505,,,,0,,fail,5,,,,142,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3070,,26,,,,,,3.990390883,0,,2000,,,,166,,success,6,,,,143,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3071,,2,,,,,,6.357108442,0,,1444,,,,307,,success,2,,,,144,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3072,,25,,,,,,7.396301184,0,,1282,,,,0,,earlyFail,5,,,,145,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3073,,33,,,,,,6.365058492,0,,1910,,,,150,,success,3,,,,146,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3074,,36,,,,,,6.303763979,1458,,0,,,,0,,gamble,6,,,,147,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3075,,6,,,,,,6.351693453,1825,,0,,,,0,,gamble,6,,,,148,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3076,,3,,,,,,4.023248439,0,,1511,,,,275,,success,3,,,,149,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3077,,31,,,,,,6.317912463,0,,1411,,,,142,,success,1,,,,150,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3078,,4,,,,,,6.070057449,0,,2066,,,,239,,success,4,,,,151,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3079,,2,,,,,,1.881941546,0,,1758,,,,311,,success,2,,,,152,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3080,,1,,,,,2200374,7.158043065,0,,1390,,,,377,,success,1,,,,153,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3081,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3082,2,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3083,,,,,,10,,,,,,,,,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3084,,,,,1,,,,,,,,,,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3085,,,,,,,,,,,,,,7,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
