,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
956,,24.0,,,,,,5999.20521216116,0.0,,474.0,,,0.0,,143.0,,success,4,,,,76.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
957,,21.0,,,,,,5976.423502395378,956.0,,0.0,,,0.0,,0.0,,gamble,1,,,,77.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
958,,35.0,,,,,,2047.3322758817965,0.0,,1417.0,,,0.0,,175.0,,success,5,,,,78.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
959,,34.0,,,,,,1998.320481102031,0.0,,812.0,,,0.0,,205.0,,success,4,,,,79.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
960,,35.0,,,,,,5928.393139065231,0.0,,437.0,,,0.0,,138.0,,success,5,,,,80.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
961,,23.0,,,,,,6070.456804849551,0.0,,435.0,,,0.0,,134.0,,success,3,,,,81.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
962,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,128.0,,success,2,,,,82.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
963,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,45.0,,success,2,,,,83.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
964,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,127.0,,success,1,,,,84.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
965,,24.0,,,,,,1840.1332303745478,0.0,,849.0,,,0.0,,0.0,,earlyFail,4,,,,85.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
966,,35.0,,,,,,5945.199897646589,0.0,,456.0,,,0.0,,98.0,,success,5,,,,86.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
967,,5.0,,,,,,5974.590183319013,0.0,,671.0,,,0.0,,56.0,,success,5,,,,87.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
968,,25.0,,,,,,2146.368013293004,0.0,,1161.0,,,0.0,,0.0,,earlyFail,5,,,,88.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
969,,22.0,,,,,,4041.1586693328763,0.0,,888.0,,,0.0,,185.0,,success,2,,,,89.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
970,,4.0,,,,,,6007.520136248914,0.0,,431.0,,,0.0,,104.0,,success,4,,,,90.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
971,,36.0,,,,,,4136.617950123247,0.0,,969.0,,,0.0,,124.0,,success,6,,,,91.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
972,,25.0,,,,,,3979.2053990360773,0.0,,579.0,,,0.0,,103.0,,success,5,,,,92.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
973,,21.0,,,,,,4053.9969808493497,936.0,,0.0,,,0.0,,0.0,,gamble,1,,,,93.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
974,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,208.0,,success,5,,,,94.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
975,,25.0,,,,,,3890.7166664104034,0.0,,834.0,,,0.0,,158.0,,success,5,,,,95.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
976,,3.0,,,,,,3855.97629718531,0.0,,842.0,,,0.0,,123.0,,success,3,,,,96.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
977,,34.0,,,,,,4109.637537110152,0.0,,820.0,,,0.0,,43.0,,success,4,,,,97.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
978,,4.0,,,,,,1983.3779226950014,0.0,,818.0,,,0.0,,43.0,,success,4,,,,98.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
979,,22.0,,,,,,3978.5434044269573,0.0,,519.0,,,0.0,,186.0,,success,2,,,,99.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
980,,2.0,,,,,,3905.3500276671584,0.0,,479.0,,,0.0,,198.0,,success,2,,,,100.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
981,,21.0,,,,,,4114.930323665207,916.0,,0.0,,,0.0,,0.0,,gamble,1,,,,101.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
982,,3.0,,,,,,5856.880440436448,0.0,,544.0,,,0.0,,52.0,,success,3,,,,102.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
983,,34.0,,,,,,6020.602915239639,0.0,,542.0,,,0.0,,0.0,,earlyFail,4,,,,103.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
984,,75.0,,,,,,3989.9106962457413,0.0,,838.0,,,0.0,,17.0,,success,5,,,,104.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
985,,4.0,,,,,,3947.162759389467,0.0,,1026.0,,,0.0,,93.0,,success,4,,,,105.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
986,,36.0,,,,,,6062.831004574159,0.0,,821.0,,,0.0,,0.0,,earlyFail,6,,,,106.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
987,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,104.0,,success,4,,,,107.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
988,,32.0,,,,,,5843.022707347386,0.0,,876.0,,,0.0,,54.0,,success,2,,,,108.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
989,,24.0,,,,,,3866.280371640432,0.0,,748.0,,,0.0,,72.0,,success,4,,,,109.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
990,,33.0,,,,,,6026.689101903099,0.0,,593.0,,,0.0,,76.0,,success,3,,,,110.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
991,,1.0,,,,,,1974.7983763079706,1250.0,,0.0,,,0.0,,0.0,,gamble,1,,,,111.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
992,,2.0,,,,,,6136.783653268531,0.0,,621.0,,,0.0,,30.0,,success,2,,,,112.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
993,,24.0,,,,,,1931.4122756305778,0.0,,1031.0,,,0.0,,83.0,,success,4,,,,113.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
994,,5.0,,,,,,5941.871554081875,0.0,,613.0,,,0.0,,115.0,,success,5,,,,114.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
995,,32.0,,,,,,1952.5268944706038,0.0,,796.0,,,0.0,,116.0,,success,2,,,,115.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
996,,2.0,,,,,,6157.941584979809,0.0,,454.0,,,0.0,,87.0,,success,2,,,,116.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
997,,34.0,,,,,,3881.0276127942693,0.0,,923.0,,,0.0,,141.0,,success,4,,,,117.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
998,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,87.0,,success,6,,,,118.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
999,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,90.0,,success,1,,,,119.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1000,,21.0,,,,,,2009.5778218797436,1427.0,,0.0,,,0.0,,0.0,,gamble,1,,,,120.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1001,,86.0,,,,,,2037.2769894026858,0.0,,632.0,,,0.0,,68.0,,success,6,,,,121.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1002,,33.0,,,,,,2069.853492657792,0.0,,990.0,,,0.0,,74.0,,success,3,,,,122.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1003,,21.0,,,,,,5828.045714893396,1165.0,,0.0,,,0.0,,0.0,,gamble,1,,,,123.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1004,,22.0,,,,,,2029.2662626473916,0.0,,858.0,,,0.0,,4.0,,success,2,,,,124.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1005,,1.0,,,,,,1949.8939490019552,1117.0,,0.0,,,0.0,,0.0,,gamble,1,,,,125.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1006,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,72.0,,success,6,,,,126.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1007,,6.0,,,,,,5998.671133367729,0.0,,799.0,,,0.0,,141.0,,success,6,,,,127.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1008,,86.0,,,,,,5980.467359515503,0.0,,487.0,,,0.0,,0.0,,earlyFail,6,,,,128.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1009,,26.0,,,,,,2032.1324101977875,0.0,,785.0,,,0.0,,2.0,,success,6,,,,129.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1010,,22.0,,,,,,2167.2622075423983,0.0,,813.0,,,0.0,,88.0,,success,2,,,,130.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1011,,24.0,,,,,,3975.03668540737,0.0,,812.0,,,0.0,,198.0,,success,4,,,,131.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1012,,31.0,,,,,1489826.0,5908.418552986126,1073.0,,0.0,,,0.0,,0.0,,gamble,1,,,,132.0,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1013,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1014,2.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1015,,,,,,8,,,,,,,,,,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1016,,,,,2,,,,,,,,,,,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1017,,,,,,,,,,,,,,,8,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1018,,,,4,,,,,,,,,,,,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1019,,,,,,,,,,2,,,,,,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1020,,,,,,,,,,,,,10,,,,,,,,,,,,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1021,,,,,,,,,,,,,,,,,,,,,,,,10,AS1QMPXIT1EGX:3M0BCWMB8VWLVLJOO7BQLTYWFAHWBB,
1022,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1023,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,7997.0
1024,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,27461.0
1025,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,74888.0
1026,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,38291.0
1027,,3.0,,,,,,3977.9608627183143,0.0,,950.0,,,0.0,,403.0,,success,3,,,,1.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1028,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,409.0,,success,3,,,,2.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1029,,35.0,,,,,,6081.750768179171,0.0,,994.0,,,0.0,,427.0,,success,5,,,,3.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1030,,34.0,,,,,,6122.714596950154,0.0,,1057.0,,,0.0,,0.0,,failOutcome,4,,,,4.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1031,,24.0,,,,,,1860.4619866480475,0.0,,1203.0,,,0.0,,433.0,,success,4,,,,5.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1032,,75.0,,,,,,1937.339203816343,0.0,,1465.0,,,0.0,,364.0,,success,5,,,,6.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1033,,22.0,,,,,,4048.5110179505277,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,7.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1034,,4.0,,,,,,6046.44529821407,0.0,,918.0,,,0.0,,0.0,,earlyFail,4,,,,8.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1035,,31.0,,,,,,2001.7377071724031,0.0,,899.0,,,0.0,,438.0,,success,1,,,,9.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1036,,36.0,,,,,,2031.0817570762065,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,10.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1037,,31.0,,,,,,5990.360588810403,0.0,,898.0,,,0.0,,468.0,,success,1,,,,11.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1038,,21.0,,,,,,1935.4900076277006,0.0,,938.0,,,0.0,,421.0,,success,1,,,,12.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1039,,31.0,,,,,,4038.0441183321586,0.0,,665.0,,,0.0,,382.0,,success,1,,,,13.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1040,,25.0,,,,,,2081.9357150599108,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,14.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1041,,4.0,,,,,,6132.69451222095,0.0,,645.0,,,0.0,,485.0,,success,4,,,,15.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1042,,26.0,,,,,,1894.0959670956843,0.0,,849.0,,,0.0,,427.0,,success,6,,,,16.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1043,,86.0,,,,,,3971.742787895292,0.0,,688.0,,,0.0,,473.0,,success,6,,,,17.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1044,,4.0,,,,,,4049.3504871455484,0.0,,487.0,,,0.0,,433.0,,success,4,,,,18.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1045,,34.0,,,,,,3843.027950986143,0.0,,680.0,,,0.0,,441.0,,success,4,,,,19.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1046,,2.0,,,,,,3895.3777435829793,0.0,,1066.0,,,0.0,,440.0,,success,2,,,,20.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1047,,31.0,,,,,,5940.333800792347,0.0,,690.0,,,0.0,,513.0,,success,1,,,,21.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1048,,3.0,,,,,,5963.259142560593,529.0,,0.0,,,0.0,,0.0,,gamble,3,,,,22.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1049,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,failOutcome,1,,,,23.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1050,,33.0,,,,,,2002.8370748292473,1171.0,,0.0,,,0.0,,0.0,,gamble,3,,,,24.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1051,,33.0,,,,,,1942.6899448765685,803.0,,0.0,,,0.0,,0.0,,gamble,3,,,,25.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1052,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,763.0,,success,2,,,,26.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1053,,6.0,,,,,,2099.0377218833996,0.0,,1007.0,,,0.0,,473.0,,success,6,,,,27.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1054,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,252.0,,success,6,,,,28.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1055,,23.0,,,,,,5893.097840832997,1095.0,,0.0,,,0.0,,0.0,,gamble,3,,,,29.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1056,,22.0,,,,,,5858.126103379325,871.0,,0.0,,,0.0,,0.0,,gamble,2,,,,30.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1057,,24.0,,,,,,5995.5159967384025,754.0,,0.0,,,0.0,,0.0,,gamble,4,,,,31.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1058,,4.0,,,,,,1970.0710754243821,834.0,,0.0,,,0.0,,0.0,,gamble,4,,,,32.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1059,,1.0,,,,,,6050.907191990738,934.0,,0.0,,,0.0,,0.0,,gamble,1,,,,33.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1060,,21.0,,,,,,1955.4848111587282,761.0,,0.0,,,0.0,,0.0,,gamble,1,,,,34.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1061,,34.0,,,,,,3988.125640284589,1058.0,,0.0,,,0.0,,0.0,,gamble,4,,,,35.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1062,,6.0,,,,,,3881.4670123964033,732.0,,0.0,,,0.0,,0.0,,gamble,6,,,,36.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1063,,33.0,,,,,,4134.989674606738,1366.0,,0.0,,,0.0,,0.0,,gamble,3,,,,37.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1064,,24.0,,,,,,3912.0372766597643,807.0,,0.0,,,0.0,,0.0,,gamble,4,,,,38.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1065,,2.0,,,,,,5843.2804073552325,753.0,,0.0,,,0.0,,0.0,,gamble,2,,,,39.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1066,,5.0,,,,,,4122.5437443615,1187.0,,0.0,,,0.0,,0.0,,gamble,5,,,,40.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1067,,32.0,,,,,,5932.756787296076,1029.0,,0.0,,,0.0,,0.0,,gamble,2,,,,41.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1068,,25.0,,,,,,5786.572556894633,824.0,,0.0,,,0.0,,0.0,,gamble,5,,,,42.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1069,,34.0,,,,,,5993.6716127729205,790.0,,0.0,,,0.0,,0.0,,gamble,4,,,,43.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1070,,21.0,,,,,,5992.117076329637,0.0,,1010.0,,,0.0,,0.0,,failOutcome,1,,,,44.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1071,,1.0,,,,,,3935.9889144518347,1101.0,,0.0,,,0.0,,0.0,,gamble,1,,,,45.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1072,,5.0,,,,,,3829.2850969232923,1084.0,,0.0,,,0.0,,0.0,,gamble,5,,,,46.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1073,,75.0,,,,,,6042.04480796854,0.0,,887.0,,,0.0,,445.0,,success,5,,,,47.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1074,,5.0,,,,,,6124.136636434784,951.0,,0.0,,,0.0,,0.0,,gamble,5,,,,48.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1075,,32.0,,,,,,5920.502371926396,0.0,,1026.0,,,0.0,,523.0,,success,2,,,,49.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1076,,6.0,,,,,,3920.814372398712,1122.0,,0.0,,,0.0,,0.0,,gamble,6,,,,50.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1077,,32.0,,,,,,3898.261612181263,1026.0,,0.0,,,0.0,,0.0,,gamble,2,,,,51.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1078,,24.0,,,,,,1889.2762645124208,1092.0,,0.0,,,0.0,,0.0,,gamble,4,,,,52.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1079,,34.0,,,,,,2190.1210305448003,886.0,,0.0,,,0.0,,0.0,,gamble,4,,,,53.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1080,,35.0,,,,,,2038.7338438042875,1006.0,,0.0,,,0.0,,0.0,,gamble,5,,,,54.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1081,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,788.0,,success,5,,,,55.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1082,,4.0,,,,,,3982.480893156288,703.0,,0.0,,,0.0,,0.0,,gamble,4,,,,56.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1083,,32.0,,,,,,1963.7340246791027,928.0,,0.0,,,0.0,,0.0,,gamble,2,,,,57.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1084,,24.0,,,,,,5973.575258040435,716.0,,0.0,,,0.0,,0.0,,gamble,4,,,,58.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1085,,31.0,,,,,,3966.873948193266,846.0,,0.0,,,0.0,,0.0,,gamble,1,,,,59.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1086,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,461.0,,success,3,,,,60.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1087,,6.0,,,,,,2114.364045195278,947.0,,0.0,,,0.0,,0.0,,gamble,6,,,,61.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1088,,34.0,,,,,,1799.7134830800067,906.0,,0.0,,,0.0,,0.0,,gamble,4,,,,62.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1089,,35.0,,,,,,4003.966847257101,1033.0,,0.0,,,0.0,,0.0,,gamble,5,,,,63.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1090,,31.0,,,,,,1927.0429910845755,827.0,,0.0,,,0.0,,0.0,,gamble,1,,,,64.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1091,,5.0,,,,,,2016.282176157543,1022.0,,0.0,,,0.0,,0.0,,gamble,5,,,,65.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1092,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,584.0,,success,5,,,,66.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1093,,22.0,,,,,,1970.8609595966602,974.0,,0.0,,,0.0,,0.0,,gamble,2,,,,67.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
1094,,36.0,,,,,,5945.5795903634325,739.0,,0.0,,,0.0,,0.0,,gamble,6,,,,68.0,,AQ9Y6WD8O72ZC:386CSBG1OZMA5C67G7VCIOUID9Q6QZ,
