,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,indexOf,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
7797,,6.0,,,,,,0.0,0.0,,,0.0,,fail,6,,,,42.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7798,,4.0,,,,,,1658.7113837921402,0.0,,,299.0,,success,4,,,,43.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7799,,6.0,,,,,,0.0,0.0,,,341.0,,success,6,,,,44.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7800,,75.0,,,,,,1820.0524718238223,0.0,,,434.0,,success,5,,,,45.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7801,,3.0,,,,,,0.0,0.0,,,364.0,,success,3,,,,46.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7802,,32.0,,,,,,4320.687634830849,0.0,,,408.0,,success,2,,,,47.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7803,,21.0,,,,,,1945.1588534479197,0.0,,,416.0,,success,1,,,,48.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7804,,33.0,,,,,,6715.402686162875,0.0,,,363.0,,success,3,,,,49.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7805,,5.0,,,,,,1717.4845121386447,0.0,,,408.0,,success,5,,,,50.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7806,,2.0,,,,,,0.0,0.0,,,421.0,,success,2,,,,51.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7807,,33.0,,,,,,4189.954242609185,0.0,,,515.0,,success,3,,,,52.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7808,,1.0,,,,,,0.0,0.0,,,532.0,,success,1,,,,53.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7809,,24.0,,,,,,1724.2487948710548,0.0,,,449.0,,success,4,,,,54.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7810,,1.0,,,,,,4088.712861989251,0.0,,,446.0,,success,1,,,,55.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7811,,1.0,,,,,,0.0,0.0,,,421.0,,success,1,,,,56.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7812,,35.0,,,,,,4320.506312115254,0.0,,,463.0,,success,5,,,,57.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7813,,25.0,,,,,,1848.8641442200812,0.0,,,510.0,,success,5,,,,58.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7814,,34.0,,,,,,6713.633843955639,0.0,,,528.0,,success,4,,,,59.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7815,,6.0,,,,,,1755.7577014385868,0.0,,,437.0,,success,6,,,,60.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7816,,24.0,,,,,,6727.324093363576,0.0,,,417.0,,success,4,,,,61.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7817,,6.0,,,,,,0.0,0.0,,,469.0,,success,6,,,,62.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7818,,2.0,,,,,,6750.0,0.0,,,0.0,,fail,2,,,,63.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7819,,33.0,,,,,,1766.5147290212296,0.0,,,419.0,,success,3,,,,64.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7820,,26.0,,,,,,1645.1685140723073,0.0,,,306.0,,success,6,,,,65.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7821,,4.0,,,,,,6750.0,0.0,,,405.0,,success,4,,,,66.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7822,,32.0,,,,,,1893.1450190224798,0.0,,,413.0,,success,2,,,,67.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7823,,22.0,,,,,,4129.535141483245,0.0,,,398.0,,success,2,,,,68.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7824,,36.0,,,,,,4187.605036494227,0.0,,,415.0,,success,6,,,,69.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7825,,6.0,,,,,,1708.4844062616883,0.0,,,480.0,,success,6,,,,70.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7826,,5.0,,,,,,0.0,0.0,,,453.0,,success,5,,,,71.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7827,,2.0,,,,,,1639.4362258863334,0.0,,,383.0,,success,2,,,,72.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7828,,2.0,,,,,,0.0,0.0,,,278.0,,success,2,,,,73.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7829,,2.0,,,,,,1768.5369567749617,0.0,,,316.0,,success,2,,,,74.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7830,,2.0,,,,,,0.0,0.0,,,355.0,,success,2,,,,75.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7831,,5.0,,,,,,0.0,0.0,,,436.0,,success,5,,,,76.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7832,,35.0,,,,,,6750.0,0.0,,,571.0,,success,5,,,,77.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7833,,1.0,,,,,,1779.3490201767852,0.0,,,353.0,,success,1,,,,78.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7834,,1.0,,,,,,4278.497366073186,0.0,,,352.0,,success,1,,,,79.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7835,,4.0,,,,,,0.0,0.0,,,387.0,,success,4,,,,80.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7836,,3.0,,,,,,1761.5383532747092,0.0,,,393.0,,success,3,,,,81.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7837,,24.0,,,,,,4324.420312579039,0.0,,,536.0,,success,4,,,,82.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7838,,2.0,,,,,,4218.430196716562,0.0,,,419.0,,success,2,,,,83.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7839,,3.0,,,,,,0.0,0.0,,,0.0,,fail,3,,,,84.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7840,,4.0,,,,,,0.0,0.0,,,525.0,,success,4,,,,85.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7841,,5.0,,,,,,6750.0,0.0,,,564.0,,success,5,,,,86.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7842,,86.0,,,,,,1821.4286625639247,0.0,,,373.0,,success,6,,,,87.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7843,,22.0,,,,,,6750.0,0.0,,,628.0,,success,2,,,,88.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7844,,5.0,,,,,,6750.0,0.0,,,259.0,,success,5,,,,89.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7845,,3.0,,,,,,4310.420523600173,0.0,,,405.0,,success,3,,,,90.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7846,,4.0,,,,,,0.0,0.0,,,509.0,,success,4,,,,91.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7847,,3.0,,,,,,6750.0,0.0,,,0.0,,fail,3,,,,92.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7848,,6.0,,,,,3055917.0,6705.956877472199,0.0,,,396.0,,success,6,,,,93.0,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7849,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7850,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7851,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7852,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7853,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7854,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7855,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7856,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7857,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7858,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7859,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7860,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7861,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7862,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7863,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7864,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7865,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7866,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7867,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7868,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7869,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7870,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7871,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7872,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7873,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7874,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7875,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7876,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7877,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7878,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7879,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7880,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7881,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7882,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7883,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7884,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7885,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7886,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7887,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7888,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7889,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7890,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7891,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7892,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7893,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7894,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7895,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7896,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7897,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7898,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7899,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7900,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7901,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7902,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7903,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7904,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7905,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7906,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7907,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7908,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7909,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7910,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7911,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7912,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7913,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7914,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7915,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,
7916,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,
7917,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,
7918,,,,,,,,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,
7919,,,,A2YQAE441JMA7V:3TMFV4NEP8E2TNLHLVRGUR8UQAS8WD,,,,,,,,,,,,,,,,,
7920,,,Begin,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7921,,,NextPage,,,,,,,0.0,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,204344.0
7922,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,43803.0
7923,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,58314.0
7924,,,FinishInstructions,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,39452.0
7925,,31.0,,,,,,1827.133055840683,0.0,,,273.0,,success,1,,,,1.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7926,,6.0,,,,,,6707.34934183063,0.0,,,300.0,,success,6,,,,2.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7927,,5.0,,,,,,0.0,0.0,,,180.0,,success,5,,,,3.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7928,,86.0,,,,,,1924.4444925835032,0.0,,,139.0,,success,6,,,,4.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7929,,6.0,,,,,,0.0,0.0,,,307.0,,success,6,,,,5.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7930,,35.0,,,,,,6750.0,0.0,,,369.0,,success,5,,,,6.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7931,,2.0,,,,,,1752.151698783578,0.0,,,213.0,,success,2,,,,7.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7932,,6.0,,,,,,1709.251682322808,0.0,,,0.0,,earlyFail,6,,,,8.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7933,,21.0,,,,,,1683.3527397826265,0.0,,,336.0,,success,1,,,,9.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7934,,5.0,,,,,,4244.948801265133,0.0,,,357.0,,success,5,,,,10.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7935,,4.0,,,,,,0.0,0.0,,,279.0,,success,4,,,,11.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7936,,6.0,,,,,,4353.477346096921,0.0,,,442.0,,success,6,,,,12.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7937,,1.0,,,,,,0.0,0.0,,,407.0,,success,1,,,,13.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7938,,3.0,,,,,,0.0,0.0,,,321.0,,success,3,,,,14.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7939,,23.0,,,,,,6750.0,0.0,,,178.0,,success,3,,,,15.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7940,,6.0,,,,,,4278.278151774107,0.0,,,354.0,,success,6,,,,16.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7941,,1.0,,,,,,6750.0,0.0,,,352.0,,success,1,,,,17.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7942,,34.0,,,,,,4216.408809777426,0.0,,,0.0,,fail,4,,,,18.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7943,,1.0,,,,,,4293.6583128978,0.0,,,291.0,,success,1,,,,19.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7944,,4.0,,,,,,0.0,0.0,,,421.0,,success,4,,,,20.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7945,,34.0,,,,,,1673.2721608407653,0.0,,,373.0,,success,4,,,,21.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7946,,1.0,,,,,,1705.5360322537026,0.0,,,338.0,,success,1,,,,22.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7947,,2.0,,,,,,1764.4632561250253,0.0,,,327.0,,success,2,,,,23.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7948,,23.0,,,,,,1962.5181086826776,0.0,,,263.0,,success,3,,,,24.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7949,,5.0,,,,,,6750.0,0.0,,,60.0,,success,5,,,,25.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7950,,4.0,,,,,,6709.370322485767,0.0,,,436.0,,success,4,,,,26.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7951,,25.0,,,,,,6514.721004570445,0.0,,,348.0,,success,5,,,,27.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7952,,33.0,,,,,,4367.375908840863,0.0,,,337.0,,success,3,,,,28.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7953,,22.0,,,,,,1818.3628891616545,0.0,,,375.0,,success,2,,,,29.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7954,,36.0,,,,,,1710.4628608952225,0.0,,,361.0,,success,6,,,,30.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7955,,6.0,,,,,,0.0,0.0,,,267.0,,success,6,,,,31.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7956,,6.0,,,,,,1513.9722860129932,0.0,,,173.0,,success,6,,,,32.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7957,,32.0,,,,,,6722.715042999173,0.0,,,441.0,,success,2,,,,33.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7958,,32.0,,,,,,1840.3147756817204,0.0,,,630.0,,success,2,,,,34.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7959,,5.0,,,,,,1711.4689568462527,0.0,,,472.0,,success,5,,,,35.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7960,,25.0,,,,,,1641.2523818057275,0.0,,,300.0,,success,5,,,,36.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7961,,5.0,,,,,,4237.610095105065,0.0,,,318.0,,success,5,,,,37.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7962,,5.0,,,,,,0.0,0.0,,,276.0,,success,5,,,,38.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7963,,1.0,,,,,,0.0,0.0,,,204.0,,success,1,,,,39.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7964,,5.0,,,,,,6720.188570122998,0.0,,,0.0,,fail,5,,,,40.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7965,,24.0,,,,,,1650.779074475397,0.0,,,0.0,,fail,4,,,,41.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7966,,3.0,,,,,,4304.867496212252,0.0,,,0.0,,earlyFail,3,,,,42.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7967,,1.0,,,,,,0.0,0.0,,,470.0,,success,1,,,,43.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
