,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
3525,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,65169
3526,,,NextPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,14350
3527,,,FinishInstructions,,,,,,,,,4,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,51278
3528,,32,,,,,,4051.689006,0,,1167,,,0,,522,,success,2,,,,1,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3529,,33,,,,,,3846.738738,0,,1240,,,0,,0,,fail,3,,,,2,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3530,,21,,,,,,5912.881473,0,,0,,,0,,648,,success,1,,,,3,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3531,,86,,,,,,2093.400926,0,,0,,,0,,0,,gamble,6,,,,4,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3532,,3,,,,,,0,0,,0,,,0,,568,,success,3,,,,5,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3533,,24,,,,,,3873.069159,0,,1153,,,0,,0,,fail,4,,,,6,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3534,,4,,,,,,6002.268935,0,,1316,,,0,,542,,success,4,,,,7,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3535,,36,,,,,,5922.24008,0,,0,,,0,,508,,success,6,,,,8,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3536,,31,,,,,,2059.075441,0,,0,,,0,,0,,gamble,1,,,,9,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3537,,2,,,,,,1790.984041,0,,1168,,,0,,441,,success,2,,,,10,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3538,,36,,,,,,3982.82924,959,,0,,,0,,0,,gamble,6,,,,11,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3539,,22,,,,,,1890.740928,0,,1302,,,0,,402,,success,2,,,,12,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3540,,3,,,,,,0,0,,0,,,0,,416,,success,3,,,,13,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3541,,24,,,,,,1991.899485,0,,0,,,1,,380,,success,4,,,,14,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3542,,4,,,,,,2122.5594,0,,0,,,0,,386,,success,4,,,,15,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3543,,24,,,,,,2033.201355,0,,1277,,,0,,418,,success,4,,,,16,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3544,,21,,,,,,5951.694821,0,,1458,,,0,,738,,success,1,,,,17,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3545,,1,,,,,,0,0,,0,,,0,,400,,success,1,,,,18,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3546,,35,,,,,,4090.138246,0,,926,,,0,,569,,success,5,,,,19,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3547,,23,,,,,,4054.641073,0,,1289,,,0,,635,,success,3,,,,20,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3548,,33,,,,,,1962.147007,0,,0,,,0,,498,,success,3,,,,21,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3549,,34,,,,,,4145.97342,0,,0,,,0,,494,,success,4,,,,22,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3550,,36,,,,,,4020.54047,0,,0,,,0,,305,,success,6,,,,23,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3551,,6,,,,,,2032.683042,0,,1225,,,0,,388,,success,6,,,,24,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3552,,22,,,,,,4154.025856,0,,1149,,,0,,462,,success,2,,,,25,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3553,,6,,,,,,3970.112119,977,,0,,,0,,0,,gamble,6,,,,26,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3554,,35,,,,,,6130.027487,0,,0,,,0,,406,,success,5,,,,27,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3555,,1,,,,,,4050.841123,0,,1413,,,0,,553,,success,1,,,,28,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3556,,31,,,,,,4019.594633,0,,0,,,0,,544,,success,1,,,,29,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3557,,31,,,,,,6028.886125,0,,1248,,,0,,638,,success,1,,,,30,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3558,,25,,,,,,6006.933955,0,,1314,,,0,,670,,success,5,,,,31,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3559,,3,,,,,,4051.281746,0,,0,,,0,,0,,fail,3,,,,32,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3560,,22,,,,,,3946.46369,0,,0,,,0,,779,,success,2,,,,33,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3561,,75,,,,,,1928.099454,0,,0,,,0,,0,,gamble,5,,,,34,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3562,,26,,,,,,6027.503617,0,,0,,,0,,375,,success,6,,,,35,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3563,,1,,,,,,3960.445688,0,,808,,,0,,0,,fail,1,,,,36,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3564,,33,,,,,,1941.746629,0,,1210,,,0,,501,,success,3,,,,37,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3565,,6,,,,,,0,0,,0,,,0,,436,,success,6,,,,38,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3566,,5,,,,,,0,0,,0,,,0,,460,,success,5,,,,39,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3567,,1,,,,,,0,0,,0,,,0,,537,,success,1,,,,40,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3568,,2,,,,,,6072.145221,968,,0,,,0,,0,,gamble,2,,,,41,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3569,,3,,,,,,5966.182253,0,,1192,,,0,,0,,fail,3,,,,42,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3570,,34,,,,,,3976.691828,0,,0,,,0,,402,,success,4,,,,43,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3571,,34,,,,,,1886.245802,0,,0,,,0,,0,,gamble,4,,,,44,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3572,,75,,,,,,6132.425418,0,,0,,,0,,0,,gamble,5,,,,45,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3573,,6,,,,,,2061.455647,0,,1131,,,0,,0,,fail,6,,,,46,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3574,,23,,,,,,1893.752492,874,,0,,,0,,0,,gamble,3,,,,47,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3575,,2,,,,,,0,0,,0,,,0,,761,,success,2,,,,48,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3576,,3,,,,,,0,0,,0,,,0,,0,,fail,3,,,,49,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3577,,24,,,,,,6023.353456,0,,0,,,0,,0,,gamble,4,,,,50,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3578,,33,,,,,,6031.116886,0,,0,,,0,,408,,success,3,,,,51,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3579,,2,,,,,,0,0,,0,,,0,,504,,success,2,,,,52,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3580,,33,,,,,,5893.389797,0,,0,,,0,,0,,fail,3,,,,53,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3581,,23,,,,,,2003.834847,0,,0,,,0,,0,,gamble,3,,,,54,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3582,,5,,,,,,1908.698938,0,,0,,,0,,0,,fail,5,,,,55,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3583,,5,,,,,,1970.323885,0,,0,,,0,,398,,success,5,,,,56,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3584,,1,,,,,,1844.389712,0,,0,,,0,,424,,success,1,,,,57,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3585,,5,,,,,,5977.417513,0,,1407,,,0,,0,,fail,5,,,,58,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3586,,4,,,,,,0,0,,0,,,0,,480,,success,4,,,,59,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3587,,22,,,,,,1872.943405,0,,1080,,,0,,735,,success,2,,,,60,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3588,,36,,,,,,2159.114482,0,,0,,,0,,0,,gamble,6,,,,61,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3589,,2,,,,,,2002.402925,0,,0,,,0,,0,,fail,2,,,,62,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3590,,5,,,,,,0,0,,0,,,0,,0,,fail,5,,,,63,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3591,,35,,,,,,5926.298737,0,,0,,,0,,0,,gamble,5,,,,64,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3592,,24,,,,,,6028.574004,0,,1153,,,0,,764,,success,4,,,,65,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3593,,4,,,,,,0,0,,0,,,0,,661,,success,4,,,,66,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3594,,34,,,,,,5925.071777,0,,0,,,0,,489,,success,4,,,,67,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3595,,34,,,,,,6081.390636,0,,0,,,0,,435,,success,4,,,,68,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3596,,32,,,,,,5964.62035,0,,0,,,0,,0,,gamble,2,,,,69,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3597,,6,,,,,,5960.298364,0,,0,,,0,,0,,gamble,6,,,,70,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3598,,26,,,,,,1952.87294,0,,0,,,0,,0,,gamble,6,,,,71,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3599,,26,,,,,,4038.795152,0,,0,,,0,,0,,fail,6,,,,72,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3600,,22,,,,,,5968.176698,0,,1167,,,0,,0,,fail,2,,,,73,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3601,,26,,,,,,5944.941697,0,,671,,,0,,767,,success,6,,,,74,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3602,,2,,,,,,5997.444368,0,,618,,,0,,0,,fail,2,,,,75,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3603,,25,,,,,,1943.7121,0,,1496,,,0,,561,,success,5,,,,76,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3604,,4,,,,,,6119.790675,0,,1248,,,0,,495,,success,4,,,,77,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3605,,31,,,,,,3950.355745,0,,0,,,0,,482,,success,1,,,,78,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3606,,32,,,,,,1977.970371,0,,0,,,0,,553,,success,2,,,,79,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3607,,1,,,,,,5937.734857,0,,1163,,,0,,0,,fail,1,,,,80,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3608,,1,,,,,,5983.08738,0,,695,,,0,,389,,success,1,,,,81,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3609,,35,,,,,,1975.367351,0,,0,,,0,,367,,success,5,,,,82,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3610,,24,,,,,,4057.109158,0,,0,,,0,,439,,success,4,,,,83,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3611,,3,,,,,,2051.12611,0,,0,,,0,,466,,success,3,,,,84,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3612,,32,,,,,,1995.764409,0,,0,,,0,,0,,gamble,2,,,,85,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3613,,75,,,,,,3966.883035,0,,0,,,0,,0,,gamble,5,,,,86,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3614,,23,,,,,,5923.719621,0,,1173,,,0,,585,,success,3,,,,87,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3615,,23,,,,,,3930.1859,0,,0,,,0,,0,,gamble,3,,,,88,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3616,,22,,,,,,6053.050904,0,,0,,,0,,0,,fail,2,,,,89,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3617,,86,,,,,,4000.115133,0,,0,,,0,,481,,success,6,,,,90,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3618,,2,,,,,,4111.449405,0,,0,,,0,,0,,fail,2,,,,91,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3619,,25,,,,,,4119.955566,0,,0,,,0,,424,,success,5,,,,92,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3620,,33,,,,,,4073.406554,0,,0,,,0,,0,,gamble,3,,,,93,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3621,,6,,,,,,0,0,,0,,,0,,0,,fail,6,,,,94,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3622,,23,,,,,,5955.453969,0,,0,,,0,,230,,success,3,,,,95,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3623,,1,,,,,,1943.697514,0,,0,,,0,,0,,gamble,1,,,,96,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3624,,6,,,,,,5942.476918,0,,0,,,0,,395,,success,6,,,,97,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3625,,5,,,,,,5832.700155,0,,0,,,0,,374,,success,5,,,,98,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3626,,35,,,,,,2046.429381,0,,0,,,0,,382,,success,5,,,,99,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3627,,6,,,,,,4105.457101,0,,0,,,0,,384,,success,6,,,,100,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3628,,26,,,,,,3900.582927,0,,1350,,,0,,645,,success,6,,,,101,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3629,,2,,,,,,4073.129908,0,,0,,,0,,485,,success,2,,,,102,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3630,,3,,,,,,5897.202777,0,,0,,,0,,0,,gamble,3,,,,103,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3631,,25,,,,,,6080.745773,0,,0,,,0,,465,,success,5,,,,104,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3632,,25,,,,,,4073.65053,0,,0,,,0,,0,,gamble,5,,,,105,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3633,,4,,,,,,2078.348693,0,,0,,,0,,0,,fail,4,,,,106,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3634,,26,,,,,,2333.181575,0,,0,,,0,,0,,fail,6,,,,107,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3635,,32,,,,,,4041.012279,0,,0,,,0,,0,,gamble,2,,,,108,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3636,,5,,,,,,4103.441555,0,,0,,,0,,0,,fail,5,,,,109,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3637,,35,,,,,,4132.096989,0,,0,,,0,,0,,gamble,5,,,,110,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3638,,3,,,,,,3980.341612,0,,0,,,0,,0,,gamble,3,,,,111,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3639,,31,,,,,,6054.189134,0,,0,,,0,,0,,gamble,1,,,,112,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3640,,4,,,,,,0,0,,0,,,0,,565,,success,4,,,,113,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3641,,31,,,,,,1945.577095,0,,0,,,0,,396,,success,1,,,,114,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3642,,4,,,,,,4055.058176,0,,0,,,0,,0,,fail,4,,,,115,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3643,,34,,,,,,1953.017699,0,,0,,,0,,0,,fail,4,,,,116,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3644,,36,,,,,,1943.485151,0,,0,,,0,,0,,gamble,6,,,,117,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3645,,1,,,,,,0,0,,0,,,0,,443,,success,1,,,,118,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3646,,2,,,,,,0,0,,0,,,0,,0,,fail,2,,,,119,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3647,,21,,,,,,1904.821481,0,,0,,,0,,419,,success,1,,,,120,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3648,,5,,,,,,0,0,,0,,,0,,429,,success,5,,,,121,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3649,,21,,,,,,3981.457936,0,,0,,,0,,0,,gamble,1,,,,122,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3650,,21,,,,,,1952.01821,0,,0,,,0,,608,,success,1,,,,123,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3651,,3,,,,,,2008.858375,0,,0,,,0,,0,,gamble,3,,,,124,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3652,,25,,,,,,2034.276902,0,,0,,,0,,0,,gamble,5,,,,125,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3653,,32,,,,,,5955.704743,0,,1115,,,0,,0,,fail,2,,,,126,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3654,,86,,,,,,5923.361867,0,,0,,,0,,0,,fail,6,,,,127,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3655,,6,,,,,,0,0,,0,,,0,,0,,fail,6,,,,128,noGambleTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3656,,36,,,,,,6043.893306,0,,1477,,,0,,768,,success,6,,,,129,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3657,,5,,,,,,4102.797017,0,,0,,,0,,0,,gamble,5,,,,130,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3658,,21,,,,,,3924.534065,0,,0,,,0,,0,,fail,1,,,,131,activeTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3659,,4,,,,,4074938,3965.323119,0,,0,,,0,,0,,gamble,4,,,,132,ignoreTrial,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3660,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3661,2,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3662,,,,,,9,,,,,,,,,,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3663,,,,,4,,,,,,,,,,,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3664,,,,,,,,,,,,,,,8,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3665,,,,4,,,,,,,,,,,,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3666,,,,,,,,,,1,,,,,,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3667,,,,,,,,,,,,,10,,,,,,,,,,,,,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3668,,,,,,,,,,,,,,,,,,,,,,,,,10,A366MTQY0JG0EM:37FMASSAYCR3UQZJZQ7BK2POYSWIBN,
3669,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,
3670,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,3028
3671,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,12269
3672,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,49077
3673,,,NextPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,7088
3674,,,FinishInstructions,,,,,,,,,4,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,41019
3675,,2,,,,,,5965.36511,0,,0,,,0,,397,,success,2,,,,1,activeTrial,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,
3676,,25,,,,,,5797.170456,0,,0,,,0,,386,,success,5,,,,2,activeTrial,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,
3677,,1,,,,,,0,0,,0,,,0,,469,,success,1,,,,3,noGambleTrial,,A272X64FOZFYLB:3S3AMIZX3U55WKB3LC2V4PFTO8ODCN,
