,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
4862,,2,,,,,,2014.061436,845,,0,,,0,,0,,gamble,2,,,,33,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4863,,22,,,,,,0,0,,0,,,0,,259,,success,2,,,,34,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4864,,5,,,,,,0,0,,0,,,0,,138,,success,5,,,,35,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4865,,4,,,,,,1211.274194,847,,0,,,0,,0,,gamble,4,,,,36,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4866,,25,,,,,,0,0,,0,,,0,,163,,success,5,,,,37,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4867,,24,,,,,,1238.940232,797,,0,,,0,,0,,gamble,4,,,,38,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4868,,22,,,,,,1254.641861,0,,0,,,0,,0,,earlyFail,2,,,,39,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4869,,29,,,,,,0,0,,0,,,0,,237,,success,9,,,,40,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4870,,28,,,,,,3103.992129,0,,0,,,0,,0,,fail,8,,,,41,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4871,,1,,,,,,2682.012535,866,,0,,,0,,0,,gamble,1,,,,42,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4872,,38,,,,,,3404.691773,781,,0,,,0,,0,,gamble,8,,,,43,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4873,,31,,,,,,2381.516153,861,,0,,,0,,0,,gamble,1,,,,44,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4874,,1,,,,,,1851.702719,695,,0,,,0,,0,,gamble,1,,,,45,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4875,,5,,,,,,2967.527647,851,,0,,,0,,0,,gamble,5,,,,46,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4876,,5,,,,,,2377.718982,666,,0,,,0,,0,,gamble,5,,,,47,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4877,,8,,,,,,0,0,,0,,,0,,186,,success,8,,,,48,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4878,,25,,,,,,3035.15481,847,,0,,,0,,0,,gamble,5,,,,49,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4879,,39,,,,,,2748.880484,958,,0,,,0,,0,,gamble,9,,,,50,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4880,,28,,,,,,2423.742982,754,,0,,,0,,0,,gamble,8,,,,51,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4881,,1,,,,,,1484.603263,837,,0,,,0,,0,,gamble,1,,,,52,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4882,,35,,,,,,2412.655922,871,,0,,,0,,0,,gamble,5,,,,53,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4883,,9,,,,,,2086.692128,931,,0,,,0,,0,,gamble,9,,,,54,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4884,,29,,,,,,1744.568656,0,,0,,,0,,0,,fail,9,,,,55,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4885,,32,,,,,,1224.734348,834,,0,,,0,,0,,gamble,2,,,,56,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4886,,35,,,,,,2257.981561,689,,0,,,0,,0,,gamble,5,,,,57,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4887,,34,,,,,,874.6069839,824,,0,,,0,,0,,gamble,4,,,,58,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4888,,32,,,,,,0,0,,0,,,0,,171,,success,2,,,,59,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4889,,31,,,,,,1115.555944,671,,0,,,0,,0,,gamble,1,,,,60,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4890,,8,,,,,,2913.602698,768,,0,,,0,,0,,gamble,8,,,,61,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4891,,9,,,,,,0,0,,0,,,0,,169,,success,9,,,,62,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4892,,38,,,,,,0,0,,0,,,0,,154,,success,8,,,,63,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4893,,2,,,,,,2547.575431,864,,0,,,0,,0,,gamble,2,,,,64,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4894,,31,,,,,,0,0,,0,,,0,,242,,success,1,,,,65,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4895,,38,,,,,,1070.539396,757,,0,,,0,,0,,gamble,8,,,,66,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4896,,38,,,,,,1703.72445,786,,0,,,0,,0,,gamble,8,,,,67,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4897,,32,,,,,,3057.756139,673,,0,,,0,,0,,gamble,2,,,,68,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4898,,75,,,,,,3330.150209,856,,0,,,0,,0,,gamble,5,,,,69,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4899,,21,,,,,,1378.825516,880,,0,,,0,,0,,gamble,1,,,,70,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4900,,32,,,,,,0,0,,0,,,0,,147,,success,2,,,,71,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4901,,38,,,,,,0,0,,0,,,0,,154,,success,8,,,,72,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4902,,31,,,,,,2888.898915,802,,0,,,0,,0,,gamble,1,,,,73,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4903,,1,,,,,,698.2610371,808,,0,,,0,,0,,gamble,1,,,,74,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4904,,31,,,,,,0,0,,0,,,0,,162,,success,1,,,,75,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4905,,24,,,,,,2221.460409,821,,0,,,0,,0,,gamble,4,,,,76,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4906,,39,,,,,,503.4400132,906,,0,,,0,,0,,gamble,9,,,,77,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4907,,25,,,,,,1370.235672,706,,0,,,0,,0,,gamble,5,,,,78,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4908,,34,,,,,,0,0,,0,,,0,,211,,success,4,,,,79,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4909,,29,,,,,,3135.356921,1019,,0,,,0,,0,,gamble,9,,,,80,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4910,,9,,,,,,0,0,,0,,,0,,245,,success,9,,,,81,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4911,,35,,,,,,3178.597569,889,,0,,,0,,0,,gamble,5,,,,82,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4912,,9,,,,,,1594.181041,927,,0,,,0,,0,,gamble,9,,,,83,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4913,,8,,,,,,0,0,,0,,,0,,210,,success,8,,,,84,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4914,,5,,,,,,0,0,,0,,,0,,235,,success,5,,,,85,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4915,,25,,,,,,970.5626525,856,,0,,,0,,0,,gamble,5,,,,86,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4916,,22,,,,,,0,0,,0,,,0,,147,,success,2,,,,87,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4917,,21,,,,,,1103.742907,1196,,0,,,0,,0,,gamble,1,,,,88,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4918,,5,,,,,,2262.419358,796,,0,,,0,,0,,gamble,5,,,,89,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4919,,31,,,,,,1955.817257,818,,0,,,0,,0,,gamble,1,,,,90,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4920,,22,,,,,,768.0495501,0,,0,,,0,,0,,fail,2,,,,91,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4921,,86,,,,,,1310.452315,1234,,0,,,0,,0,,gamble,6,,,,92,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4922,,35,,,,,,0,0,,0,,,0,,185,,success,5,,,,93,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4923,,34,,,,,,0,0,,0,,,0,,195,,success,4,,,,94,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4924,,9,,,,,,3142.162086,620,,0,,,0,,0,,gamble,9,,,,95,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4925,,35,,,,,,2857.235979,648,,0,,,0,,0,,gamble,5,,,,96,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4926,,8,,,,,,2237.875539,853,,0,,,0,,0,,gamble,8,,,,97,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4927,,29,,,,,,2250.394706,736,,0,,,0,,0,,gamble,9,,,,98,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4928,,22,,,,,,875.9867669,718,,0,,,0,,0,,gamble,2,,,,99,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4929,,32,,,,,,1140.146868,862,,0,,,0,,0,,gamble,2,,,,100,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4930,,4,,,,,,1785.161355,858,,0,,,0,,0,,gamble,4,,,,101,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4931,,1,,,,,,0,0,,0,,,0,,211,,success,1,,,,102,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4932,,28,,,,,,1060.334573,837,,0,,,0,,0,,gamble,8,,,,103,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4933,,35,,,,,,0,0,,0,,,0,,266,,success,5,,,,104,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4934,,75,,,,,,1877.125682,806,,0,,,0,,0,,gamble,5,,,,105,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4935,,35,,,,,,2097.206323,857,,0,,,0,,0,,gamble,5,,,,106,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4936,,25,,,,,,0,0,,0,,,0,,250,,success,5,,,,107,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4937,,29,,,,,,0,0,,0,,,0,,225,,success,9,,,,108,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4938,,24,,,,,,0,0,,0,,,0,,195,,success,4,,,,109,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4939,,2,,,,,,3152.51613,898,,0,,,0,,0,,gamble,2,,,,110,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4940,,75,,,,,,3182.717726,788,,0,,,0,,0,,gamble,5,,,,111,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4941,,38,,,,,,1035.68247,907,,0,,,0,,0,,gamble,8,,,,112,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4942,,28,,,,,,3418.60977,761,,0,,,0,,0,,gamble,8,,,,113,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4943,,8,,,,,,1739.848476,935,,0,,,0,,0,,gamble,8,,,,114,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4944,,28,,,,,,0,0,,0,,,0,,200,,success,8,,,,115,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4945,,34,,,,,,1568.183213,970,,0,,,0,,0,,gamble,4,,,,116,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4946,,4,,,,,,0,0,,0,,,0,,178,,success,4,,,,117,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4947,,22,,,,,,679.4854821,899,,0,,,0,,0,,gamble,2,,,,118,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4948,,39,,,,,,562.8112399,944,,0,,,0,,0,,gamble,9,,,,119,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4949,,2,,,,,,0,0,,0,,,0,,258,,success,2,,,,120,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4950,,34,,,,,,1373.472136,796,,0,,,0,,0,,gamble,4,,,,121,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4951,,24,,,,,,3064.748721,821,,0,,,0,,0,,gamble,4,,,,122,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4952,,8,,,,,,2645.310193,758,,0,,,0,,0,,gamble,8,,,,123,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4953,,21,,,,,,1244.999093,846,,0,,,0,,0,,gamble,1,,,,124,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4954,,4,,,,,,0,0,,0,,,0,,234,,success,4,,,,125,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4955,,4,,,,,,2588.224015,943,,0,,,0,,0,,gamble,4,,,,126,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4956,,24,,,,,,980.9360048,1054,,0,,,0,,0,,gamble,4,,,,127,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4957,,21,,,,,,3344.881123,786,,0,,,0,,0,,gamble,1,,,,128,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4958,,24,,,,,,0,0,,0,,,0,,218,,success,4,,,,129,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4959,,34,,,,,,1534.227403,877,,0,,,0,,0,,gamble,4,,,,130,gambleLeft,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4960,,31,,,,,,2686.820655,884,,0,,,0,,0,,gamble,1,,,,131,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4961,,1,,,,,1053413,0,0,,0,,,0,,306,,success,1,,,,132,gambleRight,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4962,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4963,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4964,2,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4965,,,,,,5,,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4966,,,,,1,,,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4967,,,,,,,,,,,,,,,9,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4968,,,,4,,,,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4969,,,,,,,,,,1,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4970,,,,,,,,,,,,,5,,,,,,,,,,,,,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4971,,,,,,,,,,,,,,,,,,,,,,,,,5,A2C73Y1COWCA51:3L4D84MILZS9GEMBH027IE7MFQEJHP,
4972,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4973,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,109833
4974,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,38618
4975,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,49815
4976,,,NextPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,32696
4977,,,FinishInstructions,,,,,,,,,4,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,76755
4978,,4,,,,,,0,0,,0,,,0,,466,,success,4,,,,1,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4979,,2,,,,,,0,0,,0,,,0,,357,,success,2,,,,2,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4980,,8,,,,,,603.4873566,0,,0,,,0,,0,,fail,8,,,,3,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4981,,39,,,,,,0,0,,0,,,0,,105,,success,9,,,,4,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4982,,39,,,,,,2630.170986,0,,0,,,0,,0,,fail,9,,,,5,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4983,,21,,,,,,2995.224922,1241,,0,,,0,,0,,gamble,1,,,,6,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4984,,31,,,,,,0,0,,0,,,0,,314,,success,1,,,,7,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4985,,24,,,,,,2200.770806,1156,,0,,,0,,0,,gamble,4,,,,8,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4986,,9,,,,,,3018.302362,0,,0,,,0,,0,,fail,9,,,,9,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4987,,38,,,,,,1187.278883,1132,,0,,,0,,0,,gamble,8,,,,10,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4988,,25,,,,,,3025.802813,0,,0,,,0,,0,,fail,5,,,,11,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4989,,24,,,,,,1374.84656,0,,0,,,0,,0,,earlyFail,4,,,,12,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4990,,24,,,,,,0,0,,0,,,0,,425,,success,4,,,,13,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4991,,25,,,,,,3057.917883,901,,0,,,0,,0,,gamble,5,,,,14,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4992,,34,,,,,,0,0,,0,,,0,,189,,success,4,,,,15,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4993,,29,,,,,,0,0,,0,,,0,,410,,success,9,,,,16,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4994,,28,,,,,,0,0,,0,,,0,,410,,success,8,,,,17,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4995,,32,,,,,,3444.783282,0,,1016,,,0,,0,,failOutcome,2,,,,18,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4996,,9,,,,,,1960.375139,0,,990,,,0,,180,,success,9,,,,19,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4997,,8,,,,,,2235.153726,0,,0,,,0,,0,,fail,8,,,,20,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4998,,21,,,,,,666.4626872,0,,1288,,,0,,199,,success,1,,,,21,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
4999,,34,,,,,,965.0914291,1285,,0,,,0,,0,,gamble,4,,,,22,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5000,,24,,,,,,0,0,,0,,,0,,307,,success,4,,,,23,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5001,,2,,,,,,548.286574,0,,1315,,,0,,223,,success,2,,,,24,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5002,,31,,,,,,0,0,,0,,,0,,306,,success,1,,,,25,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5003,,75,,,,,,1504.848955,1204,,0,,,0,,0,,gamble,5,,,,26,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5004,,4,,,,,,1496.892923,1223,,0,,,0,,0,,gamble,4,,,,27,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5005,,1,,,,,,0,0,,0,,,0,,288,,success,1,,,,28,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5006,,28,,,,,,753.8177057,0,,1305,,,0,,365,,success,8,,,,29,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5007,,8,,,,,,0,0,,0,,,0,,502,,success,8,,,,30,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5008,,38,,,,,,0,0,,0,,,0,,538,,success,8,,,,31,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5009,,31,,,,,,3065.780029,1036,,0,,,0,,0,,gamble,1,,,,32,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5010,,35,,,,,,1369.063336,1106,,0,,,0,,0,,gamble,5,,,,33,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5011,,34,,,,,,794.0966831,1292,,0,,,0,,0,,gamble,4,,,,34,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5012,,9,,,,,,1341.322966,0,,0,,,0,,0,,fail,9,,,,35,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5013,,38,,,,,,2321.776423,868,,0,,,0,,0,,gamble,8,,,,36,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5014,,24,,,,,,2957.698718,1241,,0,,,0,,0,,gamble,4,,,,37,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5015,,1,,,,,,1850.390318,0,,1298,,,0,,225,,success,1,,,,38,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5016,,25,,,,,,3257.094849,0,,1316,,,0,,503,,success,5,,,,39,gambleLeft,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
5017,,8,,,,,,1649.837418,0,,1150,,,0,,87,,success,8,,,,40,gambleRight,,A2WGW5Y3ZFBDEC:3M68NM076H7AHDL7TMKCNE4NGTS6R3,
