Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
34,,5600,0,454,success,4,50,216
32,,5191.192553,0,237,success,2,51,216
33,,5155.622845,0,315,success,3,52,216
24,,5600,0,296,success,4,53,216
3,,5600,0,599,success,3,54,216
21,,5600,0,312,success,1,55,216
35,,5600,0,252,success,5,56,216
33,,3174.624046,0,430,success,3,57,216
4,,0,0,208,success,4,58,216
26,,5600,0,270,success,6,59,216
23,,3182.951061,0,277,success,3,60,216
21,,5600,0,180,success,1,61,216
3,,916.0673992,0,166,success,3,62,216
5,,0,0,263,success,5,63,216
24,,5600,0,326,success,4,64,216
5,,0,0,401,success,5,65,216
6,,5600,0,329,success,6,66,216
22,,5600,0,195,success,2,67,216
6,,5600,0,180,success,6,68,216
24,,924.2283688,0,360,success,4,69,216
26,,5065.354441,0,288,success,6,70,216
26,,4809.774063,0,90,success,6,71,216
2,,919.7929786,0,614,success,2,72,216
1,,5600,0,143,success,1,73,216
6,,5600,0,223,success,6,74,216
31,,5600,0,251,success,1,75,216
31,,4789.580382,0,0,earlyFail,1,76,216
2,,5600,0,0,fail,2,77,216
35,,5600,0,114,success,5,78,216
2,,5600,0,197,success,2,79,216
26,,926.4414475,0,384,success,6,80,216
75,,2018.706563,0,175,success,5,81,216
1,,0,0,0,fail,1,82,216
33,,921.2762434,0,376,success,3,83,216
3,,5600,0,0,fail,3,84,216
6,,0,0,399,success,6,85,216
36,,5600,0,276,success,6,86,216
4,,5600,0,474,success,4,87,216
31,,5061.232137,0,294,success,1,88,216
4,,921.1909336,0,339,success,4,89,216
34,,3097.708779,558,0,gamble,4,90,216
23,,1127.904162,0,233,success,3,91,216
32,,4999.88806,0,426,success,2,92,216
32,,1039.067837,663,0,gamble,2,93,216
3,,0,0,301,success,3,94,216
4,,0,0,271,success,4,95,216
22,,2881.940369,0,161,success,2,96,216
21,,2987.673382,0,269,success,1,97,216
5,,5600,0,672,success,5,98,216
24,,5600,0,354,success,4,99,216
36,,5600,0,301,success,6,100,216
5,,5600,0,363,success,5,101,216
33,,4761.440516,0,284,success,3,102,216
32,,3104.237119,0,190,success,2,103,216
5,,5600,0,369,success,5,104,216
22,2804917,5600,0,320,success,2,105,216
24,,5600,0,476,success,4,1,217
26,,5600,0,380,success,6,2,217
4,,0,0,476,success,4,3,217
2,,0,0,398,success,2,4,217
6,,1101.779017,0,490,success,6,5,217
33,,2722.534487,0,384,success,3,6,217
3,,3009.853714,0,432,success,3,7,217
35,,5600,827,0,gamble,5,8,217
3,,5600,0,361,success,3,9,217
1,,5600,0,257,success,1,10,217
4,,3031.334413,0,362,success,4,11,217
22,,1048.453003,0,295,success,2,12,217
2,,5600,0,335,success,2,13,217
31,,5600,0,429,success,1,14,217
31,,2886.157125,0,384,success,1,15,217
23,,5600,0,361,success,3,16,217
31,,4682.319752,0,370,success,1,17,217
6,,0,0,376,success,6,18,217
5,,5600,0,365,success,5,19,217
5,,5600,0,350,success,5,20,217
2,,5600,0,366,success,2,21,217
22,,5600,0,409,success,2,22,217
33,,1017.834212,658,0,gamble,3,23,217
36,,5600,0,342,success,6,24,217
3,,5600,0,352,success,3,25,217
32,,1131.348381,702,0,gamble,2,26,217
34,,883.920498,0,396,success,4,27,217
4,,5600,0,323,success,4,28,217
32,,3081.826834,0,294,success,2,29,217
25,,1014.542075,0,326,success,5,30,217
21,,5600,0,342,success,1,31,217
22,,3026.218907,0,356,success,2,32,217
5,,0,0,353,success,5,33,217
1,,5600,0,339,success,1,34,217
4,,0,0,348,success,4,35,217
5,,2954.613001,0,348,success,5,36,217
23,,3026.644207,0,300,success,3,37,217
26,,5014.694642,0,327,success,6,38,217
21,,5600,0,310,success,1,39,217
32,,5411.15739,0,344,success,2,40,217
6,,2939.01288,0,273,success,6,41,217
6,,5600,0,337,success,6,42,217
31,,1065.142195,0,343,success,1,43,217
24,,5600,0,253,success,4,44,217
33,,5267.340931,0,385,success,3,45,217
6,,5600,0,320,success,6,46,217
26,,810.3776996,0,332,success,6,47,217
33,,5063.283101,0,315,success,3,48,217
23,,1019.28828,0,356,success,3,49,217
5,,1036.813662,0,347,success,5,50,217
21,,5600,0,303,success,1,51,217
3,,5600,0,344,success,3,52,217
1,,0,0,353,success,1,53,217
2,,1153.34341,0,357,success,2,54,217
21,,1045.862219,0,320,success,1,55,217
34,,5600,0,312,success,4,56,217
1,,0,0,369,success,1,57,217
34,,5600,0,325,success,4,58,217
5,,0,0,396,success,5,59,217
3,,1050.286896,0,316,success,3,60,217
1,,1052.35688,0,226,success,1,61,217
36,,5600,0,338,success,6,62,217
25,,5600,0,363,success,5,63,217
24,,2919.152499,0,365,success,4,64,217
1,,3004.419617,0,361,success,1,65,217
35,,5600,0,241,success,5,66,217
35,,3043.612554,0,395,success,5,67,217
21,,3032.080346,0,452,success,1,68,217
36,,1049.151627,0,336,success,6,69,217
4,,5600,0,331,success,4,70,217
22,,5600,0,295,success,2,71,217
2,,3995.513125,0,346,success,2,72,217
25,,4945.407874,0,335,success,5,73,217
25,,3023.256778,0,384,success,5,74,217
36,,5600,0,413,success,6,75,217
6,,0,0,358,success,6,76,217
23,,5600,0,342,success,3,77,217
6,,5600,0,288,success,6,78,217
26,,2870.453832,0,367,success,6,79,217
22,,5600,0,385,success,2,80,217
2,,2877.428077,0,399,success,2,81,217
35,,885.9411603,0,359,success,5,82,217
2,,5600,0,307,success,2,83,217
26,,4644.180196,0,380,success,6,84,217
33,,4756.884213,0,407,success,3,85,217
23,,5600,0,357,success,3,86,217
34,,5600,0,393,success,4,87,217
34,,2813.135904,0,376,success,4,88,217
36,,2855.392701,0,392,success,6,89,217
86,,1903.929643,0,380,success,6,90,217
1,,5600,0,383,success,1,91,217
3,,0,0,373,success,3,92,217
5,,5600,0,351,success,5,93,217
4,,5600,0,372,success,4,94,217
31,,5136.219116,582,0,gamble,1,95,217
2,,0,0,354,success,2,96,217
32,,4707.414999,0,343,success,2,97,217
75,,1899.484501,715,0,gamble,5,98,217
24,,1048.623589,0,332,success,4,99,217
35,,5600,0,365,success,5,100,217
24,,5600,0,355,success,4,101,217
4,,1207.81794,0,369,success,4,102,217
32,,4918.763994,0,357,success,2,103,217
25,,4736.553513,0,362,success,5,104,217
3,2100677,0,0,348,success,3,105,217
6,,5600,0,387,success,6,1,218
26,,4864.779095,0,369,success,6,2,218
1,,2993.495775,0,427,success,1,3,218
23,,5600,0,394,success,3,4,218
23,,1023.943652,0,451,success,3,5,218
75,,1918.693597,597,0,gamble,5,6,218
36,,1037.951011,717,0,gamble,6,7,218
4,,5600,0,374,success,4,8,218
4,,0,0,431,success,4,9,218
21,,873.9036167,0,0,earlyFail,1,10,218
34,,3027.578519,617,0,gamble,4,11,218
31,,1030.866465,760,0,gamble,1,12,218
4,,5600,725,0,gamble,4,13,218
23,,5600,0,652,success,3,14,218
3,,3008.021373,730,0,gamble,3,15,218
24,,3117.828263,0,377,success,4,16,218
1,,0,0,430,success,1,17,218
2,,2940.247465,575,0,gamble,2,18,218
21,,5600,0,427,success,1,19,218
22,,3044.372955,0,425,success,2,20,218
4,,0,0,393,success,4,21,218
5,,0,0,397,success,5,22,218
2,,5600,588,0,gamble,2,23,218
24,,5600,0,417,success,4,24,218
25,,1029.409459,0,456,success,5,25,218
24,,5600,0,304,success,4,26,218
25,,4671.284941,0,404,success,5,27,218
35,,5600,0,0,earlyFail,5,28,218
2,,5600,0,0,fail,2,29,218
24,,951.6928038,0,410,success,4,30,218
26,,1074.601123,0,370,success,6,31,218
35,,5600,635,0,gamble,5,32,218
32,,5216.169842,811,0,gamble,2,33,218
26,,2872.375121,574,0,gamble,6,34,218
32,,1136.939518,476,0,gamble,2,35,218
25,,5078.089775,0,332,success,5,36,218
2,,0,0,399,success,2,37,218
23,,2897.896354,0,458,success,3,38,218
2,,4109.518751,541,0,gamble,2,39,218
22,,5600,0,391,success,2,40,218
1,,971.6138543,0,528,success,1,41,218
5,,901.7128343,723,0,gamble,5,42,218
1,,0,0,381,success,1,43,218
33,,4700.701457,733,0,gamble,3,44,218
32,,3107.40764,632,0,gamble,2,45,218
5,,5600,828,0,gamble,5,46,218
33,,1081.532063,704,0,gamble,3,47,218
31,,5600,908,0,gamble,1,48,218
3,,0,0,372,success,3,49,218
4,,5600,717,0,gamble,4,50,218
3,,839.0512269,708,0,gamble,3,51,218
34,,5600,779,0,gamble,4,52,218
21,,5600,0,422,success,1,53,218
3,,0,0,396,success,3,54,218
21,,5600,0,408,success,1,55,218
22,,5600,0,416,success,2,56,218
5,,2914.940373,700,0,gamble,5,57,218
26,,4993.968805,0,391,success,6,58,218
31,,4921.241677,706,0,gamble,1,59,218
25,,5600,0,414,success,5,60,218
5,,5600,701,0,gamble,5,61,218
24,,5600,0,435,success,4,62,218
35,,2945.317576,659,0,gamble,5,63,218
32,,4634.165577,754,0,gamble,2,64,218
36,,5600,709,0,gamble,6,65,218
1,,5600,0,428,success,1,66,218
31,,4928.88628,812,0,gamble,1,67,218
23,,5600,0,372,success,3,68,218
21,,3098.468936,0,388,success,1,69,218
2,,5600,475,0,gamble,2,70,218
25,,3073.000829,0,322,success,5,71,218
34,,1016.639254,691,0,gamble,4,72,218
36,,5600,858,0,gamble,6,73,218
33,,3140.129522,791,0,gamble,3,74,218
22,,1159.992943,0,341,success,2,75,218
6,,3047.974024,0,0,earlyFail,6,76,218
1,,5600,0,434,success,1,77,218
32,,5272.365365,677,0,gamble,2,78,218
33,,5071.840795,711,0,gamble,3,79,218
5,,0,0,395,success,5,80,218
36,,2956.009351,690,0,gamble,6,81,218
6,,0,0,384,success,6,82,218
6,,921.3960805,562,0,gamble,6,83,218
33,,5111.262085,733,0,gamble,3,84,218
31,,3184.102503,861,0,gamble,1,85,218
2,,0,0,474,success,2,86,218
3,,5600,746,0,gamble,3,87,218
4,,2812.297754,881,0,gamble,4,88,218
22,,5600,0,367,success,2,89,218
26,,5600,0,395,success,6,90,218
5,,5600,697,0,gamble,5,91,218
6,,5600,0,373,success,6,92,218
35,,5600,655,0,gamble,5,93,218
34,,5600,0,0,fail,4,94,218
2,,1045.191158,949,0,gamble,2,95,218
3,,5600,732,0,gamble,3,96,218
32,,2922.329771,0,204,success,2,1,218
4,,3086.549171,0,291,success,4,2,218
6,,0,0,246,success,6,3,218
21,,5600,0,106,success,1,4,218
25,,888.1136211,0,149,success,5,5,218
23,,5600,0,210,success,3,6,218
3,,0,0,267,success,3,7,218
35,,5600,0,217,success,5,8,218
31,,4801.729854,0,16,success,1,9,218
22,,955.1984357,0,139,success,2,10,218
4,,982.930719,0,225,success,4,11,218
2,,883.5509301,0,0,earlyFail,2,12,218
1,,5600,0,226,success,1,13,218
31,,2881.114001,494,0,gamble,1,14,218
4,,5600,497,0,gamble,4,15,218
26,,4663.044973,0,0,earlyFail,6,16,218
32,,1056.756746,553,0,gamble,2,17,218
34,,3023.267362,857,0,gamble,4,18,218
23,,5600,0,19,success,3,19,218
31,,5600,487,0,gamble,1,20,218
31,,1074.52913,492,0,gamble,1,21,218
1,,1036.640884,452,0,gamble,1,22,218
24,,5600,824,0,gamble,4,23,218
26,,1000.644406,461,0,gamble,6,24,218
21,,5600,451,0,gamble,1,25,218
24,,3090.655715,0,0,earlyFail,4,26,218
36,,967.8227392,0,200,success,6,27,218
6,,5600,0,12,success,6,28,218
86,,2039.28977,0,82,success,6,29,218
25,,5600,0,25,success,5,30,218
23,,3061.884578,601,0,gamble,3,31,218
2,,0,0,151,success,2,32,218
2,,3965.087097,458,0,gamble,2,33,218
34,,5600,0,0,earlyFail,4,34,218
1,,5600,496,0,gamble,1,35,218
21,,3034.5753,0,38,success,1,36,218
33,,4528.381113,0,158,success,3,37,218
4,,0,0,243,success,4,38,218
5,,5600,0,111,success,5,39,218
3,,5600,0,131,success,3,40,218
6,,0,0,195,success,6,41,218
4,,0,0,177,success,4,42,218
34,,1123.961547,0,127,success,4,43,218
36,,3081.203934,488,0,gamble,6,44,218
31,,4863.98979,455,0,gamble,1,45,218
3,,1144.046476,509,0,gamble,3,46,218
33,,5260.131004,561,0,gamble,3,47,218
36,,5600,444,0,gamble,6,48,218
32,,4592.134941,479,0,gamble,2,49,218
35,,2881.192373,398,0,gamble,5,50,218
33,,981.5348541,538,0,gamble,3,51,218
34,,5600,448,0,gamble,4,52,218
3,,2977.738575,529,0,gamble,3,53,218
1,,5600,452,0,gamble,1,54,218
26,,3018.693692,501,0,gamble,6,55,218
6,,5600,448,0,gamble,6,56,218
25,,2921.271875,598,0,gamble,5,57,218
21,,5600,425,0,gamble,1,58,218
23,,5600,488,0,gamble,3,59,218
3,,5600,422,0,gamble,3,60,218
2,,5600,491,0,gamble,2,61,218
35,,5600,482,0,gamble,5,62,218
3,,0,0,154,success,3,63,218
5,,993.9849036,559,0,gamble,5,64,218
6,,2916.139528,568,0,gamble,6,65,218
5,,5600,509,0,gamble,5,66,218
21,,1097.870389,519,0,gamble,1,67,218
34,,5600,521,0,gamble,4,68,218
24,,948.949942,686,0,gamble,4,69,218
6,,940.452488,462,0,gamble,6,70,218
36,,5600,506,0,gamble,6,71,218
25,,5113.025613,390,0,gamble,5,72,218
24,,5600,496,0,gamble,4,73,218
33,,4888.488072,457,0,gamble,3,74,218
2,,5600,479,0,gamble,2,75,218
23,,1037.228871,0,198,success,3,76,218
22,,5600,466,0,gamble,2,77,218
36,,5600,509,0,gamble,6,78,218
33,,3008.01585,440,0,gamble,3,79,218
32,,4812.615452,482,0,gamble,2,80,218
26,,4867.809017,465,0,gamble,6,81,218
24,,5600,399,0,gamble,4,82,218
22,,5600,496,0,gamble,2,83,218
26,,5600,473,0,gamble,6,84,218
4,,5600,435,0,gamble,4,85,218
22,,3045.586314,435,0,gamble,2,86,218
1,,2882.412311,471,0,gamble,1,87,218
5,,5600,456,0,gamble,5,88,218
25,,4789.956436,535,0,gamble,5,89,218
3,,5600,496,0,gamble,3,90,218
5,,3130.819552,573,0,gamble,5,91,218
1,,0,0,0,fail,1,92,218
35,,5600,0,69,success,5,93,218
2,,3121.815977,583,0,gamble,2,94,218
2,,0,0,551,success,2,95,218
2,,5600,0,40,success,2,96,218
4,,5600,0,211,success,4,97,218
22,,5600,0,0,earlyFail,2,98,218
1,,0,0,155,success,1,99,218
75,,1967.029978,0,2,success,5,100,218
35,,1017.77395,0,0,earlyFail,5,101,218
5,,0,0,144,success,5,102,218
6,,5600,0,0,earlyFail,6,103,218
32,,5346.146027,0,102,success,2,104,218
5,1884974,0,0,123,success,5,105,218
3,,5600,0,412,success,3,1,219
25,,5600,0,399,success,5,2,219
33,,966.6459991,531,0,gamble,3,3,219
3,,5600,0,242,success,3,4,219
5,,5600,0,208,success,5,5,219
32,,1041.361696,457,0,gamble,2,6,219
23,,5600,0,300,success,3,7,219
24,,5600,0,310,success,4,8,219
26,,5600,0,281,success,6,9,219
25,,947.852905,0,301,success,5,10,219
5,,5600,0,201,success,5,11,219
4,,5600,0,268,success,4,12,219
31,,3154.390093,352,0,gamble,1,13,219
2,,0,0,249,success,2,14,219
24,,1017.190141,0,291,success,4,15,219
5,,5600,0,198,success,5,16,219
6,,5600,0,206,success,6,17,219
2,,0,0,316,success,2,18,219
34,,941.2537822,519,0,gamble,4,19,219
21,,5600,0,240,success,1,20,219
1,,3022.454649,0,285,success,1,21,219
3,,0,0,275,success,3,22,219
22,,5600,0,189,success,2,23,219
34,,5600,470,0,gamble,4,24,219
32,,5235.251183,439,0,gamble,2,25,219
34,,2995.230288,450,0,gamble,4,26,219
2,,5600,0,256,success,2,27,219
75,,1927.842343,465,0,gamble,5,28,219
3,,1037.071946,0,355,success,3,29,219
36,,3013.915605,433,0,gamble,6,30,219
4,,0,0,387,success,4,31,219
33,,5323.085032,519,0,gamble,3,32,219
3,,5600,0,360,success,3,33,219
35,,1017.628811,599,0,gamble,5,34,219
1,,5600,0,326,success,1,35,219
33,,3060.198859,514,0,gamble,3,36,219
1,,933.1831323,0,350,success,1,37,219
1,,0,0,375,success,1,38,219
25,,4806.437168,0,336,success,5,39,219
2,,4028.695163,0,413,success,2,40,219
6,,5600,0,378,success,6,41,219
21,,916.9646917,0,363,success,1,42,219
36,,5600,475,0,gamble,6,43,219
35,,5600,429,0,gamble,5,44,219
33,,4958.804112,466,0,gamble,3,45,219
6,,3085.948213,0,309,success,6,46,219
31,,4989.58059,478,0,gamble,1,47,219
32,,5074.550459,520,0,gamble,2,48,219
22,,1087.24979,0,278,success,2,49,219
31,,943.972745,485,0,gamble,1,50,219
5,,0,0,391,success,5,51,219
6,,0,0,270,success,6,52,219
21,,2963.792817,0,284,success,1,53,219
26,,5004.85632,0,300,success,6,54,219
6,,5600,0,285,success,6,55,219
35,,5600,490,0,gamble,5,56,219
4,,5600,0,366,success,4,57,219
2,,917.8254594,0,324,success,2,58,219
5,,1080.219179,0,218,success,5,59,219
25,,4952.383581,0,413,success,5,60,219
22,,5600,0,385,success,2,61,219
1,,0,0,375,success,1,62,219
34,,5600,479,0,gamble,4,63,219
3,,0,0,366,success,3,64,219
31,,5600,488,0,gamble,1,65,219
26,,2968.069194,0,218,success,6,66,219
35,,5600,488,0,gamble,5,67,219
32,,3031.588491,433,0,gamble,2,68,219
22,,2961.029214,0,329,success,2,69,219
1,,5600,0,382,success,1,70,219
4,,5600,0,408,success,4,71,219
24,,2912.792913,0,355,success,4,72,219
6,,969.8552094,0,439,success,6,73,219
4,,0,0,445,success,4,74,219
36,,5600,497,0,gamble,6,75,219
23,,1020.180755,0,424,success,3,76,219
24,,5600,0,435,success,4,77,219
2,,3116.19258,0,381,success,2,78,219
36,,1088.084456,392,0,gamble,6,79,219
6,,0,0,397,success,6,80,219
4,,856.5968434,0,355,success,4,81,219
32,,4681.856563,505,0,gamble,2,82,219
33,,4807.092029,509,0,gamble,3,83,219
86,,2153.549755,0,261,success,6,84,219
21,,5600,0,373,success,1,85,219
23,,5600,0,334,success,3,86,219
23,,5600,0,321,success,3,87,219
22,,5600,0,351,success,2,88,219
34,,5600,481,0,gamble,4,89,219
25,,3039.722022,0,489,success,5,90,219
23,,2906.185359,0,386,success,3,91,219
31,,4775.434681,503,0,gamble,1,92,219
26,,980.40944,0,407,success,6,93,219
24,,5600,0,328,success,4,94,219
4,,2926.455666,0,341,success,4,95,219
36,,5600,521,0,gamble,6,96,219
2,,5600,0,334,success,2,97,219
3,,3132.170041,0,277,success,3,98,219
26,,4808.689303,0,300,success,6,99,219
35,,3133.999837,492,0,gamble,5,100,219
1,,5600,0,326,success,1,101,219
5,,0,0,323,success,5,102,219
2,,5600,0,258,success,2,103,219
21,,5600,0,366,success,1,104,219
5,1483635,3033.262856,0,331,success,5,105,219
6,,5600,0,0,earlyFail,6,1,220
4,,0,0,252,success,4,2,220
31,,5600,0,180,success,1,3,220
23,,1107.181981,0,143,success,3,4,220
23,,5600,0,231,success,3,5,220
3,,1034.473226,0,79,success,3,6,220
4,,5600,0,4,success,4,7,220
5,,2963.427836,0,39,success,5,8,220
6,,0,0,269,success,6,9,220
25,,2869.474243,0,117,success,5,10,220
6,,5600,0,204,success,6,11,220
4,,5600,0,96,success,4,12,220
2,,5600,0,130,success,2,13,220
21,,5600,0,51,success,1,14,220
2,,0,0,0,earlyFail,2,15,220
1,,5600,0,155,success,1,16,220
2,,5600,0,617,success,2,17,220
1,,5600,0,90,success,1,18,220
23,,5600,0,123,success,3,19,220
24,,5600,0,47,success,4,20,220
3,,5600,0,479,success,3,21,220
4,,0,0,114,success,4,22,220
36,,3076.653435,0,0,earlyFail,6,23,220
32,,4782.332444,0,128,success,2,24,220
25,,5600,0,52,success,5,25,220
34,,1032.938738,0,0,fail,4,26,220
31,,5135.390196,0,130,success,1,27,220
21,,1060.802844,0,135,success,1,28,220
5,,5600,0,60,success,5,29,220
25,,921.5068691,0,83,success,5,30,220
23,,5600,0,0,earlyFail,3,31,220
32,,3064.091054,0,153,success,2,32,220
33,,4875.379842,0,102,success,3,33,220
1,,0,0,144,success,1,34,220
31,,1057.990978,0,0,earlyFail,1,35,220
36,,954.1858216,0,35,success,6,36,220
22,,926.925269,0,22,success,2,37,220
2,,4131.125095,0,0,earlyFail,2,38,220
22,,3151.724643,0,152,success,2,39,220
22,,5600,0,147,success,2,40,220
75,,1935.228496,0,216,success,5,41,220
3,,2970.471751,0,131,success,3,42,220
1,,1003.506187,0,125,success,1,43,220
35,,3063.201351,0,0,earlyFail,5,44,220
2,,969.2298399,0,316,success,2,45,220
34,,5600,0,50,success,4,46,220
1,,3074.725474,0,41,success,1,47,220
2,,0,0,0,earlyFail,2,48,220
3,,5600,0,104,success,3,49,220
32,,5024.129293,0,68,success,2,50,220
6,,5600,0,147,success,6,51,220
25,,4708.703735,0,156,success,5,52,220
5,,5600,0,67,success,5,53,220
3,,0,0,98,success,3,54,220
26,,959.136179,0,17,success,6,55,220
35,,1067.923862,0,0,earlyFail,5,56,220
5,,0,0,0,earlyFail,5,57,220
25,,4886.030337,0,135,success,5,58,220
33,,5241.331256,0,0,earlyFail,3,59,220
5,,5600,0,0,earlyFail,5,60,220
33,,902.7918949,0,634,success,3,61,220
34,,5600,0,209,success,4,62,220
36,,5600,0,86,success,6,63,220
6,,3065.929464,0,0,earlyFail,6,64,220
34,,2914.027999,0,0,earlyFail,4,65,220
4,,2915.590218,0,161,success,4,66,220
35,,5600,0,127,success,5,67,220
2,,2930.996807,0,34,success,2,68,220
35,,5600,0,214,success,5,69,220
33,,4889.803575,0,99,success,3,70,220
24,,2940.634255,0,137,success,4,71,220
22,,5600,0,0,earlyFail,2,72,220
22,,5600,0,0,earlyFail,2,73,220
26,,5600,0,196,success,6,74,220
2,,5600,0,28,success,2,75,220
32,,5222.898503,0,0,earlyFail,2,76,220
21,,5600,0,138,success,1,77,220
35,,5600,0,114,success,5,78,220
33,,3098.353902,0,266,success,3,79,220
6,,818.5383047,0,195,success,6,80,220
5,,0,0,0,earlyFail,5,81,220
21,,3055.091976,0,0,earlyFail,1,82,220
1,,5600,0,0,fail,1,83,220
24,,5600,0,414,success,4,84,220
31,,4756.694277,0,0,earlyFail,1,85,220
26,,4823.400118,0,301,success,6,86,220
3,,5600,0,40,success,3,87,220
6,,0,0,227,success,6,88,220
21,,5600,0,0,earlyFail,1,89,220
23,,3013.153422,0,371,success,3,90,220
4,,1016.716584,0,137,success,4,91,220
24,,1007.247201,0,333,success,4,92,220
36,,5600,0,305,success,6,93,220
26,,3051.426905,0,109,success,6,94,220
26,,4995.574098,0,0,earlyFail,6,95,220
31,,3015.723445,0,148,success,1,96,220
1,,0,0,20,success,1,97,220
34,,5600,0,19,success,4,98,220
24,,5600,0,558,success,4,99,220
5,,919.5923649,0,260,success,5,100,220
32,,1017.760632,0,137,success,2,101,220
3,,0,0,241,success,3,102,220
86,,1864.581669,0,182,success,6,103,220
36,,5600,0,0,fail,6,104,220
4,2595708,5600,0,160,success,4,105,220
26,,1031.574471,0,264,success,6,1,221
32,,953.9314115,962,0,gamble,2,2,221
25,,4792.51888,0,257,success,5,3,221
35,,971.1444171,0,278,success,5,4,221
6,,2935.753681,0,240,success,6,5,221
2,,0,0,231,success,2,6,221
23,,5600,0,197,success,3,7,221
1,,1040.682865,764,0,gamble,1,8,221
26,,5600,0,206,success,6,9,221
33,,5047.778485,732,0,gamble,3,10,221
3,,3128.170667,0,174,success,3,11,221
21,,5600,0,211,success,1,12,221
2,,5600,0,242,success,2,13,221
3,,5600,0,162,success,3,14,221
26,,2967.038734,0,357,success,6,15,221
6,,0,0,240,success,6,16,221
25,,1055.633509,0,130,success,5,17,221
23,,3021.376879,0,187,success,3,18,221
5,,3036.634312,0,262,success,5,19,221
25,,4978.589208,0,96,success,5,20,221
24,,5600,0,214,success,4,21,221
36,,5600,0,177,success,6,22,221
3,,5600,0,221,success,3,23,221
23,,5600,0,162,success,3,24,221
32,,4655.421765,0,157,success,2,25,221
5,,0,0,326,success,5,26,221
21,,5600,0,253,success,1,27,221
34,,5600,0,108,success,4,28,221
21,,5600,0,169,success,1,29,221
6,,1072.575576,0,165,success,6,30,221
3,,5600,0,224,success,3,31,221
2,,0,0,223,success,2,32,221
23,,5600,0,210,success,3,33,221
33,,846.8549088,0,213,success,3,34,221
21,,1070.331031,0,171,success,1,35,221
1,,5600,0,194,success,1,36,221
36,,5600,0,212,success,6,37,221
23,,1044.495359,0,294,success,3,38,221
34,,5600,0,264,success,4,39,221
35,,5600,0,254,success,5,40,221
2,,4103.846469,0,219,success,2,41,221
5,,5600,0,235,success,5,42,221
33,,2864.502089,0,216,success,3,43,221
22,,5600,0,124,success,2,44,221
6,,5600,0,216,success,6,45,221
31,,4981.317038,0,261,success,1,46,221
1,,5600,0,263,success,1,47,221
4,,0,0,295,success,4,48,221
35,,2885.930913,0,284,success,5,49,221
31,,5600,0,209,success,1,50,221
35,,5600,0,178,success,5,51,221
24,,1065.465354,0,283,success,4,52,221
22,,5600,0,335,success,2,53,221
34,,3013.778053,0,239,success,4,54,221
22,,1027.340945,0,264,success,2,55,221
75,,1998.821571,644,0,gamble,5,56,221
1,,0,0,311,success,1,57,221
35,,5600,0,275,success,5,58,221
4,,0,0,225,success,4,59,221
2,,3006.430782,0,321,success,2,60,221
24,,5600,0,369,success,4,61,221
4,,5600,0,310,success,4,62,221
86,,1946.091924,0,270,success,6,63,221
5,,0,0,264,success,5,64,221
1,,3054.866905,0,246,success,1,65,221
32,,5059.954079,0,338,success,2,66,221
34,,861.5374599,0,314,success,4,67,221
3,,985.1666644,0,264,success,3,68,221
36,,2980.567321,0,350,success,6,69,221
32,,4962.443467,0,317,success,2,70,221
32,,3113.952214,0,329,success,2,71,221
36,,999.6355704,0,301,success,6,72,221
24,,5600,0,357,success,4,73,221
25,,5600,0,407,success,5,74,221
36,,5600,0,523,success,6,75,221
4,,5600,0,306,success,4,76,221
22,,5600,0,349,success,2,77,221
25,,2958.840286,0,259,success,5,78,221
33,,5256.185279,0,332,success,3,79,221
4,,5600,0,298,success,4,80,221
6,,5600,0,361,success,6,81,221
22,,3026.172972,0,338,success,2,82,221
5,,956.9369437,0,305,success,5,83,221
31,,2773.069363,0,335,success,1,84,221
6,,5600,0,269,success,6,85,221
2,,1176.794446,0,334,success,2,86,221
2,,5600,0,275,success,2,87,221
2,,5600,0,262,success,2,88,221
31,,4745.046787,0,299,success,1,89,221
5,,5600,0,322,success,5,90,221
4,,2902.207891,0,340,success,4,91,221
1,,0,0,255,success,1,92,221
6,,0,0,295,success,6,93,221
26,,4777.053557,0,246,success,6,94,221
4,,1049.777855,0,296,success,4,95,221
3,,0,0,319,success,3,96,221
31,,959.9238765,0,344,success,1,97,221
1,,5600,0,199,success,1,98,221
3,,0,0,287,success,3,99,221
34,,5600,0,312,success,4,100,221
33,,4609.841153,0,322,success,3,101,221
26,,4773.156424,0,305,success,6,102,221
5,,5600,0,307,success,5,103,221
21,,2922.522069,0,300,success,1,104,221
24,1587722,2928.002611,0,370,success,4,105,221
1,,5600,0,79,success,1,1,222
4,,1042.066982,0,0,earlyFail,4,2,222
23,,973.7546272,0,0,earlyFail,3,3,222
26,,3005.127297,864,0,gamble,6,4,222
2,,3134.156895,688,0,gamble,2,5,222
24,,5600,0,0,earlyFail,4,6,222
32,,1036.327454,0,0,earlyFail,2,7,222
4,,5600,549,0,gamble,4,8,222
32,,4689.142983,717,0,gamble,2,9,222
32,,2839.848266,638,0,gamble,2,10,222
35,,5600,0,0,earlyFail,5,11,222
1,,5600,566,0,gamble,1,12,222
31,,4842.532304,566,0,gamble,1,13,222
5,,5600,0,0,earlyFail,5,14,222
6,,3030.379777,0,0,earlyFail,6,15,222
6,,0,0,119,success,6,16,222
1,,5600,0,181,success,1,17,222
21,,5600,0,0,earlyFail,1,18,222
34,,1120.424397,0,0,earlyFail,4,19,222
