,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
4246,,86.0,,,,,,6036.1058324695005,0.0,,1278.0,,,0.0,,632.0,,success,6,,,,36.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4247,,6.0,,,,,,3999.653982750102,0.0,,1115.0,,,0.0,,374.0,,success,6,,,,37.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4248,,1.0,,,,,,4040.3337297603557,0.0,,1215.0,,,0.0,,377.0,,success,1,,,,38.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4249,,33.0,,,,,,2005.161053159742,0.0,,1122.0,,,0.0,,442.0,,success,3,,,,39.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4250,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,461.0,,success,3,,,,40.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4251,,6.0,,,,,,1978.635339685915,0.0,,1119.0,,,0.0,,583.0,,success,6,,,,41.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4252,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,420.0,,success,3,,,,42.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4253,,2.0,,,,,,5968.493774660233,0.0,,1301.0,,,0.0,,497.0,,success,2,,,,43.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4254,,23.0,,,,,,5956.249379300449,0.0,,921.0,,,0.0,,474.0,,success,3,,,,44.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4255,,5.0,,,,,,6040.620468528388,0.0,,1022.0,,,0.0,,419.0,,success,5,,,,45.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4256,,23.0,,,,,,3864.2506793296952,0.0,,813.0,,,0.0,,428.0,,success,3,,,,46.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4257,,33.0,,,,,,4025.5065339065236,0.0,,962.0,,,0.0,,478.0,,success,3,,,,47.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4258,,2.0,,,,,,2100.48241661378,0.0,,912.0,,,0.0,,506.0,,success,2,,,,48.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4259,,26.0,,,,,,5929.197496229712,0.0,,1106.0,,,0.0,,533.0,,success,6,,,,49.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4260,,26.0,,,,,,1945.973785876066,0.0,,923.0,,,0.0,,614.0,,success,6,,,,50.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4261,,35.0,,,,,,1874.232204176443,0.0,,982.0,,,0.0,,479.0,,success,5,,,,51.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4262,,36.0,,,,,,1949.4840637952414,0.0,,983.0,,,0.0,,803.0,,success,6,,,,52.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4263,,2.0,,,,,,2049.3362005475487,1250.0,,0.0,,,0.0,,0.0,,gamble,2,,,,53.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4264,,26.0,,,,,,3966.1223048765373,0.0,,904.0,,,0.0,,0.0,,failOutcome,6,,,,54.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4265,,31.0,,,,,,4094.6002210134047,1021.0,,0.0,,,0.0,,0.0,,gamble,1,,,,55.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4266,,75.0,,,,,,2056.6076086225053,0.0,,983.0,,,0.0,,508.0,,success,5,,,,56.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4267,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,455.0,,success,5,,,,57.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4268,,22.0,,,,,,5934.254397070569,0.0,,911.0,,,0.0,,433.0,,success,2,,,,58.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4269,,21.0,,,,,,5963.239015796335,998.0,,0.0,,,0.0,,0.0,,gamble,1,,,,59.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4270,,22.0,,,,,,4025.188750418973,0.0,,813.0,,,0.0,,444.0,,success,2,,,,60.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4271,,31.0,,,,,,6110.634753621129,934.0,,0.0,,,0.0,,0.0,,gamble,1,,,,61.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4272,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,432.0,,success,4,,,,62.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4273,,33.0,,,,,,4001.580724341423,0.0,,817.0,,,0.0,,499.0,,success,3,,,,63.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4274,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,503.0,,success,1,,,,64.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4275,,35.0,,,,,,5964.2379363884975,0.0,,1084.0,,,0.0,,525.0,,success,5,,,,65.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4276,,33.0,,,,,,2019.589322954459,0.0,,906.0,,,0.0,,565.0,,success,3,,,,66.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4277,,31.0,,,,,,3947.847499589356,0.0,,1124.0,,,0.0,,571.0,,success,1,,,,67.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4278,,24.0,,,,,,2132.16993432292,0.0,,997.0,,,0.0,,511.0,,success,4,,,,68.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4279,,25.0,,,,,,1950.3619298247684,0.0,,1135.0,,,0.0,,397.0,,success,5,,,,69.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4280,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,441.0,,success,1,,,,70.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4281,,31.0,,,,,,1968.229915466701,981.0,,0.0,,,0.0,,0.0,,gamble,1,,,,71.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4282,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,430.0,,success,5,,,,72.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4283,,24.0,,,,,,1929.6554574974496,1075.0,,0.0,,,0.0,,0.0,,gamble,4,,,,73.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4284,,36.0,,,,,,5982.188468446389,0.0,,904.0,,,0.0,,460.0,,success,6,,,,74.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4285,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,672.0,,success,2,,,,75.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4286,,4.0,,,,,,5939.152182814955,0.0,,857.0,,,0.0,,420.0,,success,4,,,,76.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4287,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,493.0,,success,6,,,,77.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4288,,26.0,,,,,,5942.221506927561,0.0,,974.0,,,0.0,,579.0,,success,6,,,,78.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4289,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,564.0,,success,1,,,,79.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4290,,75.0,,,,,,6048.970754281167,0.0,,1234.0,,,0.0,,0.0,,earlyFail,5,,,,80.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4291,,6.0,,,,,,5991.821637980518,0.0,,1078.0,,,0.0,,497.0,,success,6,,,,81.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4292,,24.0,,,,,,5995.818170386555,0.0,,889.0,,,0.0,,451.0,,success,4,,,,82.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4293,,36.0,,,,,,4094.7317660875415,0.0,,938.0,,,0.0,,252.0,,success,6,,,,83.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4294,,31.0,,,,,,1980.8322781050922,1222.0,,0.0,,,0.0,,0.0,,gamble,1,,,,84.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4295,,24.0,,,,,,4016.268033622419,0.0,,829.0,,,0.0,,564.0,,success,4,,,,85.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4296,,3.0,,,,,,6102.355729697004,0.0,,805.0,,,0.0,,446.0,,success,3,,,,86.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4297,,5.0,,,,,,4069.3064995811196,0.0,,809.0,,,0.0,,508.0,,success,5,,,,87.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4298,,3.0,,,,,,5943.426100980941,0.0,,714.0,,,0.0,,508.0,,success,3,,,,88.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4299,,6.0,,,,,,5986.673804117503,0.0,,833.0,,,0.0,,437.0,,success,6,,,,89.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4300,,35.0,,,,,,6075.627043856145,0.0,,885.0,,,0.0,,440.0,,success,5,,,,90.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4301,,21.0,,,,,,1963.6713122912604,0.0,,1137.0,,,0.0,,487.0,,success,1,,,,91.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4302,,3.0,,,,,,1989.0534147401245,0.0,,1259.0,,,0.0,,534.0,,success,3,,,,92.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4303,,34.0,,,,,,2120.1816661737716,0.0,,893.0,,,0.0,,468.0,,success,4,,,,93.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4304,,36.0,,,,,,4072.377422651246,0.0,,1074.0,,,0.0,,386.0,,success,6,,,,94.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4305,,32.0,,,,,,5937.324214968019,0.0,,1034.0,,,0.0,,599.0,,success,2,,,,95.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4306,,23.0,,,,,,1946.3308044058103,0.0,,1026.0,,,0.0,,528.0,,success,3,,,,96.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4307,,1.0,,,,,,5915.747889017016,0.0,,1113.0,,,0.0,,487.0,,success,1,,,,97.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4308,,33.0,,,,,,6039.164634402352,0.0,,988.0,,,0.0,,513.0,,success,3,,,,98.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4309,,5.0,,,,,,4009.7783752373425,0.0,,942.0,,,0.0,,482.0,,success,5,,,,99.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4310,,2.0,,,,,,3935.0142004623085,0.0,,902.0,,,0.0,,437.0,,success,2,,,,100.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4311,,3.0,,,,,,4132.49755354496,0.0,,1022.0,,,0.0,,486.0,,success,3,,,,101.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4312,,23.0,,,,,,1888.0031188070554,0.0,,1022.0,,,0.0,,317.0,,success,3,,,,102.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4313,,5.0,,,,,,1938.7145398021055,0.0,,861.0,,,0.0,,477.0,,success,5,,,,103.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4314,,24.0,,,,,,6019.210952135315,0.0,,1002.0,,,0.0,,738.0,,success,4,,,,104.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4315,,34.0,,,,,,4074.8325802270983,0.0,,946.0,,,0.0,,399.0,,success,4,,,,105.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4316,,34.0,,,,,,1892.7590483129698,0.0,,776.0,,,0.0,,448.0,,success,4,,,,106.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4317,,24.0,,,,,,3930.0220006032678,0.0,,672.0,,,0.0,,410.0,,success,4,,,,107.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4318,,21.0,,,,,,4025.3294142536033,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,108.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4319,,86.0,,,,,,4107.463245540922,0.0,,982.0,,,0.0,,446.0,,success,6,,,,109.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4320,,32.0,,,,,,4078.6757496887526,0.0,,987.0,,,0.0,,458.0,,success,2,,,,110.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4321,,35.0,,,,,,4042.9535192711182,0.0,,1284.0,,,0.0,,525.0,,success,5,,,,111.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4322,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,428.0,,success,3,,,,112.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4323,,4.0,,,,,,5845.54692838913,0.0,,866.0,,,0.0,,441.0,,success,4,,,,113.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4324,,4.0,,,,,,1951.7080482733504,0.0,,1154.0,,,0.0,,390.0,,success,4,,,,114.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4325,,21.0,,,,,,4042.4037495364037,0.0,,1022.0,,,0.0,,384.0,,success,1,,,,115.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4326,,26.0,,,,,,1899.5904530323319,0.0,,1556.0,,,0.0,,435.0,,success,6,,,,116.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4327,,3.0,,,,,,1980.7820960332444,0.0,,1212.0,,,0.0,,400.0,,success,3,,,,117.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4328,,22.0,,,,,,2076.086697260657,0.0,,1233.0,,,0.0,,378.0,,success,2,,,,118.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4329,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,474.0,,success,6,,,,119.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4330,,33.0,,,,,,6143.87447129227,0.0,,923.0,,,0.0,,461.0,,success,3,,,,120.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4331,,2.0,,,,,,4171.749840050405,0.0,,929.0,,,0.0,,447.0,,success,2,,,,121.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4332,,25.0,,,,,,6002.208643204838,0.0,,959.0,,,0.0,,139.0,,success,5,,,,122.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4333,,1.0,,,,,,4103.555716397446,0.0,,1060.0,,,0.0,,445.0,,success,1,,,,123.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4334,,1.0,,,,,,1850.072244105796,0.0,,811.0,,,0.0,,457.0,,success,1,,,,124.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4335,,34.0,,,,,,6021.839514754991,0.0,,1692.0,,,0.0,,697.0,,success,4,,,,125.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4336,,1.0,,,,,,5982.343487373784,0.0,,797.0,,,0.0,,392.0,,success,1,,,,126.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4337,,6.0,,,,,,1920.810712779736,0.0,,1258.0,,,0.0,,424.0,,success,6,,,,127.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4338,,32.0,,,,,,5964.956570011786,0.0,,1543.0,,,0.0,,445.0,,success,2,,,,128.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4339,,31.0,,,,,,6054.633332702028,0.0,,1066.0,,,0.0,,486.0,,success,1,,,,129.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4340,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,503.0,,success,5,,,,130.0,gambleRight,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4341,,26.0,,,,,,3907.7217291247575,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,131.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4342,,23.0,,,,,1695489.0,5938.4651473901895,0.0,,1169.0,,,0.0,,425.0,,success,3,,,,132.0,gambleLeft,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4343,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4344,2.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4345,,,,,,10,,,,,,,,,,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4346,,,,,2,,,,,,,,,,,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4347,,,,,,,,,,,,,,,5,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4348,,,,4,,,,,,,,,,,,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4349,,,,,,,,,,1,,,,,,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4350,,,,,,,,,,,,,10,,,,,,,,,,,,,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4351,,,,,,,,,,,,,,,,,,,,,,,,,5,ATSCVR00ME11A:3FQ5JJ512LOW1UE42JXWOD4VC0JKN8,
4352,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A2UX0UXTM5AJQ1:3KIBXJ1WD5UEJFEG3YX932402AOKON,
4353,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A2UX0UXTM5AJQ1:3KIBXJ1WD5UEJFEG3YX932402AOKON,6214.0
4354,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A2UX0UXTM5AJQ1:3KIBXJ1WD5UEJFEG3YX932402AOKON,82149.0
4355,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A2UX0UXTM5AJQ1:3KIBXJ1WD5UEJFEG3YX932402AOKON,117093.0
4356,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A2UX0UXTM5AJQ1:3KIBXJ1WD5UEJFEG3YX932402AOKON,509396.0
4357,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4358,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,62587.0
4359,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,39309.0
4360,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,46413.0
4361,,,PrevPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,94153.0
4362,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,17396.0
4363,,,PrevPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,57394.0
4364,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,42700.0
4365,,,PrevPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,67319.0
4366,,,PrevPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,12810.0
4367,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,17761.0
4368,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,44424.0
4369,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,27615.0
4370,,86.0,,,,,,4059.409040442424,0.0,,991.0,,,0.0,,33.0,,success,6,,,,1.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4371,,6.0,,,,,,3916.0517238419056,0.0,,1404.0,,,0.0,,148.0,,success,6,,,,2.0,gambleRight,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4372,,3.0,,,,,,5994.042996161136,0.0,,1092.0,,,0.0,,3.0,,success,3,,,,3.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4373,,1.0,,,,,,3974.3306110389626,876.0,,0.0,,,0.0,,0.0,,earlyFail,1,,,,4.0,gambleRight,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4374,,31.0,,,,,,4000.4984660742593,1072.0,,0.0,,,0.0,,0.0,,earlyFail,1,,,,5.0,gambleRight,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4375,,2.0,,,,,,3856.001948154793,0.0,,1298.0,,,0.0,,213.0,,success,2,,,,6.0,gambleRight,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4376,,36.0,,,,,,6118.7021676965605,0.0,,1118.0,,,0.0,,166.0,,success,6,,,,7.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4377,,25.0,,,,,,4054.460388484312,0.0,,1224.0,,,0.0,,82.0,,success,5,,,,8.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4378,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,331.0,,success,6,,,,9.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
4379,,35.0,,,,,,5861.666659166292,0.0,,1129.0,,,0.0,,56.0,,success,5,,,,10.0,gambleLeft,,A3PPDYVZ2LQZ1E:32N49TQG3GI3XMERSJ6Y4GVCTRRVAL,
