,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
3871,,1.0,,,,,,0.0,0.0,,0.0,,,,,580.0,,success,1,,,,72.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3872,,32.0,,,,,,2.1153869257335494,0.0,,1553.0,,,,,531.0,,success,2,,,,73.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3873,,3.0,,,,,,0.0,0.0,,1553.0,,,,,309.0,,success,3,,,,74.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3874,,75.0,,,,,,5.940203412909611,0.0,,1385.0,,,,,325.0,,success,5,,,,75.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3875,,22.0,,,,,,7.229630080054288,0.0,,1257.0,,,,,477.0,,success,2,,,,76.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3876,,35.0,,,,,,4.084878795419766,0.0,,1689.0,,,,,373.0,,success,5,,,,77.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3877,,33.0,,,,,,7.3613587662725894,0.0,,1284.0,,,,,355.0,,success,3,,,,78.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3878,,21.0,,,,,,6.346556625774459,0.0,,2123.0,,,,,435.0,,success,1,,,,79.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3879,,4.0,,,,,,0.0,0.0,,2123.0,,,,,741.0,,success,4,,,,80.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3880,,5.0,,,,,,6.133352779958566,2103.0,,0.0,,,,,0.0,,gamble,5,,,,81.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3881,,31.0,,,,,,3.879470356897343,0.0,,2284.0,,,,,208.0,,success,1,,,,82.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3882,,33.0,,,,,,6.213479846242271,0.0,,1878.0,,,,,414.0,,success,3,,,,83.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3883,,86.0,,,,,,7.223667105179357,0.0,,997.0,,,,,424.0,,success,6,,,,84.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3884,,2.0,,,,,,0.0,0.0,,997.0,,,,,558.0,,success,2,,,,85.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3885,,23.0,,,,,,3.94574910161086,0.0,,1388.0,,,,,394.0,,success,3,,,,86.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3886,,6.0,,,,,,7.278605605926901,0.0,,742.0,,,,,487.0,,success,6,,,,87.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3887,,22.0,,,,,,3.925469465488892,0.0,,1278.0,,,,,557.0,,success,2,,,,88.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3888,,25.0,,,,,,3.968884726055297,2117.0,,0.0,,,,,0.0,,gamble,5,,,,89.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3889,,6.0,,,,,,0.0,0.0,,0.0,,,,,359.0,,success,6,,,,90.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3890,,34.0,,,,,,6.165457730463717,0.0,,1763.0,,,,,435.0,,success,4,,,,91.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3891,,21.0,,,,,,4.105820209025043,0.0,,728.0,,,,,345.0,,success,1,,,,92.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3892,,5.0,,,,,,4.004541387209613,0.0,,1929.0,,,,,28.0,,success,5,,,,93.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3893,,25.0,,,,,,2.1004090199878993,0.0,,1538.0,,,,,500.0,,success,5,,,,94.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3894,,23.0,,,,,,6.206958241956599,0.0,,1335.0,,,,,542.0,,success,3,,,,95.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3895,,25.0,,,,,,6.204425468811098,0.0,,1489.0,,,,,517.0,,success,5,,,,96.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3896,,75.0,,,,,,7.293553874361515,3319.0,,0.0,,,,,0.0,,gamble,5,,,,97.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3897,,36.0,,,,,,2.079494244252898,0.0,,3061.0,,,,,487.0,,success,6,,,,98.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3898,,22.0,,,,,,3.9087489356558676,0.0,,1457.0,,,,,459.0,,success,2,,,,99.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3899,,31.0,,,,,,1.9123273570739026,0.0,,1291.0,,,,,200.0,,success,1,,,,100.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3900,,35.0,,,,,,6.314271684874396,2082.0,,0.0,,,,,0.0,,gamble,5,,,,101.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3901,,6.0,,,,,,3.8370800885389706,2872.0,,0.0,,,,,0.0,,gamble,6,,,,102.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3902,,5.0,,,,,,0.0,0.0,,0.0,,,,,509.0,,success,5,,,,103.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3903,,31.0,,,,,,6.153714902159308,0.0,,1524.0,,,,,488.0,,success,1,,,,104.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3904,,1.0,,,,,,4.047128160790401,0.0,,2262.0,,,,,0.0,,fail,1,,,,105.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3905,,3.0,,,,,,3.947768356958484,0.0,,1811.0,,,,,435.0,,success,3,,,,106.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3906,,24.0,,,,,,7.240161791877521,0.0,,1260.0,,,,,314.0,,success,4,,,,107.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3907,,2.0,,,,,,1.9277330150085046,0.0,,1533.0,,,,,152.0,,success,2,,,,108.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3908,,21.0,,,,,,2.0468893992808943,0.0,,2327.0,,,,,310.0,,success,1,,,,109.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3909,,23.0,,,,,,6.40057650441714,0.0,,1636.0,,,,,0.0,,fail,3,,,,110.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3910,,1.0,,,,,,0.0,0.0,,1636.0,,,,,452.0,,success,1,,,,111.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3911,,36.0,,,,,,2.018051858264304,0.0,,2203.0,,,,,490.0,,success,6,,,,112.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3912,,35.0,,,,,,6.151026074275608,4094.0,,0.0,,,,,0.0,,gamble,5,,,,113.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3913,,34.0,,,,,,4.057010037257188,0.0,,2773.0,,,,,466.0,,success,4,,,,114.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3914,,75.0,,,,,,1.9889439832005478,0.0,,1881.0,,,,,445.0,,success,5,,,,115.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3915,,2.0,,,,,,4.069526693980753,0.0,,2551.0,,,,,502.0,,success,2,,,,116.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3916,,31.0,,,,,,1.8922253143348007,0.0,,2352.0,,,,,0.0,,earlyFail,1,,,,117.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3917,,2.0,,,,,,3.8700715742237866,0.0,,2095.0,,,,,800.0,,success,2,,,,118.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3918,,26.0,,,,,,6.246246884392347,0.0,,2550.0,,,,,496.0,,success,6,,,,119.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3919,,21.0,,,,,,1.8270046279158332,0.0,,2721.0,,,,,565.0,,success,1,,,,120.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3920,,35.0,,,,,,3.937922891553513,0.0,,3836.0,,,,,761.0,,success,5,,,,121.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3921,,24.0,,,,,,2.0508905043063637,0.0,,7770.0,,,,,357.0,,success,4,,,,122.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3922,,24.0,,,,,,6.487398729881569,0.0,,837.0,,,,,0.0,,fail,4,,,,123.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3923,,5.0,,,,,,2.021901658507025,0.0,,3977.0,,,,,583.0,,success,5,,,,124.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3924,,34.0,,,,,,7.2258602168449935,0.0,,2787.0,,,,,0.0,,fail,4,,,,125.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3925,,6.0,,,,,,2.049737388725185,0.0,,3541.0,,,,,0.0,,fail,6,,,,126.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3926,,4.0,,,,,,6.2324745561610175,3868.0,,0.0,,,,,0.0,,gamble,4,,,,127.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3927,,4.0,,,,,,3.9465533618623376,0.0,,4761.0,,,,,587.0,,success,4,,,,128.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3928,,32.0,,,,,,6.214416587993201,0.0,,1870.0,,,,,431.0,,success,2,,,,129.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3929,,24.0,,,,,,6.365890409949769,0.0,,1241.0,,,,,343.0,,success,4,,,,130.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3930,,3.0,,,,,,2.067269646941823,0.0,,3122.0,,,,,709.0,,success,3,,,,131.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3931,,1.0,,,,,,1.9701488945233299,0.0,,3578.0,,,,,171.0,,success,1,,,,132.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3932,,5.0,,,,,,4.068445136644869,2520.0,,0.0,,,,,0.0,,gamble,5,,,,133.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3933,,86.0,,,,,,4.042891328315632,0.0,,1976.0,,,,,433.0,,success,6,,,,134.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3934,,22.0,,,,,,1.8481585390100563,0.0,,4222.0,,,,,378.0,,success,2,,,,135.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3935,,34.0,,,,,,1.993364730405717,0.0,,2276.0,,,,,451.0,,success,4,,,,136.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3936,,34.0,,,,,,1.9742183684928525,0.0,,1942.0,,,,,654.0,,success,4,,,,137.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3937,,4.0,,,,,,6.200422151966532,0.0,,4037.0,,,,,0.0,,fail,4,,,,138.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3938,,3.0,,,,,,0.0,0.0,,4037.0,,,,,567.0,,success,3,,,,139.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3939,,25.0,,,,,,4.0043595706400925,2528.0,,0.0,,,,,0.0,,gamble,5,,,,140.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3940,,34.0,,,,,,4.0238233848544445,0.0,,1892.0,,,,,359.0,,success,4,,,,141.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3941,,32.0,,,,,,7.361220347989452,0.0,,2164.0,,,,,473.0,,success,2,,,,142.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3942,,31.0,,,,,,4.0749779881221,1378.0,,0.0,,,,,0.0,,gamble,1,,,,143.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3943,,3.0,,,,,,1.9452556531091785,5228.0,,0.0,,,,,0.0,,gamble,3,,,,144.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3944,,2.0,,,,,,6.277186417084044,2623.0,,0.0,,,,,0.0,,gamble,2,,,,145.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3945,,25.0,,,,,,1.9681829055699553,0.0,,3893.0,,,,,584.0,,success,5,,,,146.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3946,,6.0,,,,,,0.0,0.0,,3893.0,,,,,498.0,,success,6,,,,147.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3947,,2.0,,,,,,0.0,0.0,,3893.0,,,,,666.0,,success,2,,,,148.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3948,,36.0,,,,,,6.256166511428185,0.0,,2661.0,,,,,592.0,,success,6,,,,149.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3949,,25.0,,,,,,6.237127879406305,0.0,,5431.0,,,,,0.0,,fail,5,,,,150.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3950,,22.0,,,,,,6.156745563327041,0.0,,1719.0,,,,,572.0,,success,2,,,,151.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3951,,2.0,,,,,,7.23521003769969,0.0,,2097.0,,,,,667.0,,success,2,,,,152.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3952,,4.0,,,,,2513817.0,1.9630772142963697,0.0,,2466.0,,,,,531.0,,success,4,,,,153.0,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3953,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3954,2.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3955,,,,,,10,,,,,,,,,,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3956,,,,,5,,,,,,,,,,,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3957,,,,,,,,,,,,,,,5,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3958,,,,4,,,,,,,,,,,,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3959,,,,,,,,,,1,,,,,,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3960,,,,,,,,,,,,,10,,,,,,,,,,,APVWMP5952IOY:3VJ40NV2QINDMY43X7B14TRWBA2OTK,
3961,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3962,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,22582.0
3963,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,3353.0
3964,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,841135.0
3965,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,175336.0
3966,,35.0,,,,,,4.013216127290863,2313.0,,0.0,,,,,0.0,,gamble,5,,,,1.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3967,,35.0,,,,,,2.0914347999155836,2631.0,,0.0,,,,,0.0,,gamble,5,,,,2.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3968,,36.0,,,,,,1.8895325272149268,1798.0,,0.0,,,,,0.0,,gamble,6,,,,3.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3969,,34.0,,,,,,6.391400157303504,0.0,,5481.0,,,,,0.0,,fail,4,,,,4.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3970,,86.0,,,,,,6.095323961240008,0.0,,2458.0,,,,,0.0,,fail,6,,,,5.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3971,,3.0,,,,,,2.0990305398381697,0.0,,1613.0,,,,,236.0,,success,3,,,,6.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3972,,23.0,,,,,,1.9587133337409237,0.0,,2484.0,,,,,0.0,,earlyFail,3,,,,7.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3973,,1.0,,,,,,7.214709492208776,2001.0,,0.0,,,,,0.0,,gamble,1,,,,8.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3974,,6.0,,,,,,6.228461438803137,0.0,,3362.0,,,,,403.0,,success,6,,,,9.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3975,,75.0,,,,,,5.910420868339584,0.0,,10122.0,,,,,353.0,,success,5,,,,10.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3976,,2.0,,,,,,2.0261873354435065,1270.0,,0.0,,,,,0.0,,gamble,2,,,,11.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3977,,1.0,,,,,,3.870406959837939,72.0,,0.0,,,,,0.0,,gamble,1,,,,12.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3978,,25.0,,,,,,3.945792029555789,3056.0,,0.0,,,,,0.0,,gamble,5,,,,13.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3979,,23.0,,,,,,1.8980751958911601,1997.0,,0.0,,,,,0.0,,gamble,3,,,,14.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3980,,2.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,earlyFail,2,,,,15.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3981,,1.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,1,,,,16.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3982,,33.0,,,,,,6.24520542688965,1680.0,,0.0,,,,,0.0,,gamble,3,,,,17.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3983,,21.0,,,,,,6.131152629883946,0.0,,2779.0,,,,,427.0,,success,1,,,,18.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3984,,31.0,,,,,,7.3294638236264085,11667.0,,0.0,,,,,0.0,,gamble,1,,,,19.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3985,,33.0,,,,,,3.913583257336537,6400.0,,0.0,,,,,0.0,,gamble,3,,,,20.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3986,,4.0,,,,,,4.0103369314572594,0.0,,2836.0,,,,,413.0,,success,4,,,,21.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3987,,4.0,,,,,,0.0,0.0,,2836.0,,,,,0.0,,fail,4,,,,22.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3988,,36.0,,,,,,6.333453559317588,4410.0,,0.0,,,,,0.0,,gamble,6,,,,23.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3989,,31.0,,,,,,6.391653221290177,0.0,,2089.0,,,,,389.0,,success,1,,,,24.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3990,,2.0,,,,,,0.0,0.0,,2089.0,,,,,0.0,,fail,2,,,,25.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3991,,21.0,,,,,,6.095430480538435,3514.0,,0.0,,,,,0.0,,gamble,1,,,,26.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3992,,5.0,,,,,,6.302460734450814,2063.0,,0.0,,,,,0.0,,gamble,5,,,,27.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3993,,1.0,,,,,,1.91504139047247,2674.0,,0.0,,,,,0.0,,gamble,1,,,,28.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3994,,4.0,,,,,,6.243413973955262,2780.0,,0.0,,,,,0.0,,gamble,4,,,,29.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3995,,86.0,,,,,,2.126039155290659,7415.0,,0.0,,,,,0.0,,gamble,6,,,,30.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3996,,36.0,,,,,,2.016753272180554,2104.0,,0.0,,,,,0.0,,gamble,6,,,,31.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3997,,33.0,,,,,,2.1009011565437072,3997.0,,0.0,,,,,0.0,,gamble,3,,,,32.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3998,,25.0,,,,,,7.157839264760197,1692.0,,0.0,,,,,0.0,,gamble,5,,,,33.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
3999,,75.0,,,,,,4.076061470429388,2944.0,,0.0,,,,,0.0,,gamble,5,,,,34.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4000,,86.0,,,,,,7.254729661946727,4957.0,,0.0,,,,,0.0,,gamble,6,,,,35.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4001,,5.0,,,,,,2.0749278401865854,1398.0,,0.0,,,,,0.0,,gamble,5,,,,36.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4002,,21.0,,,,,,1.9737375129105255,4452.0,,0.0,,,,,0.0,,gamble,1,,,,37.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4003,,3.0,,,,,,0.0,0.0,,0.0,,,,,546.0,,success,3,,,,38.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4004,,26.0,,,,,,1.8418057006426587,5019.0,,0.0,,,,,0.0,,gamble,6,,,,39.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4005,,34.0,,,,,,4.052300086132515,2294.0,,0.0,,,,,0.0,,gamble,4,,,,40.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4006,,22.0,,,,,,1.8819909747728167,12730.0,,0.0,,,,,0.0,,gamble,2,,,,41.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4007,,22.0,,,,,,3.865011556637741,8925.0,,0.0,,,,,0.0,,gamble,2,,,,42.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4008,,1.0,,,,,,4.003439903430545,1268.0,,0.0,,,,,0.0,,gamble,1,,,,43.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4009,,25.0,,,,,,6.293387883490411,2067.0,,0.0,,,,,0.0,,gamble,5,,,,44.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4010,,2.0,,,,,,3.88323417856415,3692.0,,0.0,,,,,0.0,,gamble,2,,,,45.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4011,,24.0,,,,,,1.9777088509618928,2095.0,,0.0,,,,,0.0,,gamble,4,,,,46.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4012,,5.0,,,,,,4.154846664745342,2299.0,,0.0,,,,,0.0,,gamble,5,,,,47.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4013,,4.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,4,,,,48.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4014,,75.0,,,,,,1.876943806777124,3490.0,,0.0,,,,,0.0,,gamble,5,,,,49.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4015,,23.0,,,,,,6.31589213751867,1231.0,,0.0,,,,,0.0,,gamble,3,,,,50.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4016,,6.0,,,,,,2.0376066688622347,6709.0,,0.0,,,,,0.0,,gamble,6,,,,51.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4017,,36.0,,,,,,3.949847501302744,8346.0,,0.0,,,,,0.0,,gamble,6,,,,52.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4018,,2.0,,,,,,7.293945423625531,7158.0,,0.0,,,,,0.0,,gamble,2,,,,53.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4019,,4.0,,,,,,2.0201770281007554,2219.0,,0.0,,,,,0.0,,gamble,4,,,,54.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4020,,34.0,,,,,,2.041663074322304,1793.0,,0.0,,,,,0.0,,gamble,4,,,,55.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4021,,1.0,,,,,,1.9952138837328504,5189.0,,0.0,,,,,0.0,,gamble,1,,,,56.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4022,,4.0,,,,,,6.301054915823515,1538.0,,0.0,,,,,0.0,,gamble,4,,,,57.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
4023,,3.0,,,,,,2.0954668703637322,3113.0,,0.0,,,,,0.0,,gamble,3,,,,58.0,A320BT7PLIQVZT:339ANSOTR524NT3D53K4J58EGPUIKX,
