,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
8704,,2.0,,,,,,3994.457797736586,492.0,,0.0,,,0.0,,0.0,,gamble,2,,,,14.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8705,,2.0,,,,,,3992.7829251980065,675.0,,0.0,,,0.0,,0.0,,gamble,2,,,,15.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8706,,31.0,,,,,,6137.2632263714395,553.0,,0.0,,,0.0,,0.0,,gamble,1,,,,16.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8707,,6.0,,,,,,5969.583992026873,588.0,,0.0,,,0.0,,0.0,,gamble,6,,,,17.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8708,,2.0,,,,,,6154.712153290596,782.0,,0.0,,,0.0,,0.0,,gamble,2,,,,18.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8709,,5.0,,,,,,4102.75156008591,750.0,,0.0,,,0.0,,0.0,,gamble,5,,,,19.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8710,,36.0,,,,,,5818.448967592239,572.0,,0.0,,,0.0,,0.0,,gamble,6,,,,20.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8711,,86.0,,,,,,4000.086073854284,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,21.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8712,,1.0,,,,,,5941.397142067647,788.0,,0.0,,,0.0,,0.0,,gamble,1,,,,22.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8713,,4.0,,,,,,4041.133486900117,625.0,,0.0,,,0.0,,0.0,,gamble,4,,,,23.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8714,,23.0,,,,,,1997.6939513438033,1154.0,,0.0,,,0.0,,0.0,,gamble,3,,,,24.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8715,,21.0,,,,,,6078.151648029372,0.0,,622.0,,,0.0,,84.0,,success,1,,,,25.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8716,,2.0,,,,,,5938.81253993726,609.0,,0.0,,,0.0,,0.0,,gamble,2,,,,26.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8717,,26.0,,,,,,3957.2789059752718,540.0,,0.0,,,0.0,,0.0,,gamble,6,,,,27.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8718,,75.0,,,,,,4142.787736400956,547.0,,0.0,,,0.0,,0.0,,gamble,5,,,,28.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8719,,22.0,,,,,,4052.8871179216007,0.0,,580.0,,,0.0,,79.0,,success,2,,,,29.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8720,,23.0,,,,,,5955.519858449766,0.0,,1056.0,,,0.0,,71.0,,success,3,,,,30.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8721,,34.0,,,,,,4004.451801507665,560.0,,0.0,,,0.0,,0.0,,gamble,4,,,,31.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8722,,25.0,,,,,,5976.491913012223,545.0,,0.0,,,0.0,,0.0,,gamble,5,,,,32.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8723,,5.0,,,,,,5935.850271034189,804.0,,0.0,,,0.0,,0.0,,gamble,5,,,,33.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8724,,22.0,,,,,,3995.189952102876,0.0,,1074.0,,,0.0,,90.0,,success,2,,,,34.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8725,,34.0,,,,,,6076.813176437759,642.0,,0.0,,,0.0,,0.0,,gamble,4,,,,35.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8726,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,260.0,,success,6,,,,36.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8727,,35.0,,,,,,4087.2877556725557,710.0,,0.0,,,0.0,,0.0,,gamble,5,,,,37.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8728,,36.0,,,,,,2201.588044616048,604.0,,0.0,,,0.0,,0.0,,gamble,6,,,,38.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8729,,32.0,,,,,,2031.699142075965,680.0,,0.0,,,0.0,,0.0,,gamble,2,,,,39.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8730,,5.0,,,,,,3884.3004119540337,603.0,,0.0,,,0.0,,0.0,,gamble,5,,,,40.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8731,,34.0,,,,,,2076.7811986270335,811.0,,0.0,,,0.0,,0.0,,gamble,4,,,,41.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8732,,26.0,,,,,,2021.5584980317715,1453.0,,0.0,,,0.0,,0.0,,gamble,6,,,,42.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8733,,22.0,,,,,,6026.752322163977,521.0,,0.0,,,0.0,,0.0,,gamble,2,,,,43.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8734,,5.0,,,,,,6069.954032532723,511.0,,0.0,,,0.0,,0.0,,gamble,5,,,,44.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8735,,36.0,,,,,,5983.231225759423,485.0,,0.0,,,0.0,,0.0,,gamble,6,,,,45.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8736,,21.0,,,,,,1908.01402222634,0.0,,747.0,,,0.0,,109.0,,success,1,,,,46.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8737,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,55.0,,success,2,,,,47.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8738,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,165.0,,success,2,,,,48.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8739,,33.0,,,,,,6018.03853337754,1013.0,,0.0,,,0.0,,0.0,,gamble,3,,,,49.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8740,,25.0,,,,,,1961.0041538591504,1045.0,,0.0,,,0.0,,0.0,,gamble,5,,,,50.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8741,,2.0,,,,,,1916.112417433062,1315.0,,0.0,,,0.0,,0.0,,gamble,2,,,,51.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8742,,86.0,,,,,,6051.064265330975,0.0,,624.0,,,0.0,,140.0,,success,6,,,,52.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8743,,4.0,,,,,,2058.301145873947,631.0,,0.0,,,0.0,,0.0,,gamble,4,,,,53.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8744,,35.0,,,,,,6041.488683184451,514.0,,0.0,,,0.0,,0.0,,gamble,5,,,,54.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8745,,31.0,,,,,,6066.063732303648,548.0,,0.0,,,0.0,,0.0,,gamble,1,,,,55.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8746,,6.0,,,,,,3994.8518350833174,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,56.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8747,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,92.0,,success,2,,,,57.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8748,,3.0,,,,,,1917.932546864118,895.0,,0.0,,,0.0,,0.0,,gamble,3,,,,58.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8749,,33.0,,,,,,3958.5567686328072,692.0,,0.0,,,0.0,,0.0,,gamble,3,,,,59.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8750,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,105.0,,success,4,,,,60.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8751,,32.0,,,,,,3982.9955816751717,607.0,,0.0,,,0.0,,0.0,,gamble,2,,,,61.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8752,,33.0,,,,,,2055.8436835001626,707.0,,0.0,,,0.0,,0.0,,gamble,3,,,,62.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8753,,2.0,,,,,,2073.2377996972145,573.0,,0.0,,,0.0,,0.0,,gamble,2,,,,63.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8754,,6.0,,,,,,5936.3210011456595,487.0,,0.0,,,0.0,,0.0,,gamble,6,,,,64.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8755,,4.0,,,,,,2077.7365555852157,626.0,,0.0,,,0.0,,0.0,,gamble,4,,,,65.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8756,,1.0,,,,,,4037.8341183648586,568.0,,0.0,,,0.0,,0.0,,gamble,1,,,,66.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8757,,5.0,,,,,,1944.9191164486547,616.0,,0.0,,,0.0,,0.0,,gamble,5,,,,67.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8758,,21.0,,,,,,1988.2428917188627,0.0,,890.0,,,0.0,,179.0,,success,1,,,,68.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8759,,34.0,,,,,,3914.5062271871107,537.0,,0.0,,,0.0,,0.0,,gamble,4,,,,69.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8760,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,147.0,,success,1,,,,70.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8761,,23.0,,,,,,6045.727567001963,0.0,,968.0,,,0.0,,112.0,,success,3,,,,71.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8762,,24.0,,,,,,1992.4347892101232,0.0,,1019.0,,,0.0,,191.0,,success,4,,,,72.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8763,,36.0,,,,,,1829.002880285823,898.0,,0.0,,,0.0,,0.0,,gamble,6,,,,73.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8764,,4.0,,,,,,5946.041671730518,831.0,,0.0,,,0.0,,0.0,,gamble,4,,,,74.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8765,,3.0,,,,,,5933.595442992906,626.0,,0.0,,,0.0,,0.0,,gamble,3,,,,75.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8766,,26.0,,,,,,4093.8359215688997,0.0,,614.0,,,0.0,,121.0,,success,6,,,,76.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8767,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,90.0,,success,5,,,,77.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8768,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,267.0,,success,6,,,,78.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8769,,34.0,,,,,,1995.743684278767,563.0,,0.0,,,0.0,,0.0,,gamble,4,,,,79.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8770,,26.0,,,,,,5935.07284937467,0.0,,632.0,,,0.0,,86.0,,success,6,,,,80.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8771,,1.0,,,,,,2065.0289148539464,625.0,,0.0,,,0.0,,0.0,,gamble,1,,,,81.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8772,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,85.0,,success,1,,,,82.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8773,,6.0,,,,,,2034.3268336628526,767.0,,0.0,,,0.0,,0.0,,gamble,6,,,,83.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8774,,25.0,,,,,,5916.5447895460975,0.0,,539.0,,,0.0,,154.0,,success,5,,,,84.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8775,,25.0,,,,,,4070.611564815919,0.0,,638.0,,,0.0,,175.0,,success,5,,,,85.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8776,,21.0,,,,,,5878.559383487247,787.0,,0.0,,,0.0,,0.0,,gamble,1,,,,86.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8777,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,121.0,,success,4,,,,87.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8778,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,107.0,,success,4,,,,88.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8779,,24.0,,,,,,2250.382454788925,0.0,,660.0,,,0.0,,148.0,,success,4,,,,89.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8780,,33.0,,,,,,3929.6043023598036,645.0,,0.0,,,0.0,,0.0,,gamble,3,,,,90.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8781,,25.0,,,,,,2022.3660665676161,0.0,,602.0,,,0.0,,65.0,,success,5,,,,91.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8782,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,103.0,,success,3,,,,92.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8783,,32.0,,,,,,6095.109431192864,655.0,,0.0,,,0.0,,0.0,,gamble,2,,,,93.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8784,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,452.0,,success,5,,,,94.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8785,,31.0,,,,,,1799.117415849393,1220.0,,0.0,,,0.0,,0.0,,gamble,1,,,,95.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8786,,36.0,,,,,,4021.501160350354,711.0,,0.0,,,0.0,,0.0,,gamble,6,,,,96.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8787,,3.0,,,,,,3935.1464466077555,581.0,,0.0,,,0.0,,0.0,,gamble,3,,,,97.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8788,,3.0,,,,,,1863.8907922673532,988.0,,0.0,,,0.0,,0.0,,gamble,3,,,,98.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8789,,32.0,,,,,,5947.781454132624,637.0,,0.0,,,0.0,,0.0,,gamble,2,,,,99.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8790,,3.0,,,,,,6026.135319214529,600.0,,0.0,,,0.0,,0.0,,gamble,3,,,,100.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8791,,35.0,,,,,,1963.274041066376,703.0,,0.0,,,0.0,,0.0,,gamble,5,,,,101.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8792,,24.0,,,,,,5972.4113427740585,0.0,,523.0,,,0.0,,93.0,,success,4,,,,102.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8793,,4.0,,,,,,5992.515516071967,575.0,,0.0,,,0.0,,0.0,,gamble,4,,,,103.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8794,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,3,,,,104.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8795,,32.0,,,,,,1984.6702786127657,776.0,,0.0,,,0.0,,0.0,,gamble,2,,,,105.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8796,,23.0,,,,,,3782.5358382555273,0.0,,555.0,,,0.0,,158.0,,success,3,,,,106.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8797,,34.0,,,,,,5849.168380861613,511.0,,0.0,,,0.0,,0.0,,gamble,4,,,,107.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8798,,24.0,,,,,,6123.184425886701,0.0,,524.0,,,0.0,,130.0,,success,4,,,,108.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8799,,6.0,,,,,,4100.729253902935,679.0,,0.0,,,0.0,,0.0,,gamble,6,,,,109.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8800,,26.0,,,,,,5966.189412849671,0.0,,554.0,,,0.0,,122.0,,success,6,,,,110.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8801,,22.0,,,,,,5854.7008296182485,1098.0,,0.0,,,0.0,,0.0,,gamble,2,,,,111.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8802,,33.0,,,,,,5768.680022574085,566.0,,0.0,,,0.0,,0.0,,gamble,3,,,,112.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8803,,32.0,,,,,,4082.2008204744193,531.0,,0.0,,,0.0,,0.0,,gamble,2,,,,113.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8804,,36.0,,,,,,4031.1811909394164,766.0,,0.0,,,0.0,,0.0,,gamble,6,,,,114.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8805,,31.0,,,,,,3840.638832889888,632.0,,0.0,,,0.0,,0.0,,gamble,1,,,,115.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8806,,75.0,,,,,,5991.317550473931,569.0,,0.0,,,0.0,,0.0,,gamble,5,,,,116.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8807,,1.0,,,,,,4024.5501988918077,543.0,,0.0,,,0.0,,0.0,,gamble,1,,,,117.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8808,,6.0,,,,,,2031.5626402364817,529.0,,0.0,,,0.0,,0.0,,gamble,6,,,,118.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8809,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,152.0,,success,3,,,,119.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8810,,21.0,,,,,,4105.93033029704,0.0,,763.0,,,0.0,,140.0,,success,1,,,,120.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8811,,75.0,,,,,,2010.6263150363209,643.0,,0.0,,,0.0,,0.0,,gamble,5,,,,121.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8812,,86.0,,,,,,2050.038359953423,0.0,,747.0,,,0.0,,79.0,,success,6,,,,122.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8813,,35.0,,,,,,1918.385358933853,796.0,,0.0,,,0.0,,0.0,,gamble,5,,,,123.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8814,,23.0,,,,,,4108.5130628613215,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,124.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8815,,26.0,,,,,,2019.8882774134543,683.0,,0.0,,,0.0,,0.0,,gamble,6,,,,125.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8816,,5.0,,,,,,2053.6051337629733,693.0,,0.0,,,0.0,,0.0,,gamble,5,,,,126.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8817,,33.0,,,,,,1940.4624019623416,684.0,,0.0,,,0.0,,0.0,,gamble,3,,,,127.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8818,,1.0,,,,,,6041.039754560364,724.0,,0.0,,,0.0,,0.0,,gamble,1,,,,128.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8819,,21.0,,,,,,4161.673170800579,0.0,,558.0,,,0.0,,75.0,,success,1,,,,129.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8820,,22.0,,,,,,1951.5365023396214,938.0,,0.0,,,0.0,,0.0,,gamble,2,,,,130.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8821,,22.0,,,,,,2000.2335886346625,504.0,,0.0,,,0.0,,0.0,,gamble,2,,,,131.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8822,,35.0,,,,,2021279.0,5953.565882366899,834.0,,0.0,,,0.0,,0.0,,gamble,5,,,,132.0,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8823,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8824,4.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8825,,,,,,8,,,,,,,,,,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8826,,,,,0,,,,,,,,,,,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8827,,,,,,,,,,,,,,,10,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8828,,,,4,,,,,,,,,,,,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8829,,,,,,,,,,2,,,,,,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8830,,,,,,,,,,,,,6,,,,,,,,,,,,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8831,,,,,,,,,,,,,,,,,,,,,,,,9,ACBRGVP555FVA:3H7Z272LX777OL8Z3YMP72M5XALLPQ,
8832,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8833,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,20276.0
8834,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,8515.0
8835,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,6708.0
8836,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,137106.0
8837,,32.0,,,,,,1887.5998963527118,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,1.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8838,,2.0,,,,,,3851.0268438646567,841.0,,0.0,,,0.0,,0.0,,gamble,2,,,,2.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8839,,21.0,,,,,,4021.1289301802944,1016.0,,0.0,,,0.0,,0.0,,gamble,1,,,,3.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8840,,5.0,,,,,,6001.6905066963645,1067.0,,0.0,,,0.0,,0.0,,gamble,5,,,,4.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8841,,5.0,,,,,,1861.6848089392818,1065.0,,0.0,,,0.0,,0.0,,gamble,5,,,,5.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8842,,4.0,,,,,,6005.112315809292,1317.0,,0.0,,,0.0,,0.0,,gamble,4,,,,6.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8843,,2.0,,,,,,6058.872205224814,916.0,,0.0,,,0.0,,0.0,,gamble,2,,,,7.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8844,,33.0,,,,,,1983.2702701992162,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,8.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8845,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,failOutcome,6,,,,9.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8846,,75.0,,,,,,4092.0289117164775,1104.0,,0.0,,,0.0,,0.0,,gamble,5,,,,10.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8847,,24.0,,,,,,1854.863922450194,1306.0,,0.0,,,0.0,,0.0,,gamble,4,,,,11.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
8848,,25.0,,,,,,2122.766129405805,1268.0,,0.0,,,0.0,,0.0,,gamble,5,,,,12.0,,A329SGR2OLBRQJ:33OOO72IVHLCD970722A9TXFS4STCN,
